13 15 

9 7 5 44 15 9 34 61 2 24 17 49 38 
56 54 52 3 62 56 13 14 49 23 30 2 9 
62 60 58 9 68 62 19 8 55 29 36 4 15 
77 75 73 24 83 77 34 7 70 44 51 19 30 
72 70 68 19 78 72 29 2 65 39 46 14 25 
13 15 17 66 7 13 56 83 20 46 39 71 60 
41 39 37 12 47 41 2 29 34 8 15 17 6 
3 5 7 56 3 3 46 73 10 36 29 61 50 
65 63 61 12 71 65 22 5 58 32 39 7 18 
75 73 71 22 81 75 32 5 68 42 49 17 28 
1 1 3 52 7 1 42 69 6 32 25 57 46 
10 12 14 63 4 10 53 80 17 43 36 68 57 
57 55 53 4 63 57 14 13 50 24 31 1 10 

13 69 5 54 24 11 2 27 32 24 2 15 22 
60 22 52 7 71 58 49 74 15 71 49 32 25 
66 16 58 1 77 64 55 80 21 77 55 38 31 
81 1 73 14 92 79 70 95 36 92 70 53 46 
76 6 68 9 87 74 65 90 31 87 65 48 41 
9 91 17 76 2 11 20 5 54 2 20 37 44 
45 37 37 22 56 43 34 59 0 56 34 17 10 
1 81 7 66 12 1 10 15 44 12 10 27 34 
69 13 61 2 80 67 58 83 24 80 58 41 34 
79 3 71 12 90 77 68 93 34 90 68 51 44 
5 77 3 62 16 3 6 19 40 16 6 23 30 
6 88 14 73 5 8 17 8 51 5 17 34 41 
61 21 53 6 72 59 50 75 16 72 50 33 26 

25 13 60 58 5 11 5 23 54 30 34 50 17 
22 60 13 11 52 58 52 70 7 17 13 3 64 
28 66 7 5 58 64 58 76 1 23 19 3 70 
43 81 8 10 73 79 73 91 14 38 34 18 85 
38 76 3 5 68 74 68 86 9 33 29 13 80 
47 9 82 80 17 11 17 1 76 52 56 72 5 
7 45 28 26 37 43 37 55 22 2 2 18 49 
37 1 72 70 7 1 7 11 66 42 46 62 5 
31 69 4 2 61 67 61 79 2 26 22 6 73 
41 79 6 8 71 77 71 89 12 36 32 16 83 
33 5 68 66 3 3 3 15 62 38 42 58 9 
44 6 79 77 14 8 14 4 73 49 53 69 2 
23 61 12 10 53 59 53 71 6 18 14 2 65 

