7 4 

79 26 24 72 80 12 52 
65 12 10 58 66 26 38 
18 35 37 11 19 73 9 
74 21 19 67 75 17 47 
82 29 27 75 83 9 55 
7 46 48 0 8 84 20 
90 37 35 83 91 1 63 

60 39 4 12 66 73 64 
46 25 10 2 52 59 50 
1 22 57 49 5 12 3 
55 34 1 7 61 68 59 
63 42 7 15 69 76 67 
12 33 68 60 6 1 8 
71 50 15 23 77 84 75 

8 13 60 60 71 67 5 
6 1 46 46 57 53 9 
53 48 1 1 10 6 56 
3 8 55 55 66 62 0 
11 16 63 63 74 70 8 
64 59 12 12 1 5 67 
19 24 71 71 82 78 16 

19 40 75 67 13 6 15 
34 13 22 14 40 47 38 
36 15 20 12 42 49 40 
12 33 68 60 6 1 8 
20 41 76 68 14 7 16 
72 51 16 24 78 85 76 
8 13 48 40 14 21 12 

71 66 19 19 8 12 74 
18 13 34 34 45 41 21 
16 11 36 36 47 43 19 
64 59 12 12 1 5 67 
72 67 20 20 9 13 75 
20 25 72 72 83 79 17 
44 39 8 8 19 15 47 

52 47 0 0 11 7 55 
31 26 21 21 32 28 34 
4 9 56 56 67 63 1 
4 1 48 48 59 55 7 
58 53 6 6 5 1 61 
65 60 13 13 2 6 68 
56 51 4 4 7 3 59 

