10 9 

7 16 19 28 47 9 43 14 62 13 
14 37 40 49 68 30 64 35 83 34 
2 25 28 37 56 18 52 23 71 22 
8 31 34 43 62 24 58 29 77 28 
77 54 51 42 23 61 27 56 8 57 
7 30 33 42 61 23 57 28 76 27 
33 10 7 2 21 17 17 12 36 13 
11 12 15 24 43 5 39 10 58 9 
16 7 10 19 38 0 34 5 53 4 
4 27 30 39 58 20 54 25 73 24 

19 54 78 23 17 4 21 39 24 15 
2 75 99 44 38 25 0 60 45 36 
10 63 87 32 26 13 12 48 33 24 
4 69 93 38 32 19 6 54 39 30 
89 16 8 47 53 66 91 31 46 55 
5 68 92 37 31 18 7 53 38 29 
45 28 52 3 9 22 47 13 2 11 
23 50 74 19 13 0 25 35 20 11 
28 45 69 14 8 5 30 30 15 6 
8 65 89 34 28 15 10 50 35 26 

62 28 12 75 70 39 45 2 26 2 
83 49 33 96 91 60 66 19 47 23 
71 37 21 84 79 48 54 7 35 11 
77 43 27 90 85 54 60 13 41 17 
8 42 58 5 0 31 25 72 44 68 
76 42 26 89 84 53 59 12 40 16 
36 2 14 49 44 13 19 28 0 24 
58 24 8 71 66 35 41 6 22 2 
53 19 3 66 61 30 36 11 17 7 
73 39 23 86 81 50 56 9 37 13 

8 58 36 16 9 11 5 26 67 42 
13 79 57 5 12 10 26 47 88 63 
1 67 45 7 0 2 14 35 76 51 
7 73 51 1 6 4 20 41 82 57 
78 12 34 86 79 81 65 44 3 28 
6 72 50 2 5 3 19 40 81 56 
34 32 10 42 35 37 21 0 41 16 
12 54 32 20 13 15 1 22 63 38 
17 49 27 25 18 20 4 17 58 33 
3 69 47 5 2 0 16 37 78 53 

35 30 43 64 64 76 56 62 43 77 
56 51 64 85 85 97 77 83 64 98 
44 39 52 73 73 85 65 71 52 86 
50 45 58 79 79 91 71 77 58 92 
35 40 27 6 6 6 14 8 27 7 
49 44 57 78 78 90 70 76 57 91 
9 4 17 38 38 50 30 36 17 51 
31 26 39 60 60 72 52 58 39 73 
26 21 34 55 55 67 47 53 34 68 
46 41 54 75 75 87 67 73 54 88 

55 21 51 33 49 4 69 19 16 37 
76 0 72 54 70 17 90 2 37 58 
64 12 60 42 58 5 78 10 25 46 
70 6 66 48 64 11 84 4 31 52 
15 91 19 37 21 74 1 89 54 33 
69 7 65 47 63 10 83 5 30 51 
29 47 25 7 23 30 43 45 10 11 
51 25 47 29 45 8 65 23 12 33 
46 30 42 24 40 13 60 28 7 28 
66 10 62 44 60 7 80 8 27 48 

0 15 48 7 32 47 14 20 4 8 
21 6 69 28 53 68 35 41 25 29 
9 6 57 16 41 56 23 29 13 17 
15 0 63 22 47 62 29 35 19 23 
70 85 22 63 38 23 56 50 66 62 
14 1 62 21 46 61 28 34 18 22 
26 41 22 19 6 21 12 6 22 18 
4 19 44 3 28 43 10 16 0 4 
9 24 39 2 23 38 5 11 5 1 
11 4 59 18 43 58 25 31 15 19 

62 14 21 47 62 4 21 47 33 71 
83 35 0 68 83 17 0 68 54 92 
71 23 12 56 71 5 12 56 42 80 
77 29 6 62 77 11 6 62 48 86 
8 56 91 23 8 74 91 23 37 1 
76 28 7 61 76 10 7 61 47 85 
36 12 47 21 36 30 47 21 7 45 
58 10 25 43 58 8 25 43 29 67 
53 5 30 38 53 13 30 38 24 62 
73 25 10 58 73 7 10 58 44 82 

12 61 85 30 24 11 14 46 31 22 
35 38 62 7 1 12 37 23 8 1 
38 35 59 4 2 15 40 20 5 4 
47 26 50 5 11 24 49 11 4 13 
66 7 31 24 30 43 68 8 23 32 
28 45 69 14 8 5 30 30 15 6 
62 11 35 20 26 39 64 4 19 28 
33 40 64 9 3 10 35 25 10 1 
81 8 16 39 45 58 83 23 38 47 
32 41 65 10 4 9 34 26 11 2 

69 35 19 82 77 46 52 5 33 9 
46 12 4 59 54 23 29 18 10 14 
43 9 7 56 51 20 26 21 7 17 
34 0 16 47 42 11 17 30 2 26 
15 19 35 28 23 8 2 49 21 45 
53 19 3 66 61 30 36 11 17 7 
19 15 31 32 27 4 2 45 17 41 
48 14 2 61 56 25 31 16 12 12 
0 34 50 13 8 23 17 64 36 60 
49 15 1 62 57 26 32 15 13 11 

1 65 43 9 2 4 12 33 74 49 
24 42 20 32 25 27 11 10 51 26 
27 39 17 35 28 30 14 7 48 23 
36 30 8 44 37 39 23 2 39 14 
55 11 11 63 56 58 42 21 20 5 
17 49 27 25 18 20 4 17 58 33 
51 15 7 59 52 54 38 17 24 1 
22 44 22 30 23 25 9 12 53 28 
70 4 26 78 71 73 57 36 5 20 
21 45 23 29 22 24 8 13 54 29 

42 37 50 71 71 83 63 69 50 84 
19 14 27 48 48 60 40 46 27 61 
16 11 24 45 45 57 37 43 24 58 
7 2 15 36 36 48 28 34 15 49 
12 17 4 17 17 29 9 15 4 30 
26 21 34 55 55 67 47 53 34 68 
8 13 0 21 21 33 13 19 0 34 
21 16 29 50 50 62 42 48 29 63 
27 32 19 2 2 14 6 0 19 15 
22 17 30 51 51 63 43 49 30 64 

62 14 58 40 56 3 76 12 23 44 
39 37 35 17 33 20 53 35 0 21 
36 40 32 14 30 23 50 38 3 18 
27 49 23 5 21 32 41 47 12 9 
8 68 4 14 2 51 22 66 31 10 
46 30 42 24 40 13 60 28 7 28 
12 64 8 10 6 47 26 62 27 6 
41 35 37 19 35 18 55 33 2 23 
7 83 11 29 13 66 7 81 46 25 
42 34 38 20 36 17 56 32 3 24 

7 8 55 14 39 54 21 27 11 15 
16 31 32 9 16 31 2 4 12 8 
19 34 29 12 13 28 5 1 15 11 
28 43 20 21 4 19 14 8 24 20 
47 62 1 40 15 0 33 27 43 39 
9 24 39 2 23 38 5 11 5 1 
43 58 5 36 11 4 29 23 39 35 
14 29 34 7 18 33 0 6 10 6 
62 77 14 55 30 15 48 42 58 54 
13 28 35 6 19 34 1 7 9 5 

69 21 14 54 69 3 14 54 40 78 
46 2 37 31 46 20 37 31 17 55 
43 5 40 28 43 23 40 28 14 52 
34 14 49 19 34 32 49 19 5 43 
15 33 68 0 15 51 68 0 14 24 
53 5 30 38 53 13 30 38 24 62 
19 29 64 4 19 47 64 4 10 28 
48 0 35 33 48 18 35 33 19 57 
0 48 83 15 0 66 83 15 29 9 
49 1 34 34 49 17 34 34 20 58 

81 47 31 94 89 58 64 17 45 21 
8 26 42 21 16 15 9 56 28 52 
16 50 66 3 8 39 33 80 52 76 
39 5 11 52 47 16 22 25 3 21 
45 11 5 58 53 22 28 19 9 15 
58 24 8 71 66 35 41 6 22 2 
83 49 33 96 91 60 66 19 47 23 
23 11 27 36 31 0 6 41 13 37 
38 4 12 51 46 15 21 26 2 22 
47 13 3 60 55 24 30 17 11 13 

11 77 55 3 10 8 24 45 86 61 
62 4 18 70 63 65 49 28 13 12 
86 20 42 94 87 89 73 52 11 36 
31 35 13 39 32 34 18 3 44 19 
25 41 19 33 26 28 12 9 50 25 
12 54 32 20 13 15 1 22 63 38 
13 79 57 5 12 10 26 47 88 63 
47 19 3 55 48 50 34 13 28 3 
32 34 12 40 33 35 19 2 43 18 
23 43 21 31 24 26 10 11 52 27 

54 49 62 83 83 95 75 81 62 96 
19 24 11 10 10 22 2 8 11 23 
43 48 35 14 14 2 22 16 35 1 
12 7 20 41 41 53 33 39 20 54 
18 13 26 47 47 59 39 45 26 60 
31 26 39 60 60 72 52 58 39 73 
56 51 64 85 85 97 77 83 64 98 
4 9 4 25 25 37 17 23 4 38 
11 6 19 40 40 52 32 38 19 53 
20 15 28 49 49 61 41 47 28 62 

74 2 70 52 68 15 88 0 35 56 
1 75 3 21 5 58 15 73 38 17 
23 99 27 45 29 82 9 97 62 41 
32 44 28 10 26 27 46 42 7 14 
38 38 34 16 32 21 52 36 1 20 
51 25 47 29 45 8 65 23 12 33 
76 0 72 54 70 17 90 2 37 58 
16 60 12 6 10 43 30 58 23 2 
