18 6 

32 6 24 15 5 16 28 34 63 18 15 55 16 14 28 67 0 10 
22 48 78 69 49 70 26 20 9 72 39 1 38 68 26 13 54 64 
9 17 47 38 18 39 5 11 40 41 8 32 7 37 5 44 23 33 
10 16 46 37 17 38 6 12 41 40 7 33 6 36 6 45 22 32 
4 22 52 43 23 44 0 6 35 46 13 27 12 42 0 39 28 38 
37 11 19 10 10 11 33 39 68 13 20 60 21 9 33 72 5 5 
21 47 77 68 48 69 25 19 10 71 38 2 37 67 25 14 53 63 
20 6 36 27 7 28 16 22 51 30 3 43 4 26 16 55 12 22 
47 21 9 0 20 1 43 49 78 3 30 70 31 1 43 82 15 5 
23 49 79 70 50 71 27 21 8 73 40 0 39 69 27 12 55 65 
30 56 86 77 57 78 34 28 1 80 47 7 46 76 34 5 62 72 
26 0 30 21 1 22 22 28 57 24 9 49 10 20 22 61 6 16 
5 21 51 42 22 43 1 7 36 45 12 28 11 41 1 40 27 37 
51 25 5 4 24 3 47 53 82 1 34 74 35 5 47 86 19 9 
9 17 47 38 18 39 5 11 40 41 8 32 7 37 5 44 23 33 
51 25 5 4 24 3 47 53 82 1 34 74 35 5 47 86 19 9 
35 61 91 82 62 83 39 33 4 85 52 12 51 81 39 0 67 77 
9 35 65 56 36 57 13 7 22 59 26 14 25 55 13 26 41 51 

27 49 58 38 13 23 58 60 7 29 8 24 42 11 29 21 46 3 
27 5 4 16 67 77 4 6 47 25 62 78 12 65 25 33 8 51 
4 26 35 15 36 46 35 37 16 6 31 47 19 34 6 2 23 20 
5 27 36 16 35 45 36 38 15 7 30 46 20 33 7 1 24 19 
1 21 30 10 41 51 30 32 21 1 36 52 14 39 1 7 18 25 
32 54 63 43 8 18 63 65 12 34 3 19 47 6 34 26 51 8 
26 4 5 15 66 76 5 7 46 24 61 77 11 64 24 32 7 50 
15 37 46 26 25 35 46 48 5 17 20 36 30 23 17 9 34 9 
42 64 73 53 2 8 73 75 22 44 7 9 57 4 44 36 61 18 
