7 14 

93 9 54 39 61 21 40 
27 57 12 27 5 45 26 
15 69 24 39 17 57 38 
28 56 11 26 4 44 25 
65 19 26 11 33 7 12 
3 81 36 51 29 69 50 
41 43 2 13 9 31 12 

47 29 59 79 43 71 12 
19 37 7 13 23 5 54 
31 49 19 1 35 7 66 
18 36 6 14 22 6 53 
19 1 31 51 15 43 16 
43 61 31 11 47 19 78 
5 23 7 27 9 19 40 

4 34 4 62 61 92 77 
62 32 62 4 5 26 11 
74 44 74 16 17 14 1 
61 31 61 3 4 27 12 
24 6 24 34 33 64 49 
86 56 86 28 29 2 13 
48 18 48 10 9 40 25 

38 73 84 94 32 42 20 
28 7 18 28 34 24 46 
40 5 6 16 46 36 58 
27 8 19 29 33 23 45 
10 45 56 66 4 14 8 
52 17 6 4 58 48 70 
14 21 32 42 20 10 32 

84 9 98 18 32 16 65 
18 57 32 48 34 50 1 
6 69 20 60 46 62 13 
19 56 33 47 33 49 0 
56 19 70 10 4 12 37 
6 81 8 72 58 74 25 
32 43 46 34 20 36 13 

96 44 57 95 80 89 79 
30 22 9 29 14 23 13 
18 34 21 17 2 11 1 
31 21 8 30 15 24 14 
68 16 29 67 52 61 51 
6 46 33 5 10 1 11 
44 8 5 43 28 37 27 

76 93 15 20 64 80 8 
10 27 51 46 2 14 58 
2 15 63 58 14 2 70 
11 28 50 45 1 15 57 
48 65 13 8 36 52 20 
14 3 75 70 26 10 82 
24 41 37 32 12 28 44 

24 87 92 65 20 13 19 
42 21 26 1 46 53 47 
54 9 14 13 58 65 59 
41 22 27 0 45 52 46 
4 59 64 37 8 15 9 
66 3 2 25 70 77 71 
28 35 40 13 32 39 33 

76 27 53 47 7 68 7 
10 39 13 19 59 2 59 
2 51 25 31 71 10 71 
11 38 12 18 58 3 58 
48 1 25 19 21 40 21 
14 63 37 43 83 22 83 
24 25 1 5 45 16 45 

6 89 29 86 30 62 29 
60 23 37 20 36 4 37 
72 11 49 8 48 16 49 
59 24 36 21 35 3 36 
22 61 1 58 2 34 1 
84 1 61 4 60 28 61 
46 37 23 34 22 10 23 

42 11 43 95 35 79 22 
24 55 23 29 31 13 44 
36 67 35 17 43 1 56 
23 54 22 30 30 14 43 
14 17 15 67 7 51 6 
48 79 47 5 55 11 68 
10 41 9 43 17 27 30 

63 51 82 81 92 84 4 
3 15 16 15 26 18 62 
15 27 4 3 14 6 74 
2 14 17 16 27 19 61 
35 23 54 53 64 56 24 
27 39 8 9 2 6 86 
11 1 30 29 40 32 48 

49 54 74 68 75 61 17 
17 12 8 2 9 5 49 
29 24 4 10 3 17 61 
16 11 9 3 10 4 48 
21 26 46 40 47 33 11 
41 36 16 22 15 29 73 
3 2 22 16 23 9 35 

46 64 34 14 50 22 81 
38 20 50 70 34 62 3 
7 25 5 25 11 17 42 
8 10 20 40 4 32 27 
14 32 2 18 18 10 49 
26 8 38 58 22 50 9 
7 11 19 39 3 31 28 

89 59 89 31 32 1 16 
5 25 5 53 52 83 68 
50 20 50 8 7 38 23 
35 5 35 23 22 53 38 
57 27 57 1 0 31 16 
17 13 17 41 40 71 56 
36 6 36 22 21 52 37 

55 20 9 1 61 51 73 
29 64 75 85 23 33 11 
16 19 30 40 22 12 34 
1 34 45 55 7 3 19 
23 12 23 33 29 19 41 
17 52 63 73 11 21 1 
2 33 44 54 8 2 20 

9 84 5 75 61 77 28 
75 0 89 9 23 7 56 
30 45 44 36 22 38 11 
45 30 59 21 7 23 26 
23 52 37 43 29 45 4 
63 12 77 3 11 5 44 
44 31 58 22 8 24 25 

3 49 36 2 13 4 14 
87 35 48 86 71 80 70 
42 10 3 41 26 35 25 
57 5 18 56 41 50 40 
35 17 4 34 19 28 18 
75 23 36 74 59 68 58 
56 4 17 55 40 49 39 

17 0 78 73 29 13 85 
67 84 6 11 55 71 1 
22 39 39 34 10 26 46 
37 54 24 19 25 41 31 
15 32 46 41 3 19 53 
55 72 6 1 43 59 13 
36 53 25 20 24 40 32 

69 6 1 28 73 80 74 
15 78 83 56 11 4 10 
30 33 38 11 34 41 35 
15 48 53 26 19 26 20 
37 26 31 4 41 48 42 
3 66 71 44 1 8 2 
16 47 52 25 20 27 21 

17 66 40 46 86 25 86 
67 18 44 38 2 59 2 
22 27 1 7 47 14 47 
37 12 14 8 32 29 32 
15 34 8 14 54 7 54 
55 6 32 26 14 47 14 
36 13 13 7 33 28 33 

87 4 64 7 63 31 64 
3 80 20 77 21 53 20 
48 35 25 32 24 8 25 
33 50 10 47 9 23 10 
55 28 32 25 31 1 32 
15 68 8 65 9 41 8 
34 49 11 46 10 22 11 

51 82 50 2 58 14 71 
33 2 34 86 26 70 13 
12 43 11 41 19 25 32 
3 28 4 56 4 40 17 
