6 8 

86 47 79 90 96 13 
42 3 35 46 52 31 
71 32 64 75 81 2 
8 47 15 4 2 81 
59 20 52 63 69 14 
34 5 27 38 44 39 

91 60 50 90 9 30 
47 16 6 46 35 14 
76 45 35 75 6 15 
3 34 44 4 85 64 
64 33 23 63 18 3 
39 8 2 38 43 22 

24 23 44 2 2 25 
20 21 0 46 46 19 
9 8 29 17 17 10 
70 71 50 96 96 69 
3 4 17 29 29 2 
28 29 8 54 54 27 

5 87 47 15 62 90 
39 43 3 29 18 46 
10 72 32 0 47 75 
89 7 47 79 32 4 
22 60 20 12 35 63 
47 35 5 37 10 38 

77 27 83 56 73 28 
33 17 39 12 29 16 
62 12 68 41 58 13 
17 67 11 38 21 66 
50 0 56 29 46 1 
25 25 31 4 21 24 

24 83 26 46 61 15 
20 39 18 2 17 29 
9 68 11 31 46 0 
70 11 68 48 33 79 
3 56 1 19 34 12 
28 31 26 6 9 37 

30 73 11 88 79 55 
14 29 33 44 35 11 
15 58 4 73 64 40 
64 21 83 6 15 39 
3 46 16 61 52 28 
22 21 41 36 27 3 

5 26 36 4 77 56 
44 13 3 43 38 17 
12 19 29 11 70 49 
1 30 40 0 81 60 
5 36 46 6 87 66 
78 47 37 77 4 17 

62 63 42 88 88 61 
23 24 3 49 49 22 
55 56 35 81 81 54 
66 67 46 92 92 65 
72 73 52 98 98 71 
11 10 31 15 15 12 

81 1 39 71 24 4 
42 40 0 32 15 43 
74 8 32 64 17 11 
85 3 43 75 28 0 
91 9 49 81 34 6 
8 74 34 2 49 77 

9 59 3 30 13 58 
30 20 36 9 26 19 
2 52 4 23 6 51 
13 63 7 34 17 62 
19 69 13 40 23 68 
64 14 70 43 60 15 

62 3 60 40 25 71 
23 36 21 1 14 32 
55 4 53 33 18 64 
66 7 64 44 29 75 
72 13 70 50 35 81 
11 70 13 33 48 2 

56 13 75 2 7 31 
17 26 36 41 32 8 
49 6 68 9 0 24 
60 17 79 2 11 35 
66 23 85 8 17 41 
17 60 2 75 66 42 

67 68 47 93 93 66 
36 37 16 62 62 35 
26 27 6 52 52 25 
66 67 46 92 92 65 
15 14 35 11 11 16 
6 7 14 32 32 5 

86 4 44 76 29 1 
55 27 13 45 2 30 
45 37 3 35 12 40 
85 3 43 75 28 0 
4 78 38 6 53 81 
25 57 17 15 32 60 

14 64 8 35 18 63 
17 33 23 4 13 32 
27 23 33 6 23 22 
13 63 7 34 17 62 
68 18 74 47 64 19 
47 3 53 26 43 2 

67 8 65 45 30 76 
36 23 34 14 1 45 
26 33 24 4 11 35 
66 7 64 44 29 75 
15 74 17 37 52 6 
6 53 4 16 31 15 

61 18 80 3 12 36 
30 13 49 28 19 5 
20 23 39 38 29 5 
60 17 79 2 11 35 
21 64 2 79 70 46 
0 43 19 58 49 25 

19 63 23 9 38 66 
18 64 24 8 39 67 
39 43 3 29 18 46 
7 89 49 17 64 92 
7 89 49 17 64 92 
20 62 22 10 37 65 

53 3 59 32 49 4 
54 4 60 33 50 5 
33 17 39 12 29 16 
79 29 85 58 75 30 
79 29 85 58 75 30 
52 2 58 31 48 3 

0 59 2 22 37 9 
1 60 3 23 38 8 
20 39 18 2 17 29 
26 85 28 48 63 17 
26 85 28 48 63 17 
1 58 1 21 36 10 

6 49 13 64 55 31 
7 50 12 65 56 32 
14 29 33 44 35 11 
32 75 13 90 81 57 
32 75 13 90 81 57 
5 48 14 63 54 30 

72 22 78 51 68 23 
10 60 4 31 14 59 
30 20 36 9 26 19 
62 12 68 41 58 13 
15 35 21 6 11 34 
13 63 7 34 17 62 

19 78 21 41 56 10 
63 4 61 41 26 72 
23 36 21 1 14 32 
9 68 11 31 46 0 
38 21 36 16 1 47 
66 7 64 44 29 75 

25 68 6 83 74 50 
57 14 76 1 8 32 
17 26 36 41 32 8 
15 58 4 73 64 40 
32 11 51 26 17 7 
60 17 79 2 11 35 

53 6 51 31 16 62 
3 56 1 19 34 12 
59 0 57 37 22 68 
32 27 30 10 5 41 
49 10 47 27 12 58 
4 55 2 18 33 13 

47 4 66 11 2 22 
3 46 16 61 52 28 
53 10 72 5 4 28 
26 17 45 32 23 1 
43 0 62 15 6 18 
2 45 17 60 51 27 

6 49 13 64 55 31 
53 10 72 5 4 28 
4 47 15 62 53 29 
16 27 35 42 33 9 
31 12 50 27 18 6 
15 58 4 73 64 40 

