11 16 

64 58 71 5 49 11 1 58 75 26 66 
15 9 22 44 0 38 48 9 26 23 17 
73 67 80 14 58 20 10 67 84 35 75 
22 28 15 81 37 75 85 28 11 60 20 
36 30 43 23 21 17 27 30 47 2 38 
41 35 48 18 26 12 22 35 52 3 43 
5 11 2 64 20 58 68 11 6 43 3 
24 18 31 35 9 29 39 18 35 14 26 
72 66 79 13 57 19 9 66 83 34 74 
58 52 65 1 43 5 5 52 69 20 60 
20 14 27 39 5 33 43 14 31 18 22 

22 12 9 29 84 24 42 27 7 41 59 
27 37 58 20 35 25 7 22 56 8 10 
31 21 0 38 93 33 51 36 2 50 68 
64 74 95 57 2 62 44 59 93 45 27 
6 16 37 1 56 4 14 1 35 13 31 
1 11 32 6 61 1 19 4 30 18 36 
47 57 78 40 15 45 27 42 76 28 10 
18 28 49 11 44 16 2 13 47 1 19 
30 20 1 37 92 32 50 35 1 49 67 
16 6 15 23 78 18 36 21 13 35 53 
22 32 53 15 40 20 2 17 51 3 15 

74 17 74 64 74 54 84 65 36 1 11 
25 32 25 15 25 5 35 16 13 48 38 
83 26 83 73 83 63 93 74 45 10 20 
12 69 12 22 12 32 2 21 50 85 75 
46 11 46 36 46 26 56 37 8 27 17 
51 6 51 41 51 31 61 42 13 22 12 
5 52 5 5 5 15 15 4 33 68 58 
34 23 34 24 34 14 44 25 4 39 29 
82 25 82 72 82 62 92 73 44 9 19 
68 11 68 58 68 48 78 59 30 5 5 
30 27 30 20 30 10 40 21 8 43 33 

3 2 69 21 63 29 67 9 4 64 53 
46 47 20 28 14 20 18 40 45 15 4 
12 11 78 30 72 38 76 18 13 73 62 
83 84 17 65 23 57 19 77 82 22 33 
25 26 41 7 35 1 39 19 24 36 25 
20 21 46 2 40 6 44 14 19 41 30 
66 67 0 48 6 40 2 60 65 5 16 
37 38 29 19 23 11 27 31 36 24 13 
11 10 77 29 71 37 75 17 12 72 61 
3 4 63 15 57 23 61 3 2 58 47 
41 42 25 23 19 15 23 35 40 20 9 

56 4 6 36 19 38 7 49 6 22 68 
7 53 43 13 30 11 42 0 55 27 19 
65 5 15 45 28 47 16 58 3 31 77 
30 90 80 50 67 48 79 37 92 64 18 
28 32 22 8 9 10 21 21 34 6 40 
33 27 17 13 4 15 16 26 29 1 45 
13 73 63 33 50 31 62 20 75 47 1 
16 44 34 4 21 2 33 9 46 18 28 
64 4 14 44 27 46 15 57 2 30 76 
50 10 0 30 13 32 1 43 12 16 62 
12 48 38 8 25 6 37 5 50 22 24 

12 8 82 85 2 43 6 18 78 60 60 
37 41 33 36 47 6 55 31 29 11 11 
21 17 91 94 11 52 3 27 87 69 69 
74 78 4 1 84 43 92 68 8 26 26 
16 20 54 57 26 15 34 10 50 32 32 
11 15 59 62 21 20 29 5 55 37 37 
57 61 13 16 67 26 75 51 9 9 9 
28 32 42 45 38 3 46 22 38 20 20 
20 16 90 93 10 51 2 26 86 68 68 
6 2 76 79 4 37 12 12 72 54 54 
32 36 38 41 42 1 50 26 34 16 16 

48 37 82 66 28 51 7 33 85 1 56 
1 12 33 17 21 2 42 16 36 48 7 
57 46 91 75 37 60 16 42 94 10 65 
38 49 4 20 58 35 79 53 1 85 30 
20 9 54 38 0 23 21 5 57 27 28 
25 14 59 43 5 28 16 10 62 22 33 
21 32 13 3 41 18 62 36 16 68 13 
8 3 42 26 12 11 33 7 45 39 16 
56 45 90 74 36 59 15 41 93 9 64 
42 31 76 60 22 45 1 27 79 5 50 
4 7 38 22 16 7 37 11 41 43 12 

70 47 22 20 45 65 28 71 68 11 26 
21 2 27 29 4 16 21 22 19 38 23 
79 56 31 29 54 74 37 80 77 20 35 
16 39 64 66 41 21 58 15 18 75 60 
42 19 6 8 17 37 0 43 40 17 2 
47 24 1 3 22 42 5 48 45 12 3 
1 22 47 49 24 4 41 2 1 58 43 
30 7 18 20 5 25 12 31 28 29 14 
78 55 30 28 53 73 36 79 76 19 34 
64 41 16 14 39 59 22 65 62 5 20 
26 3 22 24 1 21 16 27 24 33 18 

5 16 59 74 60 75 62 27 8 62 47 
54 33 10 25 11 26 13 22 41 13 2 
4 25 68 83 69 84 71 36 17 71 56 
91 70 27 12 26 11 24 59 78 24 39 
33 12 31 46 32 47 34 1 20 34 19 
28 7 36 51 37 52 39 4 15 39 24 
74 53 10 5 9 6 7 42 61 7 22 
45 24 19 34 20 35 22 13 32 22 7 
3 24 67 82 68 83 70 35 16 70 55 
11 10 53 68 54 69 56 21 2 56 41 
49 28 15 30 16 31 18 17 36 18 3 

19 45 48 86 65 63 65 35 59 36 22 
30 4 1 37 16 14 16 14 10 13 27 
28 54 57 95 74 72 74 44 68 45 31 
67 41 38 0 21 23 21 51 27 50 64 
9 17 20 58 37 35 37 7 31 8 6 
4 22 25 63 42 40 42 12 36 13 1 
50 24 21 17 4 6 4 34 10 33 47 
21 5 8 46 25 23 25 5 19 4 18 
27 53 56 94 73 71 73 43 67 44 30 
13 39 42 80 59 57 59 29 53 30 16 
25 1 4 42 21 19 21 9 15 8 22 

36 35 62 67 74 29 86 37 4 21 71 
13 14 13 18 25 20 37 12 45 28 22 
45 44 71 76 83 38 95 46 13 30 80 
50 51 24 19 12 57 0 49 82 65 15 
8 7 34 39 46 1 58 9 24 7 43 
13 12 39 44 51 6 63 14 19 2 48 
33 34 7 2 5 40 17 32 65 48 2 
4 5 22 27 34 11 46 3 36 19 31 
44 43 70 75 82 37 94 45 12 29 79 
30 29 56 61 68 23 80 31 2 15 65 
8 9 18 23 30 15 42 7 40 23 27 

10 0 51 44 11 61 21 46 68 14 75 
59 49 2 5 38 12 28 3 19 35 26 
1 9 60 53 20 70 30 55 77 23 84 
96 86 35 42 75 25 65 40 18 72 11 
38 28 23 16 17 33 7 18 40 14 47 
33 23 28 21 12 38 2 23 45 9 52 
79 69 18 25 58 8 48 23 1 55 6 
50 40 11 4 29 21 19 6 28 26 35 
2 8 59 52 19 69 29 54 76 22 83 
16 6 45 38 5 55 15 40 62 8 69 
54 44 7 0 33 17 23 2 24 30 31 

82 5 23 65 7 20 5 1 38 5 77 
33 54 26 16 42 29 44 48 11 54 28 
91 4 32 74 16 29 14 10 47 4 86 
4 91 63 21 79 66 81 85 48 91 9 
54 33 5 37 21 8 23 27 10 33 49 
59 28 0 42 16 3 18 22 15 28 54 
13 74 46 4 62 49 64 68 31 74 8 
42 45 17 25 33 20 35 39 2 45 37 
90 3 31 73 15 28 13 9 46 3 85 
76 11 17 59 1 14 1 5 32 11 71 
38 49 21 21 37 24 39 43 6 49 33 

11 74 6 65 10 13 82 15 32 2 15 
60 25 55 16 39 36 33 34 17 51 34 
2 83 3 74 19 22 91 24 41 7 24 
97 12 92 21 76 73 4 71 54 88 71 
39 46 34 37 18 15 54 13 4 30 13 
34 51 29 42 13 10 59 8 9 25 8 
80 5 75 4 59 56 13 54 37 71 54 
51 34 46 25 30 27 42 25 8 42 25 
3 82 2 73 18 21 90 23 40 6 23 
17 68 12 59 4 7 76 9 26 8 9 
55 30 50 21 34 31 38 29 12 46 29 

53 31 67 52 44 22 5 10 11 22 79 
4 18 18 3 5 27 44 59 60 27 30 
62 40 76 61 53 31 14 1 2 31 88 
33 55 19 34 42 64 81 96 97 64 7 
25 3 39 24 16 6 23 38 39 6 51 
30 8 44 29 21 1 18 33 34 1 56 
16 38 2 17 25 47 64 79 80 47 10 
13 9 27 12 4 18 35 50 51 18 39 
61 39 75 60 52 30 13 2 3 30 87 
47 25 61 46 38 16 1 16 17 16 73 
9 13 23 8 0 22 39 54 55 22 35 

42 52 73 35 20 40 22 37 71 23 5 
36 46 67 29 26 34 16 31 65 17 1 
49 59 80 42 13 47 29 44 78 30 12 
17 7 14 24 79 19 37 22 12 36 54 
27 37 58 20 35 25 7 22 56 8 10 
11 1 20 18 73 13 31 16 18 30 48 
