14 6 

54 18 42 3 10 50 36 7 17 5 24 13 22 11 
25 11 13 32 39 21 7 22 46 24 5 42 7 18 
87 51 75 30 23 83 69 40 16 38 57 20 55 44 
0 36 12 57 64 4 18 47 71 49 30 67 32 43 
7 29 5 50 57 3 11 40 64 42 23 60 25 36 
28 8 16 29 36 24 10 19 43 21 2 39 4 15 
45 9 33 12 19 41 27 2 26 4 15 22 13 2 
82 46 70 25 18 78 64 35 11 33 52 15 50 39 
25 11 13 32 39 21 7 22 46 24 5 42 7 18 
37 1 25 20 27 33 19 10 34 12 7 30 5 6 
67 31 55 10 3 63 49 20 4 18 37 0 35 24 
96 60 84 39 32 92 78 49 25 47 66 29 64 53 
59 23 47 2 5 55 41 12 12 10 29 8 27 16 
77 41 65 20 13 73 59 30 6 28 47 10 45 34 

16 15 15 22 44 40 55 29 52 30 54 56 31 19 
13 14 14 7 15 11 26 58 23 1 25 27 60 10 
49 48 48 55 77 73 88 4 85 63 87 89 2 52 
38 39 39 32 10 14 1 83 2 24 0 2 85 35 
31 32 32 25 3 7 8 76 5 17 7 9 78 28 
10 11 11 4 18 14 29 55 26 4 28 30 57 7 
7 6 6 13 35 31 46 38 43 21 45 47 40 10 
44 43 43 50 72 68 83 1 80 58 82 84 3 47 
13 14 14 7 15 11 26 58 23 1 25 27 60 10 
1 2 2 5 27 23 38 46 35 13 37 39 48 2 
29 28 28 35 57 53 68 16 65 43 67 69 18 32 
58 57 57 64 86 82 97 13 94 72 96 98 11 61 
21 20 20 27 49 45 60 24 57 35 59 61 26 24 
39 38 38 45 67 63 78 6 75 53 77 79 8 42 

6 13 13 20 41 37 24 48 8 14 35 34 27 20 
35 42 16 49 12 8 53 19 21 43 64 5 2 49 
27 20 46 13 74 70 9 81 41 19 2 67 60 13 
60 67 41 74 13 17 78 6 46 68 89 20 27 74 
53 60 34 67 6 10 71 1 39 61 82 13 20 67 
32 39 13 46 15 11 50 22 18 40 61 8 1 46 
15 22 4 29 32 28 33 39 1 23 44 25 18 29 
22 15 41 8 69 65 4 76 36 14 7 62 55 8 
35 42 16 49 12 8 53 19 21 43 64 5 2 49 
23 30 4 37 24 20 41 31 9 31 52 17 10 37 
7 0 26 7 54 50 11 61 21 1 22 47 40 7 
36 29 55 22 83 79 18 90 50 28 7 76 69 22 
1 8 18 15 46 42 19 53 13 9 30 39 32 15 
17 10 36 3 64 60 1 71 31 9 12 57 50 3 

11 10 3 5 15 14 7 11 37 32 54 6 1 23 
40 19 26 34 44 43 22 18 66 61 25 35 28 52 
22 43 36 28 18 19 40 44 4 1 87 27 34 10 
65 44 51 59 69 68 47 43 91 86 0 60 53 77 
58 37 44 52 62 61 40 36 84 79 7 53 46 70 
37 16 23 31 41 40 19 15 63 58 28 32 25 49 
20 1 6 14 24 23 2 2 46 41 45 15 8 32 
17 38 31 23 13 14 35 39 9 4 82 22 29 5 
40 19 26 34 44 43 22 18 66 61 25 35 28 52 
28 7 14 22 32 31 10 6 54 49 37 23 16 40 
2 23 16 8 2 1 20 24 24 19 67 7 14 10 
31 52 45 37 27 28 49 53 5 10 96 36 43 19 
6 15 8 0 10 9 12 16 32 27 59 1 6 18 
12 33 26 18 8 9 30 34 14 9 77 17 24 0 

43 11 41 3 2 7 5 2 9 4 42 52 31 22 
72 18 12 26 27 22 34 31 20 25 71 23 2 7 
10 44 74 36 35 40 28 31 42 37 9 85 64 55 
97 43 13 51 52 47 59 56 45 50 96 2 23 32 
90 36 6 44 45 40 52 49 38 43 89 5 16 25 
69 15 15 23 24 19 31 28 17 22 68 26 5 4 
52 2 32 6 7 2 14 11 0 5 51 43 22 13 
15 39 69 31 30 35 23 26 37 32 14 80 59 50 
72 18 12 26 27 22 34 31 20 25 71 23 2 7 
60 6 24 14 15 10 22 19 8 13 59 35 14 5 
30 24 54 16 15 20 8 11 22 17 29 65 44 35 
1 53 83 45 44 49 37 40 51 46 0 94 73 64 
38 16 46 8 7 12 0 3 14 9 37 57 36 27 
20 34 64 26 25 30 18 21 32 27 19 75 54 45 

38 39 39 32 10 14 1 83 2 24 0 2 85 35 
2 3 3 4 26 22 37 47 34 12 36 38 49 1 
26 27 27 20 2 2 13 71 10 12 12 14 73 23 
19 18 18 25 47 43 58 26 55 33 57 59 28 22 
26 25 25 32 54 50 65 19 62 40 64 66 21 29 
34 35 35 28 6 10 5 79 2 20 4 6 81 31 
20 21 21 14 8 4 19 65 16 6 18 20 67 17 
9 8 8 15 37 33 48 36 45 23 47 49 38 12 
33 32 32 39 61 57 72 12 69 47 71 73 14 36 
11 10 10 17 39 35 50 34 47 25 49 51 36 14 
8 9 9 2 20 16 31 53 28 6 30 32 55 5 
29 28 28 35 57 53 68 16 65 43 67 69 18 32 
6 7 7 0 22 18 33 51 30 8 32 34 53 3 
5 4 4 11 33 29 44 40 41 19 43 45 42 8 

60 67 41 74 13 17 78 6 46 68 89 20 27 74 
24 31 5 38 23 19 42 30 10 32 53 16 9 38 
48 55 29 62 1 5 66 6 34 56 77 8 15 62 
3 10 16 17 44 40 21 51 11 11 32 37 30 17 
4 3 23 10 51 47 14 58 18 4 25 44 37 10 
56 63 37 70 9 13 74 2 42 64 85 16 23 70 
42 49 23 56 5 1 60 12 28 50 71 2 9 56 
13 20 6 27 34 30 31 41 1 21 42 27 20 27 
11 4 30 3 58 54 7 65 25 3 18 51 44 3 
11 18 8 25 36 32 29 43 3 19 40 29 22 25 
30 37 11 44 17 13 48 24 16 38 59 10 3 44 
7 0 26 7 54 50 11 61 21 1 22 47 40 7 
28 35 9 42 19 15 46 26 14 36 57 12 5 42 
17 24 2 31 30 26 35 37 3 25 46 23 16 31 

65 44 51 59 69 68 47 43 91 86 0 60 53 77 
29 8 15 23 33 32 11 7 55 50 36 24 17 41 
53 32 39 47 57 56 35 31 79 74 12 48 41 65 
8 13 6 2 12 11 10 14 34 29 57 3 4 20 
1 20 13 5 5 4 17 21 27 22 64 4 11 13 
61 40 47 55 65 64 43 39 87 82 4 56 49 73 
47 26 33 41 51 50 29 25 73 68 18 42 35 59 
18 3 4 12 22 21 0 4 44 39 47 13 6 30 
6 27 20 12 2 3 24 28 20 15 71 11 18 6 
16 5 2 10 20 19 2 6 42 37 49 11 4 28 
35 14 21 29 39 38 17 13 61 56 30 30 23 47 
2 23 16 8 2 1 20 24 24 19 67 7 14 10 
33 12 19 27 37 36 15 11 59 54 32 28 21 45 
22 1 8 16 26 25 4 0 48 43 43 17 10 34 

97 43 13 51 52 47 59 56 45 50 96 2 23 32 
61 7 23 15 16 11 23 20 9 14 60 34 13 4 
85 31 1 39 40 35 47 44 33 38 84 10 11 20 
40 14 44 6 5 10 2 1 12 7 39 55 34 25 
33 21 51 13 12 17 5 8 19 14 32 62 41 32 
93 39 9 47 48 43 55 52 41 46 92 2 19 28 
79 25 5 33 34 29 41 38 27 32 78 16 5 14 
50 4 34 4 5 0 12 9 2 3 49 45 24 15 
26 28 58 20 19 24 12 15 26 21 25 69 48 39 
48 6 36 2 3 2 10 7 4 1 47 47 26 17 
67 13 17 21 22 17 29 26 15 20 66 28 7 2 
30 24 54 16 15 20 8 11 22 17 29 65 44 35 
65 11 19 19 20 15 27 24 13 18 64 30 9 0 
54 0 30 8 9 4 16 13 2 7 53 41 20 11 

22 29 3 36 25 21 40 32 8 30 51 18 11 36 
21 28 2 35 26 22 39 33 7 29 50 19 12 35 
21 28 2 35 26 22 39 33 7 29 50 19 12 35 
28 35 9 42 19 15 46 26 14 36 57 12 5 42 
50 57 31 64 3 7 68 4 36 58 79 10 17 64 
46 53 27 60 1 3 64 8 32 54 75 6 13 60 
61 68 42 75 14 18 79 7 47 69 90 21 28 75 
23 16 42 9 70 66 5 77 37 15 6 63 56 9 
58 65 39 72 11 15 76 4 44 66 87 18 25 72 
36 43 17 50 11 7 54 18 22 44 65 4 3 50 
60 67 41 74 13 17 78 6 46 68 89 20 27 74 
62 69 43 76 15 19 80 8 48 70 91 22 29 76 
25 18 44 11 72 68 7 79 39 17 4 65 58 11 
25 32 6 39 22 18 43 29 11 33 54 15 8 39 

27 6 13 21 31 30 9 5 53 48 38 22 15 39 
26 5 12 20 30 29 8 4 52 47 39 21 14 38 
26 5 12 20 30 29 8 4 52 47 39 21 14 38 
33 12 19 27 37 36 15 11 59 54 32 28 21 45 
55 34 41 49 59 58 37 33 81 76 10 50 43 67 
51 30 37 45 55 54 33 29 77 72 14 46 39 63 
66 45 52 60 70 69 48 44 92 87 1 61 54 78 
18 39 32 24 14 15 36 40 8 3 83 23 30 6 
63 42 49 57 67 66 45 41 89 84 2 58 51 75 
41 20 27 35 45 44 23 19 67 62 24 36 29 53 
65 44 51 59 69 68 47 43 91 86 0 60 53 77 
67 46 53 61 71 70 49 45 93 88 2 62 55 79 
20 41 34 26 16 17 38 42 6 1 85 25 32 8 
30 9 16 24 34 33 12 8 56 51 35 25 18 42 

59 5 25 13 14 9 21 18 7 12 58 36 15 6 
58 4 26 12 13 8 20 17 6 11 57 37 16 7 
58 4 26 12 13 8 20 17 6 11 57 37 16 7 
65 11 19 19 20 15 27 24 13 18 64 30 9 0 
87 33 3 41 42 37 49 46 35 40 86 8 13 22 
83 29 1 37 38 33 45 42 31 36 82 12 9 18 
98 44 14 52 53 48 60 57 46 51 97 3 24 33 
14 40 70 32 31 36 24 27 38 33 13 81 60 51 
95 41 11 49 50 45 57 54 43 48 94 0 21 30 
73 19 11 27 28 23 35 32 21 26 72 22 1 8 
97 43 13 51 52 47 59 56 45 50 96 2 23 32 
99 45 15 53 54 49 61 58 47 52 98 4 25 34 
12 42 72 34 33 38 26 29 40 35 11 83 62 53 
62 8 22 16 17 12 24 21 10 15 61 33 12 3 

5 16 9 1 9 8 13 17 31 26 60 0 7 17 
2 23 16 8 2 1 20 24 24 19 67 7 14 10 
24 3 10 18 28 27 6 2 50 45 41 19 12 36 
9 30 23 15 5 6 27 31 17 12 74 14 21 3 
52 31 38 46 56 55 34 30 78 73 13 47 40 64 
48 27 34 42 52 51 30 26 74 69 17 43 36 60 
13 34 27 19 9 10 31 35 13 8 78 18 25 1 
59 38 45 53 63 62 41 37 85 80 6 54 47 71 
19 2 5 13 23 22 1 3 45 40 46 14 7 31 
3 24 17 9 1 0 21 25 23 18 68 8 15 9 
24 45 38 30 20 21 42 46 2 3 89 29 36 12 
45 24 31 39 49 48 27 23 71 66 20 40 33 57 
38 17 24 32 42 41 20 16 64 59 27 33 26 50 
9 30 23 15 5 6 27 31 17 12 74 14 21 3 

37 17 47 9 8 13 1 4 15 10 36 58 37 28 
30 24 54 16 15 20 8 11 22 17 29 65 44 35 
56 2 28 10 11 6 18 15 4 9 55 39 18 9 
23 31 61 23 22 27 15 18 29 24 22 72 51 42 
84 30 0 38 39 34 46 43 32 37 83 11 10 19 
80 26 4 34 35 30 42 39 28 33 79 15 6 15 
19 35 65 27 26 31 19 22 33 28 18 76 55 46 
91 37 7 45 46 41 53 50 39 44 90 4 17 26 
51 3 33 5 6 1 13 10 1 4 50 44 23 14 
29 25 55 17 16 21 9 12 23 18 28 66 45 36 
8 46 76 38 37 42 30 33 44 39 7 87 66 57 
77 23 7 31 32 27 39 36 25 30 76 18 3 12 
70 16 14 24 25 20 32 29 18 23 69 25 4 5 
23 31 61 23 22 27 15 18 29 24 22 72 51 42 

32 22 52 14 13 18 6 9 20 15 31 63 42 33 
53 1 31 7 8 3 15 12 1 6 52 42 21 12 
46 8 38 0 1 4 8 5 6 1 45 49 28 19 
38 16 46 8 7 12 0 3 14 9 37 57 36 27 
28 26 56 18 17 22 10 13 24 19 27 67 46 37 
29 25 55 17 16 21 9 12 23 18 28 66 45 36 
50 4 34 4 5 0 12 9 2 3 49 45 24 15 
54 0 30 8 9 4 16 13 2 7 53 41 20 11 
6 48 78 40 39 44 32 35 46 41 5 89 68 59 
11 43 73 35 34 39 27 30 41 36 10 84 63 54 
97 43 13 51 52 47 59 56 45 50 96 2 23 32 
37 17 47 9 8 13 1 4 15 10 36 58 37 28 
44 10 40 2 1 6 6 3 8 3 43 51 30 21 
20 34 64 26 25 30 18 21 32 27 19 75 54 45 

