4 20 

7 72 59 42 
55 10 3 20 
87 22 35 52 
6 59 46 29 

18 36 37 66 
44 26 25 4 
76 58 57 28 
5 23 24 53 

65 7 63 32 
3 55 1 30 
29 87 31 62 
52 6 50 19 

45 34 88 1 
17 28 26 63 
49 60 6 95 
32 21 75 14 

97 53 39 63 
35 9 23 1 
3 41 55 31 
84 40 26 50 

16 83 23 1 
46 21 39 61 
78 11 71 93 
3 70 10 12 

60 30 38 91 
2 32 24 29 
34 64 56 3 
47 17 25 78 

72 19 47 93 
10 43 15 31 
22 75 47 1 
59 6 34 80 

15 73 97 67 
47 11 35 5 
79 21 3 27 
2 60 84 54 

60 18 27 71 
2 44 35 9 
34 76 67 23 
47 5 14 58 

78 23 76 2 
16 39 14 64 
16 71 18 96 
65 10 63 15 

5 73 40 1 
57 11 22 63 
89 21 54 95 
8 60 27 14 

13 91 61 94 
49 29 1 32 
81 3 33 0 
0 78 48 81 

74 60 59 23 
12 2 3 39 
20 34 35 71 
61 47 46 10 

88 97 25 70 
26 35 37 8 
6 3 69 24 
75 84 12 57 

92 59 7 72 
30 3 55 10 
2 35 87 22 
79 46 6 59 

56 88 67 42 
6 26 5 20 
38 6 27 52 
43 75 54 29 

4 78 75 8 
58 16 13 54 
90 16 19 86 
9 65 62 5 

65 61 37 73 
3 1 25 11 
29 33 57 21 
52 48 24 60 

11 29 30 59 
54 36 35 6 
41 23 22 7 
24 6 5 24 

58 0 56 25 
7 65 9 40 
6 52 4 27 
23 35 21 10 

38 27 81 8 
27 38 16 73 
14 25 29 60 
3 8 46 43 

90 46 32 56 
25 19 33 9 
38 6 20 4 
55 11 3 21 

9 76 16 6 
56 11 49 71 
43 24 36 58 
26 41 19 41 

53 23 31 84 
12 42 34 19 
1 29 21 32 
18 12 4 49 

65 12 40 86 
0 53 25 21 
13 40 12 34 
30 23 5 51 

8 66 90 60 
57 1 25 5 
44 14 38 8 
27 31 55 25 

53 11 20 64 
12 54 45 1 
1 41 32 12 
18 24 15 29 

71 16 69 9 
6 49 4 74 
19 36 17 61 
36 19 34 44 

2 66 33 8 
67 1 32 73 
54 14 19 60 
37 31 2 43 

6 84 54 87 
59 19 11 22 
46 32 2 35 
29 49 19 52 

67 53 52 16 
2 12 13 49 
15 1 0 36 
32 18 17 19 

81 90 18 63 
16 25 47 2 
29 38 34 11 
46 55 17 28 

85 52 0 65 
20 13 65 0 
33 0 52 13 
50 17 35 30 

49 81 60 35 
16 16 5 30 
3 29 8 17 
14 46 25 0 

3 71 68 1 
68 6 3 64 
55 19 16 51 
38 36 33 34 

58 54 30 66 
7 11 35 1 
6 2 22 14 
23 19 5 31 

47 11 45 14 
29 29 27 4 
28 30 26 5 
1 59 3 34 

27 16 70 19 
9 2 52 37 
8 3 51 38 
21 32 22 67 

79 35 21 45 
61 17 3 27 
60 16 2 26 
31 13 27 3 

2 65 5 17 
20 47 13 35 
21 46 14 36 
50 17 43 65 

42 12 20 73 
24 6 2 55 
23 7 1 54 
6 36 28 25 

54 1 29 75 
36 17 11 57 
35 18 10 56 
6 47 19 27 

3 55 79 49 
21 37 61 31 
22 36 60 30 
51 7 31 1 

42 0 9 53 
24 18 9 35 
23 19 10 34 
6 48 39 5 

60 5 58 20 
42 13 40 38 
41 14 39 39 
12 43 10 68 

