4 18 

79 47 26 78 
13 19 40 12 
70 38 17 69 
85 53 32 84 

39 60 7 37 
27 6 73 29 
30 51 16 28 
45 66 1 43 

57 77 71 74 
9 11 5 8 
48 68 62 65 
63 83 77 80 

38 72 56 61 
28 6 10 5 
29 63 47 52 
44 78 62 67 

8 63 72 5 
58 3 6 61 
1 54 63 4 
14 69 78 11 

65 51 61 76 
1 15 5 10 
56 42 52 67 
71 57 67 82 

71 44 47 41 
5 22 19 25 
62 35 38 32 
77 50 53 47 

9 65 43 15 
75 1 23 51 
18 56 34 6 
3 71 49 21 

3 22 13 23 
69 44 53 43 
12 13 4 14 
3 28 19 29 

71 59 45 37 
5 7 21 29 
62 50 36 28 
77 65 51 43 

80 27 86 40 
14 39 20 26 
71 18 77 31 
86 33 92 46 

86 89 90 4 
20 23 24 62 
77 80 81 5 
92 95 96 10 

20 85 84 85 
46 19 18 19 
11 76 75 76 
26 91 90 91 

30 65 16 69 
36 1 50 3 
21 56 7 60 
36 71 22 75 

41 3 23 1 
25 63 43 67 
32 6 14 10 
47 9 29 5 

2 43 21 53 
64 23 45 13 
7 34 12 44 
8 49 27 59 

1 9 60 6 
67 75 6 72 
10 18 51 15 
5 3 66 0 

40 19 86 42 
8 13 54 10 
13 34 33 11 
39 18 85 41 

22 2 8 5 
10 30 24 27 
31 51 45 48 
21 1 7 4 

41 7 23 18 
9 25 9 14 
12 46 30 35 
40 6 22 17 

71 16 7 74 
39 16 25 42 
18 37 46 21 
70 15 6 73 

14 28 18 3 
18 4 14 29 
39 25 35 50 
13 27 17 2 

8 35 32 38 
24 3 0 6 
45 18 21 15 
7 34 31 37 

88 14 36 64 
56 18 4 32 
35 39 17 11 
87 13 35 63 

82 57 66 56 
50 25 34 24 
29 4 13 3 
81 56 65 55 

8 20 34 42 
24 12 2 10 
45 33 19 11 
7 19 33 41 

1 52 7 39 
33 20 39 7 
54 1 60 14 
2 51 8 38 

7 10 11 75 
39 42 43 43 
60 63 64 22 
8 11 12 74 

59 6 5 6 
27 38 37 38 
6 59 58 59 
58 7 6 7 

49 14 63 10 
17 18 31 22 
4 39 10 43 
48 13 62 9 

38 76 56 80 
6 44 24 48 
15 23 3 27 
37 75 55 79 

77 36 58 26 
45 4 26 6 
24 17 5 27 
76 35 57 25 

80 88 19 85 
48 56 13 53 
27 35 34 32 
79 87 18 84 

18 38 32 35 
3 17 11 14 
64 84 78 81 
20 40 34 37 

1 33 17 22 
22 12 4 1 
45 79 63 68 
1 35 19 24 

31 24 33 34 
52 3 12 55 
15 70 79 12 
29 26 35 32 

26 12 22 37 
5 9 1 16 
72 58 68 83 
28 14 24 39 

32 5 8 2 
11 16 13 19 
78 51 54 48 
34 7 10 4 

48 26 4 24 
69 5 17 45 
2 72 50 22 
46 28 6 22 

42 17 26 16 
63 38 47 37 
4 29 20 30 
40 15 24 14 

32 20 6 2 
11 1 15 23 
78 66 52 44 
34 22 8 0 

41 12 47 1 
20 33 26 20 
87 34 93 47 
43 10 49 3 

47 50 51 35 
26 29 30 56 
93 96 97 11 
49 52 53 33 

19 46 45 46 
40 25 24 25 
27 92 91 92 
17 48 47 48 

9 26 23 30 
30 5 44 9 
37 72 23 76 
7 28 21 32 

2 36 16 40 
19 57 37 61 
48 10 30 6 
4 34 14 38 

37 4 18 14 
58 17 39 7 
9 50 28 60 
35 6 16 16 

40 48 21 45 
61 69 0 66 
6 2 67 1 
38 46 23 43 

19 15 1 4 
39 5 21 16 
33 1 15 10 
36 2 18 13 

49 6 15 52 
69 14 5 72 
63 8 1 66 
66 11 2 69 

8 6 4 19 
12 26 16 1 
6 20 10 5 
9 23 13 2 

14 13 10 16 
6 33 30 36 
0 27 24 30 
3 30 27 33 

66 8 14 42 
86 12 34 62 
80 6 28 56 
83 9 31 59 

60 35 44 34 
80 55 64 54 
74 49 58 48 
77 52 61 51 

14 2 12 20 
6 18 32 40 
0 12 26 34 
3 15 29 37 

23 30 29 17 
3 50 9 37 
9 44 15 31 
6 47 12 34 

29 32 33 53 
9 12 13 73 
15 18 19 67 
12 15 16 70 

37 28 27 28 
57 8 7 8 
51 14 13 14 
54 11 10 11 

27 8 41 12 
47 12 61 8 
41 6 55 2 
44 9 58 5 

16 54 34 58 
36 74 54 78 
30 68 48 72 
33 71 51 75 

55 14 36 4 
75 34 56 24 
69 28 50 18 
72 31 53 21 

58 66 3 63 
78 86 17 83 
72 80 11 77 
75 83 14 80 

30 25 34 33 
64 9 0 67 
48 7 16 51 
53 2 11 56 

27 13 23 38 
7 21 11 4 
9 5 5 20 
4 10 0 15 

33 6 9 3 
1 28 25 31 
15 12 9 15 
10 17 14 20 

47 27 5 23 
81 7 29 57 
65 9 13 41 
70 4 18 46 

41 16 25 15 
75 50 59 49 
59 34 43 33 
64 39 48 38 

33 21 7 1 
1 13 27 35 
15 3 11 19 
10 2 16 24 

42 11 48 2 
8 45 14 32 
24 29 30 16 
19 34 25 21 

48 51 52 34 
14 17 18 68 
30 33 34 52 
25 28 29 57 

18 47 46 47 
52 13 12 13 
36 29 28 29 
41 24 23 24 

8 27 22 31 
42 7 56 3 
26 9 40 13 
31 4 45 8 

3 35 15 39 
31 69 49 73 
15 53 33 57 
20 58 38 62 

36 5 17 15 
70 29 51 19 
54 13 35 3 
59 18 40 8 

39 47 22 44 
73 81 12 78 
57 65 4 62 
62 70 1 67 

57 43 53 68 
2 12 2 13 
7 21 11 4 
60 46 56 71 

63 36 39 33 
8 19 16 22 
1 28 25 31 
66 39 42 36 

17 57 35 7 
72 2 20 48 
81 7 29 57 
14 60 38 10 

11 14 5 15 
66 41 50 40 
75 50 59 49 
8 17 8 18 

63 51 37 29 
8 4 18 26 
1 13 27 35 
66 54 40 32 

72 19 78 32 
17 36 23 23 
8 45 14 32 
75 22 81 35 

78 81 82 4 
23 26 27 59 
14 17 18 68 
81 84 85 1 

12 77 76 77 
43 22 21 22 
52 13 12 13 
15 80 79 80 

22 57 8 61 
33 2 47 6 
42 7 56 3 
25 60 11 64 

33 5 15 9 
22 60 40 64 
31 69 49 73 
36 2 18 6 

6 35 13 45 
61 20 42 10 
70 29 51 19 
3 38 16 48 

9 17 52 14 
64 72 3 69 
73 81 12 78 
6 14 55 11 

6 21 18 24 
20 7 4 10 
10 17 14 20 
5 32 29 35 

74 0 22 50 
60 14 8 36 
70 4 18 46 
85 11 33 61 

68 43 52 42 
54 29 38 28 
64 39 48 38 
79 54 63 53 

6 6 20 28 
20 8 6 14 
10 2 16 24 
5 17 31 39 

15 38 21 25 
29 24 35 11 
19 34 25 21 
4 49 10 36 

21 24 25 61 
35 38 39 47 
25 28 29 57 
10 13 14 72 

45 20 19 20 
31 34 33 34 
41 24 23 24 
56 9 8 9 

35 0 49 4 
21 14 35 18 
31 4 45 8 
46 11 60 7 

24 62 42 66 
10 48 28 52 
20 58 38 62 
35 73 53 77 

63 22 44 12 
49 8 30 2 
59 18 40 8 
74 33 55 23 

66 74 5 71 
52 60 9 57 
62 70 1 67 
77 85 16 82 

80 6 28 56 
53 21 1 29 
56 18 4 32 
50 24 2 26 

74 49 58 48 
47 22 31 21 
50 25 34 24 
44 19 28 18 

0 12 26 34 
27 15 1 7 
24 12 2 10 
30 18 4 4 

9 44 15 31 
36 17 42 4 
33 20 39 7 
39 14 45 1 

15 18 19 67 
42 45 46 40 
39 42 43 43 
45 48 49 37 

51 14 13 14 
24 41 40 41 
27 38 37 38 
21 44 43 44 

41 6 55 2 
14 21 28 25 
17 18 31 22 
11 24 25 28 

30 68 48 72 
3 41 21 45 
6 44 24 48 
0 38 18 42 

69 28 50 18 
42 1 23 9 
45 4 26 6 
39 2 20 12 

72 80 11 77 
45 53 16 50 
48 56 13 53 
42 50 19 47 

6 31 22 32 
68 43 52 42 
46 21 30 20 
18 7 2 8 

80 68 54 46 
6 6 20 28 
28 16 2 6 
56 44 30 22 

89 36 95 49 
15 38 21 25 
37 16 43 3 
65 12 71 25 

95 98 99 13 
21 24 25 61 
43 46 47 39 
71 74 75 11 

29 94 93 94 
45 20 19 20 
23 42 41 42 
5 70 69 70 

39 74 25 78 
35 0 49 4 
13 22 27 26 
15 50 1 54 

50 12 32 8 
24 62 42 66 
2 40 20 44 
26 12 8 16 

11 52 30 62 
63 22 44 12 
41 0 22 10 
13 28 6 38 

8 0 69 3 
66 74 5 71 
44 52 17 49 
16 24 45 21 

74 62 48 40 
49 37 23 15 
58 46 32 24 
48 36 22 14 

83 30 89 43 
58 5 64 18 
67 14 73 27 
57 4 63 17 

89 92 93 7 
64 67 68 18 
73 76 77 9 
63 66 67 19 

23 88 87 88 
2 63 62 63 
7 72 71 72 
3 62 61 62 

33 68 19 72 
8 43 6 47 
17 52 3 56 
7 42 7 46 

44 6 26 2 
19 19 1 23 
28 10 10 14 
18 20 0 24 

5 46 24 56 
20 21 1 31 
11 30 8 40 
21 20 2 30 

2 6 63 3 
23 31 38 28 
14 22 47 19 
24 32 37 29 

9 44 15 31 
21 32 27 19 
35 18 41 5 
43 10 49 3 

15 18 19 67 
27 30 31 55 
41 44 45 41 
49 52 53 33 

51 14 13 14 
39 26 25 26 
25 40 39 40 
17 48 47 48 

41 6 55 2 
29 6 43 10 
15 20 29 24 
7 28 21 32 

30 68 48 72 
18 56 36 60 
4 42 22 46 
4 34 14 38 

69 28 50 18 
57 16 38 6 
43 2 24 8 
35 6 16 16 

72 80 11 77 
60 68 1 65 
46 54 15 51 
38 46 23 43 

6 9 10 76 
59 62 63 23 
0 3 4 82 
46 49 50 36 

60 5 4 5 
7 58 57 58 
66 1 2 1 
20 45 44 45 

50 15 64 11 
3 38 11 42 
56 21 70 17 
10 25 24 29 

39 77 57 81 
14 24 4 28 
45 83 63 87 
1 37 17 41 

78 37 59 27 
25 16 6 26 
84 43 65 33 
38 3 19 13 

81 89 20 86 
28 36 33 33 
87 95 26 92 
41 49 20 46 

66 1 2 1 
69 4 5 4 
70 5 6 5 
16 81 80 81 

56 21 70 17 
59 24 73 20 
60 25 74 21 
26 61 12 65 

45 83 63 87 
48 86 66 90 
49 87 67 91 
37 1 19 5 

84 43 65 33 
87 46 68 36 
88 47 69 37 
2 39 17 49 

87 95 26 92 
90 98 29 95 
91 99 30 96 
5 13 56 10 

10 45 4 49 
55 20 69 16 
54 19 68 15 
55 20 69 16 

21 17 3 21 
44 82 62 86 
43 81 61 85 
44 82 62 86 

18 23 1 33 
83 42 64 32 
82 41 63 31 
83 42 64 32 

21 29 40 26 
86 94 25 91 
85 93 24 90 
86 94 25 91 

11 27 7 31 
24 62 42 66 
25 13 7 17 
28 66 46 70 

28 13 9 23 
63 22 44 12 
14 27 5 37 
67 26 48 16 

31 39 30 36 
66 74 5 71 
17 25 44 22 
70 78 9 75 

39 2 20 12 
1 40 18 50 
21 20 2 30 
3 44 22 54 

42 50 19 47 
4 12 57 9 
24 32 37 29 
0 8 61 5 

3 11 58 8 
44 52 17 49 
22 30 39 27 
54 62 7 59 

