11 9 

28 81 53 44 8 83 86 84 82 66 90 
32 85 57 48 12 87 90 88 86 70 94 
10 43 15 6 30 45 48 46 44 28 52 
15 38 10 1 35 40 43 41 39 23 47 
4 57 29 20 16 59 62 60 58 42 66 
45 8 20 29 65 10 13 11 9 7 17 
3 56 28 19 17 58 61 59 57 41 65 
28 25 3 12 48 27 30 28 26 10 34 
5 58 30 21 15 60 63 61 59 43 67 
32 21 7 16 52 23 26 24 22 6 30 
29 82 54 45 9 84 87 85 83 67 91 

68 49 1 70 3 78 8 14 68 8 85 
72 53 3 74 7 82 12 18 72 4 89 
30 11 39 32 35 40 30 24 30 46 47 
25 6 44 27 40 35 35 29 25 51 42 
44 25 25 46 21 54 16 10 44 32 61 
5 24 74 3 70 5 65 59 5 81 12 
43 24 26 45 22 53 17 11 43 33 60 
12 7 57 14 53 22 48 42 12 64 29 
45 26 24 47 20 55 15 9 45 31 62 
8 11 61 10 57 18 52 46 8 68 25 
69 50 0 71 4 79 9 15 69 7 86 

49 28 31 63 60 45 28 67 61 78 83 
53 32 35 67 64 49 32 71 65 82 87 
11 10 7 25 22 7 10 29 23 40 45 
6 15 12 20 17 2 15 24 18 35 40 
25 4 7 39 36 21 4 43 37 54 59 
24 45 42 10 13 28 45 6 12 5 10 
24 3 6 38 35 20 3 42 36 53 58 
7 28 25 7 4 11 28 11 5 22 27 
26 5 8 40 37 22 5 44 38 55 60 
11 32 29 3 0 15 32 7 1 18 23 
50 29 32 64 61 46 29 68 62 79 84 

72 11 54 82 1 52 23 84 77 18 59 
76 15 58 86 3 56 27 88 81 22 63 
34 27 16 44 39 14 15 46 39 20 21 
29 32 11 39 44 9 20 41 34 25 16 
48 13 30 58 25 28 1 60 53 6 35 
1 62 19 9 74 21 50 11 4 55 14 
47 14 29 57 26 27 2 59 52 7 34 
16 45 2 26 57 4 33 28 21 38 3 
49 12 31 59 24 29 0 61 54 5 36 
12 49 6 22 61 8 37 24 17 42 1 
73 12 55 83 0 53 24 85 78 19 60 

33 63 74 27 40 15 53 46 38 61 9 
37 67 78 31 44 19 57 50 42 65 13 
5 25 36 11 2 23 15 8 0 23 29 
10 20 31 16 3 28 10 3 5 18 34 
9 39 50 3 16 9 29 22 14 37 15 
40 10 1 46 33 58 20 27 35 12 64 
8 38 49 2 15 10 28 21 13 36 16 
23 7 18 29 16 41 3 10 18 5 47 
10 40 51 4 17 8 30 23 15 38 14 
27 3 14 33 20 45 7 14 22 1 51 
34 64 75 28 41 16 54 47 39 62 10 

46 28 6 6 51 22 16 32 70 90 70 
50 32 10 10 55 26 20 36 74 94 74 
8 10 32 32 13 16 22 6 32 52 32 
3 15 37 37 8 21 27 11 27 47 27 
22 4 18 18 27 2 8 8 46 66 46 
27 45 67 67 22 51 57 41 3 17 3 
21 3 19 19 26 3 9 7 45 65 45 
10 28 50 50 5 34 40 24 14 34 14 
23 5 17 17 28 1 7 9 47 67 47 
14 32 54 54 9 38 44 28 10 30 10 
47 29 7 7 52 23 17 33 71 91 71 

