15 17 

12 51 54 39 17 30 36 40 3 8 9 39 19 14 17 
45 6 3 18 40 87 93 17 54 49 66 18 76 43 74 
23 62 65 50 28 19 25 51 14 19 2 50 8 25 6 
37 76 79 64 42 5 11 65 28 33 16 64 6 39 8 
16 55 58 43 21 26 32 44 7 12 5 43 15 18 13 
25 64 67 52 30 17 23 53 16 21 4 52 6 27 4 
40 1 2 13 35 82 88 12 49 44 61 13 71 38 69 
31 70 73 58 36 11 17 59 22 27 10 58 0 33 2 
10 29 32 17 5 52 58 18 19 14 31 17 41 8 39 
42 3 0 15 37 84 90 14 51 46 63 15 73 40 71 
35 4 7 8 30 77 83 7 44 39 56 8 66 33 64 
20 19 22 7 15 62 68 8 29 24 41 7 51 18 49 
43 82 85 70 48 1 5 71 34 39 22 70 12 45 14 
23 16 19 4 18 65 71 5 32 27 44 4 54 21 52 
1 38 41 26 4 43 49 27 10 5 22 26 32 1 30 

17 5 19 12 43 44 47 36 23 45 37 30 32 6 49 
40 62 76 45 14 13 10 21 34 12 20 87 25 51 8 
28 6 8 23 54 55 58 47 34 56 48 19 43 17 60 
42 20 6 37 68 69 72 61 48 70 62 5 57 31 74 
21 1 15 16 47 48 51 40 27 49 41 26 36 10 53 
30 8 6 25 56 57 60 49 36 58 50 17 45 19 62 
35 57 71 40 9 8 5 16 29 7 15 82 20 46 3 
36 14 0 31 62 63 66 55 42 64 56 11 51 25 68 
5 27 41 10 21 22 25 14 1 23 15 52 10 16 27 
37 59 73 42 11 10 7 18 31 9 17 84 22 48 5 
30 52 66 35 4 3 0 11 24 2 10 77 15 41 2 
15 37 51 20 11 12 15 4 9 13 5 62 0 26 17 
48 26 12 43 74 75 78 67 54 76 68 1 63 37 80 
18 40 54 23 8 9 12 1 12 10 2 65 3 29 14 
4 18 32 1 30 31 34 23 10 32 24 43 19 7 36 

22 28 23 2 30 2 45 26 11 57 27 52 32 55 52 
79 85 34 59 27 55 12 31 68 0 30 5 25 2 5 
11 17 34 9 41 13 56 37 0 68 38 63 43 66 63 
3 3 48 23 55 27 70 51 14 82 52 77 57 80 77 
18 24 27 2 34 6 49 30 7 61 31 56 36 59 56 
9 15 36 11 43 15 58 39 2 70 40 65 45 68 65 
74 80 29 54 22 50 7 26 63 5 25 0 20 3 0 
3 9 42 17 49 21 64 45 8 76 46 71 51 74 71 
44 50 1 24 8 20 23 4 33 35 5 30 10 33 30 
76 82 31 56 24 52 9 28 65 3 27 2 22 1 2 
69 75 24 49 17 45 2 21 58 10 20 5 15 8 5 
54 60 9 34 2 30 13 6 43 25 5 20 0 23 20 
9 3 54 29 61 33 76 57 20 88 58 83 63 86 83 
57 63 12 37 5 33 10 9 46 22 8 17 3 20 17 
35 41 10 15 17 11 32 13 24 44 14 39 19 42 39 

17 36 38 22 20 14 10 16 17 19 6 33 17 30 6 
74 93 19 79 37 43 47 73 40 38 63 90 74 27 51 
6 25 49 11 31 25 21 5 28 30 5 22 6 41 17 
8 11 63 3 45 39 35 9 42 44 19 8 8 55 31 
13 32 42 18 24 18 14 12 21 23 2 29 13 34 10 
4 23 51 9 33 27 23 3 30 32 7 20 4 43 19 
69 88 14 74 32 38 42 68 35 33 58 85 69 22 46 
2 17 57 3 39 33 29 3 36 38 13 14 2 49 25 
39 58 16 44 2 8 12 38 5 3 28 55 39 8 16 
71 90 16 76 34 40 44 70 37 35 60 87 71 24 48 
64 83 9 69 27 33 37 63 30 28 53 80 64 17 41 
49 68 6 54 12 18 22 48 15 13 38 65 49 2 26 
14 5 69 9 51 45 41 15 48 50 25 2 14 61 37 
52 71 3 57 15 21 25 51 18 16 41 68 52 5 29 
30 49 25 35 7 1 3 29 4 6 19 46 30 17 7 

45 33 16 7 55 20 6 31 31 30 32 52 0 3 3 
12 24 41 50 2 77 63 88 26 87 25 5 57 60 60 
56 44 27 18 66 9 5 20 42 19 43 63 11 8 8 
70 58 41 32 80 5 19 6 56 5 57 77 25 22 22 
49 37 20 11 59 16 2 27 35 26 36 56 4 1 1 
58 46 29 20 68 7 7 18 44 17 45 65 13 10 10 
7 19 36 45 3 72 58 83 21 82 20 0 52 55 55 
64 52 35 26 74 1 13 12 50 11 51 71 19 16 16 
23 11 6 15 33 42 28 53 9 52 10 30 22 25 25 
9 21 38 47 1 74 60 85 23 84 22 2 54 57 57 
2 14 31 40 8 67 53 78 16 77 15 5 47 50 50 
13 1 16 25 23 52 38 63 1 62 0 20 32 35 35 
76 64 47 38 86 11 25 0 62 1 63 83 31 28 28 
10 2 19 28 20 55 41 66 4 65 3 17 35 38 38 
32 20 3 6 42 33 19 44 18 43 19 39 13 16 16 

5 20 30 35 4 5 9 47 10 31 20 26 32 53 2 
52 37 87 22 61 52 66 10 67 88 77 83 89 4 59 
16 31 19 46 7 16 2 58 1 20 9 15 21 64 9 
30 45 5 60 21 30 16 72 15 6 5 1 7 78 23 
9 24 26 39 0 9 5 51 6 27 16 22 28 57 2 
18 33 17 48 9 18 4 60 3 18 7 13 19 66 11 
47 32 82 17 56 47 61 5 62 83 72 78 84 1 54 
24 39 11 54 15 24 10 66 9 12 1 7 13 72 17 
17 2 52 13 26 17 31 25 32 53 42 48 54 31 24 
49 34 84 19 58 49 63 7 64 85 74 80 86 1 56 
42 27 77 12 51 42 56 0 57 78 67 73 79 6 49 
27 12 62 3 36 27 41 15 42 63 52 58 64 21 34 
36 51 1 66 27 36 22 78 21 0 11 5 1 84 29 
30 15 65 0 39 30 44 12 45 66 55 61 67 18 37 
8 7 43 22 17 8 22 34 23 44 33 39 45 40 15 

54 17 8 4 18 23 0 16 2 2 61 42 24 3 14 
3 40 65 53 39 80 57 73 55 59 4 15 33 60 43 
65 28 3 15 29 12 11 5 13 9 72 53 35 8 25 
79 42 17 29 43 2 25 9 27 23 86 67 49 22 39 
58 21 4 8 22 19 4 12 6 2 65 46 28 1 18 
67 30 5 17 31 10 13 3 15 11 74 55 37 10 27 
2 35 60 48 34 75 52 68 50 54 9 10 28 55 38 
73 36 11 23 37 4 19 3 21 17 80 61 43 16 33 
32 5 30 18 4 45 22 38 20 24 39 20 2 25 8 
0 37 62 50 36 77 54 70 52 56 7 12 30 57 40 
7 30 55 43 29 70 47 63 45 49 14 5 23 50 33 
22 15 40 28 14 55 32 48 30 34 29 10 8 35 18 
85 48 23 35 49 8 31 15 33 29 92 73 55 28 45 
19 18 43 31 17 58 35 51 33 37 26 7 11 38 21 
41 4 21 9 5 36 13 29 11 15 48 29 11 16 1 

34 32 22 31 35 28 46 22 47 18 13 17 23 1 4 
23 89 35 88 22 85 11 35 10 75 44 40 80 56 61 
45 21 33 20 46 17 57 33 58 7 24 28 12 12 7 
59 7 47 6 60 3 71 47 72 7 38 42 2 26 21 
38 28 26 27 39 24 50 26 51 14 17 21 19 5 0 
47 19 35 18 48 15 59 35 60 5 26 30 10 14 9 
18 84 30 83 17 80 6 30 5 70 39 35 75 51 56 
53 13 41 12 54 9 65 41 66 1 32 36 4 20 15 
12 54 0 53 13 50 24 0 25 40 9 5 45 21 26 
20 86 32 85 19 82 8 32 7 72 41 37 77 53 58 
13 79 25 78 12 75 1 25 0 65 34 30 70 46 51 
2 64 10 63 3 60 14 10 15 50 19 15 55 31 36 
65 1 53 0 66 3 77 53 78 13 44 48 8 32 27 
1 67 13 66 0 63 11 13 12 53 22 18 58 34 39 
21 45 9 44 22 41 33 9 34 31 0 4 36 12 17 

59 7 60 10 7 55 6 39 10 3 61 11 40 43 36 
2 50 3 67 50 2 51 18 67 60 4 68 17 14 93 
70 18 71 1 18 66 17 50 1 8 72 0 51 54 25 
