20 12 

22 25 18 10 4 53 47 53 27 10 30 23 11 23 3 38 24 38 3 32 
14 33 26 2 4 45 39 45 35 2 38 15 19 31 5 46 32 46 5 24 
25 22 15 13 7 56 50 56 24 13 27 26 8 20 6 35 21 35 6 35 
3 50 43 15 21 28 22 28 52 15 55 2 36 48 22 63 49 63 22 7 
40 7 0 28 22 71 65 71 9 28 12 41 7 5 21 20 6 20 21 50 
10 37 30 2 8 41 35 41 39 2 42 11 23 35 9 50 36 50 9 20 
7 40 33 5 11 38 32 38 42 5 45 8 26 38 12 53 39 53 12 17 
47 0 7 35 29 78 72 78 2 35 5 48 14 2 28 13 1 13 28 57 
26 73 66 38 44 5 1 5 75 38 78 25 59 71 45 86 72 86 45 16 
19 66 59 31 37 12 6 12 68 31 71 18 52 64 38 79 65 79 38 9 
5 42 35 7 13 36 30 36 44 7 47 6 28 40 14 55 41 55 14 15 
4 43 36 8 14 35 29 35 45 8 48 5 29 41 15 56 42 56 15 14 
8 55 48 20 26 23 17 23 57 20 60 7 41 53 27 68 54 68 27 2 
37 84 77 49 55 6 12 6 86 49 89 36 70 82 56 97 83 97 56 27 
54 7 14 42 36 85 79 85 5 42 2 55 21 9 35 6 8 6 35 64 
10 57 50 22 28 21 15 21 59 22 62 9 43 55 29 70 56 70 29 0 
14 61 54 26 32 17 11 17 63 26 66 13 47 59 33 74 60 74 33 4 
38 9 2 26 20 69 63 69 11 26 14 39 5 7 19 22 8 22 19 48 
39 8 1 27 21 70 64 70 10 27 13 40 6 6 20 21 7 21 20 49 
46 1 6 34 28 77 71 77 3 34 6 47 13 1 27 14 0 14 27 56 

16 13 42 30 22 18 18 41 36 43 41 40 25 7 36 2 37 54 5 32 
8 5 34 38 30 10 10 33 44 35 33 32 33 1 28 6 29 46 13 24 
19 16 45 27 19 21 21 44 33 46 44 43 22 10 39 5 40 57 2 35 
9 12 17 55 47 7 7 16 61 18 16 15 50 18 11 23 12 29 30 7 
34 31 60 12 4 36 36 59 18 61 59 58 7 25 54 20 55 72 13 50 
4 1 30 42 34 6 6 29 48 31 29 28 37 5 24 10 25 42 17 20 
1 2 27 45 37 3 3 26 51 28 26 25 40 8 21 13 22 39 20 17 
41 38 67 5 3 43 43 66 11 68 66 65 0 32 61 27 62 79 20 57 
32 35 6 78 70 30 30 7 84 5 7 8 73 41 12 46 11 6 53 16 
25 28 1 71 63 23 23 0 77 2 0 1 66 34 5 39 4 13 46 9 
1 4 25 47 39 1 1 24 53 26 24 23 42 10 19 15 20 37 22 15 
2 5 24 48 40 0 0 23 54 25 23 22 43 11 18 16 19 36 23 14 
14 17 12 60 52 12 12 11 66 13 11 10 55 23 6 28 7 24 35 2 
43 46 17 89 81 41 41 18 95 16 18 19 84 52 23 57 22 5 64 27 
48 45 74 2 10 50 50 73 4 75 73 72 7 39 68 34 69 86 27 64 
16 19 10 62 54 14 14 9 68 11 9 8 57 25 4 30 5 22 37 0 
20 23 6 66 58 18 18 5 72 7 5 4 61 29 0 34 1 18 41 4 
32 29 58 14 6 34 34 57 20 59 57 56 9 23 52 18 53 70 11 48 
33 30 59 13 5 35 35 58 19 60 58 57 8 24 53 19 54 71 12 49 
40 37 66 6 2 42 42 65 12 67 65 64 1 31 60 26 61 78 19 56 

11 55 7 51 24 14 26 27 30 46 17 1 53 49 11 25 2 21 24 34 
19 47 1 43 16 6 34 19 38 38 25 9 45 41 3 17 6 29 32 26 
8 58 10 54 27 17 23 30 27 49 14 2 56 52 14 28 5 18 21 37 
36 30 18 26 1 11 51 2 55 21 42 26 28 24 14 0 23 46 49 9 
7 73 25 69 42 32 8 45 12 64 1 17 71 67 29 43 20 3 6 52 
23 43 5 39 12 2 38 15 42 34 29 13 41 37 1 13 10 33 36 22 
26 40 8 36 9 1 41 12 45 31 32 16 38 34 4 10 13 36 39 19 
14 80 32 76 49 39 1 52 5 71 8 24 78 74 36 50 27 4 1 59 
59 7 41 3 24 34 74 21 78 2 65 49 5 1 37 23 46 69 72 14 
52 14 34 10 17 27 67 14 71 5 58 42 12 8 30 16 39 62 65 7 
28 38 10 34 7 3 43 10 47 29 34 18 36 32 6 8 15 38 41 17 
29 37 11 33 6 4 44 9 48 28 35 19 35 31 7 7 16 39 42 16 
41 25 23 21 6 16 56 3 60 16 47 31 23 19 19 5 28 51 54 4 
70 4 52 8 35 45 85 32 89 13 76 60 6 10 48 34 57 80 83 25 
21 87 39 83 56 46 6 59 2 78 15 31 85 81 43 57 34 11 8 66 
43 23 25 19 8 18 58 5 62 14 49 33 21 17 21 7 30 53 56 2 
47 19 29 15 12 22 62 9 66 10 53 37 17 13 25 11 34 57 60 2 
5 71 23 67 40 30 10 43 14 62 1 15 69 65 27 41 18 5 8 50 
6 72 24 68 41 31 9 44 13 63 0 16 70 66 28 42 19 4 7 51 
13 79 31 75 48 38 2 51 6 70 7 23 77 73 35 49 26 3 0 58 

40 40 46 13 19 8 5 35 17 14 8 3 3 0 28 59 33 37 48 6 
32 32 38 5 11 16 13 43 25 6 0 11 5 8 20 51 25 29 40 2 
43 43 49 16 22 5 2 32 14 17 11 0 6 3 31 62 36 40 51 9 
15 15 21 12 6 33 30 60 42 11 17 28 22 25 3 34 8 12 23 19 
58 58 64 31 37 10 13 17 1 32 26 15 21 18 46 77 51 55 66 24 
28 28 34 1 7 20 17 47 29 2 4 15 9 12 16 47 21 25 36 6 
25 25 31 2 4 23 20 50 32 1 7 18 12 15 13 44 18 22 33 9 
65 65 71 38 44 17 20 10 8 39 33 22 28 25 53 84 58 62 73 31 
8 8 2 35 29 56 53 83 65 34 40 51 45 48 20 11 15 11 0 42 
1 1 5 28 22 49 46 76 58 27 33 44 38 41 13 18 8 4 7 35 
23 23 29 4 2 25 22 52 34 3 9 20 14 17 11 42 16 20 31 11 
22 22 28 5 1 26 23 53 35 4 10 21 15 18 10 41 15 19 30 12 
10 10 16 17 11 38 35 65 47 16 22 33 27 30 2 29 3 7 18 24 
19 19 13 46 40 67 64 94 76 45 51 62 56 59 31 0 26 22 11 53 
72 72 78 45 51 24 27 3 15 46 40 29 35 32 60 91 65 69 80 38 
8 8 14 19 13 40 37 67 49 18 24 35 29 32 4 27 1 5 16 26 
4 4 10 23 17 44 41 71 53 22 28 39 33 36 8 23 3 1 12 30 
56 56 62 29 35 8 11 19 1 30 24 13 19 16 44 75 49 53 64 22 
57 57 63 30 36 9 12 18 0 31 25 14 20 17 45 76 50 54 65 23 
64 64 70 37 43 16 19 11 7 38 32 21 27 24 52 83 57 61 72 30 

0 2 33 4 42 35 58 2 60 1 4 35 2 26 29 17 54 2 16 15 
8 6 41 12 34 43 50 10 52 9 4 43 10 34 37 9 46 10 8 23 
3 5 30 1 45 32 61 1 63 2 7 32 1 23 26 20 57 1 19 12 
25 23 58 29 17 60 33 27 35 26 21 60 27 51 54 8 29 27 9 40 
18 20 15 14 60 17 76 16 78 17 22 17 16 8 11 35 72 16 34 3 
