14 9 

20 47 8 47 15 1 19 47 10 12 34 49 42 10 
29 56 1 56 24 10 28 56 19 21 43 58 51 1 
4 31 24 31 1 15 3 31 6 4 18 33 26 26 
34 7 62 7 39 53 35 7 44 42 20 5 12 64 
4 31 24 31 1 15 3 31 6 4 18 33 26 26 
41 68 13 68 36 22 40 68 31 33 55 70 63 11 
32 5 60 5 37 51 33 5 42 40 18 3 10 62 
10 37 18 37 5 9 9 37 0 2 24 39 32 20 
20 47 8 47 15 1 19 47 10 12 34 49 42 10 
51 78 23 78 46 32 50 78 41 43 65 80 73 21 
40 67 12 67 35 21 39 67 30 32 54 69 62 10 
35 62 7 62 30 16 34 62 25 27 49 64 57 5 
4 31 24 31 1 15 3 31 6 4 18 33 26 26 
46 73 18 73 41 27 45 73 36 38 60 75 68 16 

8 32 6 23 31 54 43 7 8 31 51 25 39 64 
17 23 15 32 40 63 52 16 17 40 60 34 48 73 
8 48 10 7 15 38 27 9 8 15 35 9 23 48 
46 86 48 31 23 0 11 47 46 23 3 29 15 10 
8 48 10 7 15 38 27 9 8 15 35 9 23 48 
29 11 27 44 52 75 64 28 29 52 72 46 60 85 
44 84 46 29 21 2 9 45 44 21 1 27 13 12 
2 42 4 13 21 44 33 3 2 21 41 15 29 54 
8 32 6 23 31 54 43 7 8 31 51 25 39 64 
39 1 37 54 62 85 74 38 39 62 82 56 70 95 
28 12 26 43 51 74 63 27 28 51 71 45 59 84 
23 17 21 38 46 69 58 22 23 46 66 40 54 79 
8 48 10 7 15 38 27 9 8 15 35 9 23 48 
34 6 32 49 57 80 69 33 34 57 77 51 65 90 

2 37 22 20 31 3 4 57 28 14 0 43 24 32 
7 46 13 29 22 6 5 66 19 23 9 52 15 41 
18 21 38 4 47 19 20 41 44 2 16 27 40 16 
56 17 76 34 85 57 58 3 82 40 54 11 78 22 
18 21 38 4 47 19 20 41 44 2 16 27 40 16 
19 58 1 41 10 18 17 78 7 35 21 64 3 53 
54 15 74 32 83 55 56 5 80 38 52 9 76 20 
12 27 32 10 41 13 14 47 38 4 10 33 34 22 
2 37 22 20 31 3 4 57 28 14 0 43 24 32 
29 68 9 51 0 28 27 88 3 45 31 74 7 63 
18 57 2 40 11 17 16 77 8 34 20 63 4 52 
13 52 7 35 16 12 11 72 13 29 15 58 9 47 
18 21 38 4 47 19 20 41 44 2 16 27 40 16 
24 63 4 46 5 23 22 83 2 40 26 69 2 58 

57 16 47 33 11 11 28 32 28 22 31 45 12 39 
66 25 56 42 20 20 37 41 37 31 40 54 3 48 
41 0 31 17 5 5 12 16 12 6 15 29 28 23 
3 38 7 21 43 43 26 22 26 32 23 9 66 15 
41 0 31 17 5 5 12 16 12 6 15 29 28 23 
78 37 68 54 32 32 49 53 49 43 52 66 9 60 
5 36 5 19 41 41 24 20 24 30 21 7 64 13 
47 6 37 23 1 1 18 22 18 12 21 35 22 29 
57 16 47 33 11 11 28 32 28 22 31 45 12 39 
88 47 78 64 42 42 59 63 59 53 62 76 19 70 
77 36 67 53 31 31 48 52 48 42 51 65 8 59 
72 31 62 48 26 26 43 47 43 37 46 60 3 54 
41 0 31 17 5 5 12 16 12 6 15 29 28 23 
83 42 73 59 37 37 54 58 54 48 57 71 14 65 

26 17 14 1 12 7 31 3 10 16 24 40 21 14 
17 8 23 10 21 16 40 6 19 7 15 49 30 23 
42 33 2 15 4 9 15 19 6 32 40 24 5 2 
80 71 40 53 42 47 23 57 44 70 78 14 33 40 
42 33 2 15 4 9 15 19 6 32 40 24 5 2 
5 4 35 22 33 28 52 18 31 5 3 61 42 35 
78 69 38 51 40 45 21 55 42 68 76 12 31 38 
