13 8 

2 74 90 34 6 2 64 33 81 56 76 59 33 
48 28 44 12 40 44 18 13 35 10 30 13 13 
51 25 41 15 43 47 15 16 32 7 27 10 16 
36 40 56 0 28 32 30 1 47 22 42 25 1 
22 54 70 14 14 18 44 13 61 36 56 39 13 
16 60 76 20 8 12 50 19 67 42 62 45 19 
25 51 67 11 17 21 41 10 58 33 53 36 10 
4 80 96 40 12 8 70 39 87 62 82 65 39 
54 22 38 18 46 50 12 19 29 4 24 7 19 
32 44 60 4 24 28 34 3 51 26 46 29 3 
19 57 73 17 11 15 47 16 64 39 59 42 16 
28 48 64 8 20 24 38 7 55 30 50 33 7 
67 9 25 31 59 63 1 32 16 9 11 6 32 

6 43 33 4 38 21 19 28 89 15 69 46 58 
52 3 13 42 8 25 27 18 43 31 23 0 12 
55 6 16 45 11 28 30 21 40 34 20 3 9 
40 9 1 30 4 13 15 6 55 19 35 12 24 
26 23 13 16 18 1 1 8 69 5 49 26 38 
20 29 19 10 24 7 5 14 75 1 55 32 44 
29 20 10 19 15 2 4 5 66 8 46 23 35 
0 49 39 10 44 27 25 34 95 21 75 52 64 
58 9 19 48 14 31 33 24 37 37 17 6 6 
36 13 3 26 8 9 11 2 59 15 39 16 28 
23 26 16 13 21 4 2 11 72 2 52 29 41 
32 17 7 22 12 5 7 2 63 11 43 20 32 
71 22 32 61 27 44 46 37 24 50 4 19 7 

16 38 31 55 70 11 5 41 33 40 51 50 42 
30 8 15 9 24 35 41 5 13 6 5 4 4 
33 11 18 6 21 38 44 8 16 9 2 1 7 
18 4 3 21 36 23 29 7 1 6 17 16 8 
4 18 11 35 50 9 15 21 13 20 31 30 22 
2 24 17 41 56 3 9 27 19 26 37 36 28 
7 15 8 32 47 12 18 18 10 17 28 27 19 
22 44 37 61 76 17 11 47 39 46 57 56 48 
36 14 21 3 18 41 47 11 19 12 1 2 10 
14 8 1 25 40 19 25 11 3 10 21 20 12 
