7 6 

3 1 6 20 8 17 5 
42 38 45 19 47 56 44 
41 45 38 64 36 27 39 
35 31 38 12 40 49 37 
0 4 3 23 5 14 2 
44 40 47 21 49 58 46 
37 33 40 14 42 51 39 

3 19 19 37 3 34 9 
36 20 20 76 36 73 30 
47 63 63 7 47 10 53 
29 13 13 69 29 66 23 
6 22 22 34 6 31 12 
38 22 22 78 38 75 32 
31 15 15 71 31 68 25 

10 51 36 25 31 39 47 
29 90 75 14 70 0 86 
54 7 8 69 13 83 3 
22 83 68 7 63 7 79 
13 48 33 28 28 42 44 
31 92 77 16 72 2 88 
24 85 70 9 65 5 81 

14 37 8 37 40 21 35 
25 2 47 2 1 18 4 
58 81 36 81 84 65 79 
18 5 40 5 8 11 3 
17 40 5 40 43 24 38 
27 4 49 4 1 20 6 
20 3 42 3 6 13 1 

44 36 23 38 30 36 17 
5 3 16 77 9 3 56 
88 80 67 6 74 80 27 
12 4 9 70 2 4 49 
47 39 26 35 33 39 14 
3 5 18 79 11 5 58 
10 2 11 72 4 2 51 

6 22 22 34 6 31 12 
2 18 18 38 2 35 8 
9 25 25 31 9 28 15 
17 1 1 57 17 54 11 
11 27 27 29 11 26 17 
20 36 36 20 20 17 26 
8 24 24 32 8 29 14 

13 48 33 28 28 42 44 
9 52 37 24 32 38 48 
16 45 30 31 25 45 41 
10 71 56 5 51 19 67 
18 43 28 33 23 47 39 
27 34 19 42 14 56 30 
15 46 31 30 26 44 42 

17 40 5 40 43 24 38 
13 36 9 36 39 20 34 
20 43 2 43 46 27 41 
6 17 28 17 20 1 15 
22 45 0 45 48 29 43 
31 54 9 54 57 38 52 
19 42 3 42 45 26 40 

47 39 26 35 33 39 14 
43 35 22 39 29 35 18 
50 42 29 32 36 42 11 
24 16 3 58 10 16 37 
52 44 31 30 38 44 9 
61 53 40 21 47 53 0 
49 41 28 33 35 41 12 

7 54 39 22 34 36 50 
9 70 55 6 50 20 66 
9 70 55 6 50 20 66 
47 14 1 62 6 76 10 
7 54 39 22 34 36 50 
44 17 2 59 3 73 13 
1 60 45 16 40 30 56 

11 34 11 34 37 18 32 
5 18 27 18 21 2 16 
5 18 27 18 21 2 16 
51 74 29 74 77 58 72 
11 34 11 34 37 18 32 
48 71 26 71 74 55 69 
5 28 17 28 31 12 26 

41 33 20 41 27 33 20 
25 17 4 57 11 17 36 
25 17 4 57 11 17 36 
81 73 60 1 67 73 20 
41 33 20 41 27 33 20 
78 70 57 4 64 70 17 
35 27 14 47 21 27 26 

4 27 18 27 30 11 25 
65 88 43 88 91 72 86 
50 73 28 73 76 57 71 
11 12 33 12 15 4 10 
45 68 23 68 71 52 66 
25 2 47 2 1 18 4 
61 84 39 84 87 68 82 

34 26 13 48 20 26 27 
95 87 74 13 81 87 34 
80 72 59 2 66 72 19 
19 11 2 63 5 11 42 
75 67 54 7 61 67 14 
5 3 16 77 9 3 56 
91 83 70 9 77 83 30 

30 22 9 52 16 22 31 
7 1 14 75 7 1 54 
52 44 31 30 38 44 9 
7 1 14 75 7 1 54 
4 4 17 78 10 4 57 
23 15 2 59 9 15 38 
9 1 12 73 5 1 52 

