6 17 

65 23 57 8 10 39 
13 29 5 60 42 13 
72 30 64 1 17 46 
23 19 15 50 32 3 
82 40 74 9 27 56 
51 9 43 22 4 25 

5 68 13 2 55 48 
57 16 39 54 3 4 
2 75 20 5 62 55 
47 26 29 44 13 6 
12 85 30 15 72 65 
19 54 1 16 41 34 

6 41 50 1 29 6 
46 11 2 51 81 46 
13 48 57 8 22 13 
36 1 8 41 71 36 
23 58 67 18 12 23 
8 27 36 13 43 8 

8 47 21 43 46 8 
44 5 73 9 6 60 
15 54 14 50 53 1 
34 5 63 1 4 50 
25 64 4 60 63 9 
6 33 35 29 32 22 

44 16 11 53 58 32 
8 68 41 1 6 20 
51 9 18 60 65 39 
2 58 31 11 16 10 
61 1 28 70 75 49 
30 30 3 39 44 18 

42 33 24 27 20 66 
10 19 76 25 72 14 
49 40 17 34 13 73 
0 9 66 15 62 24 
59 50 7 44 3 83 
28 19 38 13 34 52 

43 10 16 18 32 33 
9 42 68 34 20 19 
50 17 9 25 39 40 
1 32 58 24 10 9 
60 27 1 35 49 50 
29 4 30 4 18 19 

1 4 35 67 23 10 
51 48 17 15 29 62 
8 11 42 74 30 3 
41 38 7 25 19 52 
18 21 52 84 40 7 
13 10 21 53 9 24 

55 19 46 49 28 45 
3 71 6 3 80 7 
62 12 53 56 21 52 
13 61 4 7 70 3 
72 2 63 66 11 62 
41 33 32 35 42 31 

58 55 38 27 49 42 
6 3 14 25 3 10 
65 62 45 34 56 49 
16 13 4 15 7 0 
75 72 55 44 66 59 
44 41 24 13 35 28 

67 2 33 5 25 2 
15 50 19 57 27 50 
74 9 40 2 32 9 
25 40 9 47 17 40 
84 19 50 12 42 19 
53 12 19 19 11 12 

2 68 28 20 20 12 
54 16 24 32 32 64 
5 75 35 27 27 5 
44 26 14 22 22 54 
15 85 45 37 37 5 
16 54 14 6 6 26 

12 6 11 19 20 24 
64 58 63 71 72 28 
5 1 4 12 13 31 
54 48 53 61 62 18 
5 11 6 2 3 41 
26 20 25 33 34 10 

20 40 39 53 19 10 
72 12 13 1 33 62 
13 47 46 60 26 3 
62 2 3 11 23 52 
3 57 56 70 36 7 
34 26 25 39 5 24 

26 28 4 31 36 68 
26 24 56 21 16 16 
33 35 3 38 43 75 
16 14 46 11 6 26 
43 45 13 48 53 85 
12 14 18 17 22 54 

4 61 68 28 15 11 
48 9 16 24 37 41 
11 68 75 35 22 18 
38 19 26 14 27 31 
21 78 85 45 32 28 
10 47 54 14 1 3 

70 3 52 67 10 17 
28 45 10 25 32 25 
62 11 44 59 2 9 
3 76 21 6 63 56 
15 58 3 12 45 38 
44 29 26 41 16 9 

59 24 15 64 94 59 
17 18 27 22 52 17 
51 16 7 56 86 51 
14 49 58 9 21 14 
4 31 40 9 39 4 
33 2 11 38 68 33 

57 18 86 22 19 73 
15 24 44 20 23 31 
49 10 78 14 11 65 
16 55 13 51 54 0 
2 37 31 33 36 18 
31 8 60 4 7 47 

21 81 54 12 7 33 
21 39 12 30 35 9 
13 73 46 4 1 25 
52 8 19 61 66 40 
34 26 1 43 48 22 
5 55 28 14 19 7 

23 32 89 38 85 1 
19 10 47 4 43 43 
15 24 81 30 77 9 
50 41 16 35 12 74 
32 23 34 17 30 56 
3 6 63 12 59 27 

22 55 81 47 33 32 
20 13 39 5 9 10 
14 47 73 39 25 24 
51 18 8 26 40 41 
33 0 26 8 22 23 
4 29 55 21 7 6 

64 61 30 2 42 75 
22 19 12 44 0 33 
56 53 22 10 34 67 
9 12 43 75 31 2 
9 6 25 57 13 20 
38 35 4 28 16 49 

10 84 19 16 93 20 
32 42 23 26 51 22 
2 76 11 8 85 12 
63 11 54 57 20 53 
45 29 36 39 38 35 
16 58 7 10 67 6 

7 10 27 38 16 23 
35 32 15 4 26 19 
1 2 19 30 8 15 
66 63 46 35 57 50 
48 45 28 17 39 32 
19 16 1 12 10 3 

2 63 32 70 40 63 
44 21 10 28 2 21 
10 55 24 62 32 55 
75 10 41 3 33 10 
57 8 23 15 15 8 
28 37 6 44 14 37 

67 3 37 45 45 77 
25 45 5 3 3 35 
59 11 29 37 37 69 
6 76 36 28 28 4 
12 58 18 10 10 22 
41 29 11 19 19 51 

77 71 76 84 85 41 
