4 9 

8 44 31 70 
18 34 21 60 
2 54 41 80 
55 3 16 23 

62 72 77 21 
52 62 67 11 
72 82 87 31 
15 25 30 26 

6 64 13 13 
16 54 3 3 
4 74 23 23 
53 17 34 34 

0 51 53 11 
10 41 43 21 
10 61 63 1 
47 4 6 58 

19 8 60 0 
9 2 50 10 
29 18 70 10 
28 39 13 47 

59 4 65 45 
49 14 55 35 
69 6 75 55 
12 51 18 2 

60 47 52 79 
50 37 42 69 
70 57 62 89 
13 0 5 32 

3 41 4 1 
13 31 14 11 
7 51 6 9 
50 6 51 48 

70 80 85 29 
18 28 33 23 
31 41 46 10 
8 2 7 49 

2 72 21 21 
50 20 31 31 
37 33 18 18 
76 6 57 57 

8 59 61 3 
44 7 9 55 
31 20 22 42 
70 19 17 81 

27 16 68 8 
25 36 16 44 
12 23 29 31 
51 62 10 70 

67 4 73 53 
15 48 21 1 
28 35 34 14 
11 74 5 25 

68 55 60 87 
16 3 8 35 
29 16 21 48 
10 23 18 9 

5 49 4 7 
47 3 48 45 
34 10 35 32 
73 29 74 71 

68 2 49 49 
78 8 59 59 
83 13 64 64 
27 43 8 8 

62 11 9 73 
72 21 19 83 
77 26 24 88 
21 30 32 32 

43 54 2 62 
53 64 12 72 
58 69 17 77 
2 13 39 21 

3 66 3 17 
13 76 7 27 
18 81 12 32 
38 25 44 24 

2 15 10 17 
12 25 20 7 
17 30 25 2 
39 26 31 58 

65 21 66 63 
75 31 76 73 
80 36 81 78 
24 20 25 22 

6 57 59 5 
64 13 11 75 
13 38 40 24 
13 38 40 24 

25 14 66 6 
45 56 4 64 
6 5 47 13 
6 5 47 13 

65 2 71 51 
5 68 1 19 
46 17 52 32 
46 17 52 32 

66 53 58 85 
4 17 12 15 
47 34 39 66 
47 34 39 66 

3 47 2 5 
67 23 68 65 
16 28 17 14 
16 28 17 14 

19 8 60 0 
32 43 9 51 
34 45 7 53 
30 19 71 11 

59 4 65 45 
8 55 14 6 
6 57 12 8 
70 7 76 56 

60 47 52 79 
9 4 1 28 
7 6 1 26 
71 58 63 90 

3 41 4 1 
54 10 55 52 
56 12 57 54 
8 52 7 10 

40 23 46 26 
51 12 57 37 
1 64 5 15 
59 4 65 45 

41 28 33 60 
52 39 44 71 
0 13 8 19 
60 47 52 79 

22 22 23 20 
11 33 12 9 
63 19 64 61 
3 41 4 1 

1 12 7 20 
64 51 56 83 
5 18 13 14 
15 2 7 34 

62 18 63 60 
1 45 0 3 
68 24 69 66 
48 4 49 46 

63 19 64 61 
50 6 51 48 
55 11 56 53 
82 38 83 80 

