6 19 

26 78 21 58 35 66 
11 63 6 43 20 51 
38 14 43 6 29 2 
7 59 2 39 16 47 
5 57 0 37 14 45 
52 0 57 20 43 12 

7 25 6 52 33 14 
8 10 9 37 18 29 
57 39 58 12 31 78 
12 6 13 33 14 33 
14 4 15 31 12 35 
71 53 72 26 45 92 

69 77 36 30 67 8 
54 62 21 15 52 23 
5 13 28 34 3 72 
50 58 17 11 48 27 
48 56 15 9 46 29 
9 1 42 48 11 86 

19 55 81 15 72 80 
4 40 66 0 57 65 
45 9 17 49 8 16 
0 36 62 4 53 61 
2 34 60 6 51 59 
59 23 3 63 6 2 

36 29 42 28 53 8 
21 14 27 13 38 23 
28 35 22 36 11 72 
17 10 23 9 34 27 
15 8 21 7 32 29 
42 49 36 50 25 86 

18 31 39 76 33 70 
3 16 24 61 18 55 
46 33 25 12 31 6 
1 12 20 57 14 51 
3 10 18 55 12 49 
60 47 39 2 45 8 

65 73 52 55 4 55 
50 58 37 40 19 40 
1 9 12 9 68 9 
46 54 33 36 23 36 
44 52 31 34 25 34 
13 5 26 23 82 23 

43 65 15 14 9 26 
28 50 30 29 24 11 
21 1 79 78 73 38 
24 46 34 33 28 7 
22 44 36 35 30 5 
35 13 93 92 87 52 

11 4 8 17 62 2 
4 19 7 2 47 17 
53 68 56 47 2 66 
8 23 11 2 43 21 
10 25 13 4 41 23 
67 82 70 61 16 80 

57 39 9 15 78 70 
42 24 6 30 63 55 
7 25 55 79 14 6 
38 20 10 34 59 51 
36 18 12 36 57 49 
21 39 69 93 0 8 

80 13 51 76 81 4 
65 2 36 61 66 19 
16 51 13 12 17 68 
61 6 32 57 62 23 
59 8 30 55 60 25 
2 65 27 2 3 82 

1 38 62 11 27 43 
16 23 47 26 12 28 
65 26 2 75 37 21 
20 19 43 30 8 24 
22 17 41 32 6 22 
79 40 16 89 51 35 

15 3 25 18 63 80 
0 12 10 3 48 65 
49 61 39 46 1 16 
4 16 6 1 44 61 
6 18 4 3 42 59 
63 75 53 60 15 2 

7 48 27 8 68 45 
8 33 12 23 53 30 
57 16 37 72 4 19 
12 29 8 27 49 26 
14 27 6 29 47 24 
71 30 51 86 10 33 

27 28 67 72 34 56 
12 13 52 57 19 41 
37 36 3 8 30 8 
8 9 48 53 15 37 
6 7 46 51 13 35 
51 50 11 6 44 22 

80 10 19 80 33 60 
65 25 4 65 18 45 
16 74 45 16 31 4 
61 29 0 61 14 41 
59 31 2 59 12 39 
2 88 59 2 45 18 

78 46 47 4 56 74 
63 31 32 19 41 59 
14 18 17 68 8 10 
59 27 28 23 37 55 
57 25 26 25 35 53 
0 32 31 82 22 4 

73 53 62 35 35 45 
58 38 47 20 20 30 
9 11 2 29 29 19 
54 34 43 16 16 26 
52 32 41 14 14 24 
5 25 16 43 43 33 

19 1 20 26 7 40 
71 53 72 26 45 92 
14 4 15 31 12 35 
51 33 52 6 25 72 
28 10 29 17 2 49 
59 41 60 14 33 80 

43 51 10 4 41 34 
9 1 42 48 11 86 
48 56 15 9 46 29 
11 19 22 28 9 66 
34 42 1 5 32 43 
3 11 30 36 1 74 

7 29 55 11 46 54 
59 23 3 63 6 2 
2 34 60 6 51 59 
39 3 23 43 14 22 
16 20 46 20 37 45 
47 11 15 51 6 14 

10 3 16 2 27 34 
42 49 36 50 25 86 
15 8 21 7 32 29 
22 29 16 30 5 66 
1 6 7 7 18 43 
30 37 24 38 13 74 

8 5 13 50 7 44 
60 47 39 2 45 8 
3 10 18 55 12 49 
40 27 19 18 25 12 
17 4 4 41 2 35 
48 35 27 10 33 4 

39 47 26 29 30 29 
13 5 26 23 82 23 
44 52 31 34 25 34 
7 15 6 3 62 3 
30 38 17 20 39 20 
1 7 14 11 70 11 

17 39 41 40 35 0 
35 13 93 92 87 52 
22 44 36 35 30 5 
15 7 73 72 67 32 
8 30 50 49 44 9 
