4 9 

13 48 54 52 
3 38 44 42 
29 64 70 68 
6 29 35 33 

60 41 39 65 
50 31 29 55 
76 57 55 81 
41 22 20 46 

80 16 72 6 
70 26 62 16 
96 0 88 10 
61 35 53 25 

54 7 14 36 
44 17 24 26 
70 9 2 52 
35 26 33 17 

11 50 25 50 
1 40 15 40 
27 66 41 66 
8 31 6 31 

2 68 45 11 
8 58 35 21 
18 84 61 5 
17 49 26 30 

31 77 33 39 
21 67 23 29 
47 93 49 55 
12 58 14 20 

41 69 53 29 
31 59 43 19 
57 85 69 45 
22 50 34 10 

47 28 26 52 
12 7 9 17 
6 13 15 11 
8 11 13 13 

67 29 59 19 
32 64 24 54 
26 70 18 60 
28 68 20 58 

41 20 27 23 
6 55 62 12 
0 61 68 18 
2 59 66 16 

2 37 12 37 
37 2 23 2 
43 4 29 4 
41 2 27 2 

11 55 32 24 
46 20 3 59 
52 14 9 65 
50 16 7 63 

18 64 20 26 
17 29 15 9 
23 23 21 15 
21 25 19 13 

28 56 40 16 
7 21 5 19 
13 15 1 25 
11 17 1 23 

20 76 12 66 
39 57 31 47 
41 55 33 45 
15 81 7 71 

6 67 74 24 
13 48 55 5 
15 46 53 3 
11 72 79 29 

49 10 35 10 
30 9 16 9 
28 11 14 11 
54 15 40 15 

58 8 15 71 
39 27 4 52 
37 29 6 50 
63 3 20 76 

29 17 27 21 
10 36 8 2 
8 38 6 0 
34 12 32 26 

19 9 7 31 
0 28 12 12 
2 30 14 10 
24 4 12 36 

26 87 94 44 
70 9 2 52 
18 79 86 36 
60 1 8 42 

69 30 55 30 
27 66 41 66 
61 22 47 22 
17 56 31 56 

78 12 35 91 
18 84 61 5 
70 4 27 83 
8 74 51 5 

49 3 47 41 
47 93 49 55 
41 5 39 33 
37 83 39 45 

39 11 27 51 
57 85 69 45 
31 3 19 43 
47 75 59 35 

43 4 29 4 
18 57 32 57 
25 64 39 64 
25 14 11 14 

52 14 9 65 
9 75 52 4 
16 82 59 3 
34 32 9 47 

23 23 21 15 
38 84 40 46 
45 91 47 53 
5 41 3 3 

13 15 1 25 
48 76 60 36 
55 83 67 43 
5 33 17 7 

9 57 34 22 
48 18 5 61 
23 43 20 36 
48 18 5 61 

20 66 22 28 
19 27 17 11 
6 52 8 14 
19 27 17 11 

30 58 42 18 
9 19 3 21 
16 44 28 4 
9 19 3 21 

29 75 31 37 
37 9 35 29 
14 32 12 6 
42 88 44 50 

39 67 51 27 
27 1 15 39 
4 24 8 16 
52 80 64 40 

10 38 22 2 
36 8 24 48 
8 36 20 4 
2 30 14 10 

