4 16 

26 2 50 26 
45 17 31 45 
12 16 64 12 
14 42 90 14 

19 1 19 8 
38 20 0 27 
5 13 33 6 
21 39 59 32 

32 43 24 33 
13 62 43 52 
46 29 10 19 
72 3 16 7 

39 33 6 43 
58 14 25 62 
25 47 8 29 
1 73 34 3 

19 48 1 11 
38 29 18 30 
5 62 15 3 
21 88 41 29 

46 47 10 17 
65 28 29 2 
32 61 4 31 
6 87 30 57 

42 8 17 49 
61 27 36 30 
28 6 3 63 
2 32 23 89 

16 34 2 40 
3 53 17 59 
30 20 16 26 
56 6 42 0 

3 28 40 44 
22 47 59 63 
11 14 26 30 
37 12 0 4 

33 30 15 3 
52 11 34 22 
19 44 1 11 
7 70 25 37 

17 12 10 6 
2 7 9 25 
31 26 24 8 
57 52 50 34 

34 40 18 49 
53 59 37 30 
20 26 4 63 
6 0 22 89 

14 0 16 47 
33 19 3 28 
0 14 30 61 
26 40 56 87 

38 44 39 8 
57 63 20 27 
24 30 53 6 
2 4 79 32 

30 12 25 41 
11 31 44 22 
44 2 11 55 
70 28 15 81 

7 25 45 18 
21 3 17 10 
69 51 31 58 
7 25 45 18 

58 17 2 7 
30 45 26 35 
18 93 74 83 
58 17 2 7 

13 59 20 17 
41 31 8 45 
89 17 56 93 
13 59 20 17 

7 74 27 15 
21 46 1 13 
69 2 49 61 
7 74 27 15 

20 73 16 43 
48 45 12 15 
96 3 60 33 
20 73 16 43 

16 18 9 75 
44 10 19 47 
92 58 67 1 
16 18 9 75 

42 8 28 14 
14 36 0 42 
34 84 48 90 
42 8 28 14 

23 2 14 18 
5 30 42 46 
53 78 90 94 
23 2 14 18 

7 56 11 23 
35 28 17 5 
83 20 65 53 
7 56 11 23 

43 38 36 20 
15 10 8 8 
33 38 40 56 
43 38 36 20 

8 14 8 75 
36 42 20 47 
84 90 68 1 
8 14 8 75 

12 26 42 73 
16 2 14 45 
64 50 34 3 
12 26 42 73 

12 18 65 18 
40 46 37 10 
88 94 11 58 
12 18 65 18 

56 14 1 67 
28 14 27 39 
20 62 75 9 
56 14 1 67 

51 24 5 14 
33 42 23 32 
13 62 43 52 
40 35 16 25 

20 52 13 24 
38 34 5 42 
58 14 25 62 
31 41 2 35 

0 67 20 8 
18 49 2 10 
38 29 18 30 
11 56 9 3 

27 66 9 36 
45 48 9 18 
65 28 29 2 
38 55 2 25 

23 11 2 68 
41 7 16 50 
61 27 36 30 
34 0 9 57 

35 15 21 21 
17 33 3 39 
3 53 17 59 
24 26 10 32 

16 9 21 25 
2 27 39 43 
22 47 59 63 
5 20 32 36 

14 49 4 16 
32 31 14 2 
52 11 34 22 
25 38 7 5 

36 31 29 13 
18 13 11 5 
2 7 9 25 
25 20 18 2 

15 21 1 68 
33 39 17 50 
53 59 37 30 
26 32 10 57 

5 19 35 66 
13 1 17 48 
33 19 3 28 
6 8 24 55 

19 25 58 11 
37 43 40 7 
57 63 20 27 
30 36 47 0 

49 7 6 60 
31 11 24 42 
11 31 44 22 
38 4 17 49 

71 1 38 75 
4 76 37 0 
15 57 18 19 
6 66 27 10 

51 16 31 43 
24 91 44 32 
5 72 25 13 
14 81 34 22 

78 15 42 15 
3 90 33 60 
22 71 14 41 
13 80 23 50 

74 40 49 17 
1 35 26 92 
18 16 7 73 
9 25 16 82 

16 66 30 72 
59 9 45 3 
40 10 26 16 
