8 6 

1 8 79 37 19 61 6 21 
72 81 6 36 54 12 67 52 
30 39 48 6 12 30 25 10 
10 1 88 46 28 70 15 30 
45 54 33 9 27 15 40 25 
55 64 23 19 37 5 50 35 
4 5 82 40 22 64 9 24 
51 60 27 15 33 9 46 31 

30 52 10 15 49 74 69 54 
43 21 83 88 24 1 4 19 
1 21 41 46 18 43 38 23 
39 61 1 6 58 83 78 63 
16 6 56 61 3 28 23 8 
26 4 66 71 7 18 13 2 
33 55 7 12 52 77 72 57 
22 0 62 67 3 22 17 2 

6 31 9 25 11 10 19 13 
67 42 64 48 84 63 92 60 
25 0 22 6 42 21 50 18 
15 40 18 34 2 19 10 22 
40 15 37 21 57 36 65 33 
50 25 47 31 67 46 75 43 
9 34 12 28 8 13 16 16 
46 21 43 27 63 42 71 39 

9 78 4 39 5 3 9 13 
64 5 77 34 78 76 64 86 
22 47 35 8 36 34 22 44 
18 87 5 48 4 6 18 4 
37 32 50 7 51 49 37 59 
47 22 60 17 61 59 47 69 
12 81 1 42 2 0 12 10 
43 26 56 13 57 55 43 65 

54 8 16 8 35 41 73 16 
19 65 57 81 38 32 0 89 
23 23 15 39 4 10 42 47 
63 17 25 1 44 50 82 7 
8 38 30 54 11 5 27 62 
2 48 40 64 21 15 17 72 
57 11 19 5 38 44 76 13 
2 44 36 60 17 11 21 68 

29 51 11 16 48 73 68 53 
38 60 2 7 57 82 77 62 
49 27 89 94 30 5 10 25 
7 15 47 52 12 37 32 17 
11 33 29 34 30 55 50 35 
31 9 71 76 12 13 8 7 
24 46 16 21 43 68 63 48 
9 31 31 36 28 53 48 33 

5 30 8 24 12 9 20 12 
14 39 17 33 3 18 11 21 
73 48 70 54 90 69 98 66 
31 6 28 12 48 27 56 24 
13 12 10 6 30 9 38 6 
55 30 52 36 72 51 80 48 
0 25 3 19 17 4 25 7 
15 10 12 4 32 11 40 8 

8 77 5 38 6 4 8 14 
17 86 4 47 3 5 17 5 
70 1 83 40 84 82 70 92 
28 41 41 2 42 40 28 50 
10 59 23 20 24 22 10 32 
52 17 65 22 66 64 52 74 
3 72 10 33 11 9 3 19 
12 57 25 18 26 24 12 34 

53 7 15 9 34 40 72 17 
62 16 24 0 43 49 81 8 
25 71 63 87 44 38 6 95 
17 29 21 45 2 4 36 53 
35 11 3 27 16 22 54 35 
7 53 45 69 26 20 12 77 
48 2 10 14 29 35 67 22 
33 13 5 29 14 20 52 37 

24 1 21 5 41 20 49 17 
46 21 43 27 63 42 71 39 
16 41 19 35 1 20 9 23 
21 46 24 40 4 25 4 28 
43 18 40 24 60 39 68 36 
68 43 65 49 85 64 93 61 
63 38 60 44 80 59 88 56 
48 23 45 29 65 44 73 41 

21 48 34 9 35 33 21 43 
43 26 56 13 57 55 43 65 
19 88 6 49 5 7 19 3 
24 93 11 54 10 12 24 2 
40 29 53 10 54 52 40 62 
65 4 78 35 79 77 65 87 
60 9 73 30 74 72 60 82 
45 24 58 15 59 57 45 67 

24 22 14 38 5 11 43 46 
2 44 36 60 17 11 21 68 
64 18 26 2 45 51 83 6 
69 23 31 7 50 56 88 1 
5 41 33 57 14 8 24 65 
20 66 58 82 39 33 1 90 
15 61 53 77 34 28 4 85 
0 46 38 62 19 13 19 70 

3 72 10 33 11 9 3 19 
22 47 35 8 36 34 22 44 
0 69 13 30 14 12 0 22 
16 53 29 14 30 28 16 38 
20 89 7 50 6 8 20 2 
1 68 14 29 15 13 1 23 
28 97 15 58 14 16 28 6 
4 65 17 26 18 16 4 26 

48 2 10 14 29 35 67 22 
23 23 15 39 4 10 42 47 
45 1 7 17 26 32 64 25 
29 17 9 33 10 16 48 41 
65 19 27 3 46 52 84 5 
44 2 6 18 25 31 63 26 
73 27 35 11 54 60 92 3 
41 5 3 21 22 28 60 29 

45 1 7 17 26 32 64 25 
24 70 62 86 43 37 5 94 
58 12 20 4 39 45 77 12 
15 31 23 47 4 2 34 55 
59 13 21 3 40 46 78 11 
57 11 19 5 38 44 76 13 
45 1 7 17 26 32 64 25 
67 21 29 5 48 54 86 3 

