14 10 

58 0 51 38 9 53 50 21 79 30 44 7 65 6 
14 72 21 34 81 19 22 51 7 42 28 79 7 66 
10 68 17 30 77 15 18 47 11 38 24 75 3 62 
36 22 29 16 31 31 28 1 57 8 22 29 43 16 
61 3 54 41 6 56 53 24 82 33 47 4 68 9 
36 22 29 16 31 31 28 1 57 8 22 29 43 16 
12 70 19 32 79 17 20 49 9 40 26 77 5 64 
17 75 24 37 84 22 25 54 4 45 31 82 10 69 
65 7 58 45 2 60 57 28 86 37 51 0 72 13 
34 24 27 14 33 29 26 3 55 6 20 31 41 18 
5 63 12 25 72 10 13 42 16 33 19 70 2 57 
10 68 17 30 77 15 18 47 11 38 24 75 3 62 
20 78 27 40 87 25 28 57 1 48 34 85 13 72 
68 10 61 48 1 63 60 31 89 40 54 3 75 16 

77 3 79 37 62 17 5 26 31 83 1 49 67 51 
5 75 7 35 10 55 67 46 41 11 71 23 5 21 
9 71 11 31 6 51 63 42 37 15 67 19 1 17 
55 25 57 15 40 5 17 4 9 61 21 27 45 29 
80 0 82 40 65 20 8 29 34 86 4 52 70 54 
55 25 57 15 40 5 17 4 9 61 21 27 45 29 
7 73 9 33 8 53 65 44 39 13 69 21 3 19 
2 78 4 38 13 58 70 49 44 8 74 26 8 24 
84 4 86 44 69 24 12 33 38 90 8 56 74 58 
53 27 55 13 38 7 19 2 7 59 23 25 43 27 
14 66 16 26 1 46 58 37 32 20 62 14 4 12 
9 71 11 31 6 51 63 42 37 15 67 19 1 17 
1 81 1 41 16 61 73 52 47 5 77 29 11 27 
87 7 89 47 72 27 15 36 41 93 11 59 77 61 

53 65 24 49 10 10 59 29 23 58 36 18 45 52 
19 7 48 23 62 82 13 43 49 14 36 54 27 20 
15 3 44 19 58 78 9 39 45 10 32 50 23 16 
31 43 2 27 12 32 37 7 1 36 14 4 23 30 
56 68 27 52 13 7 62 32 26 61 39 21 48 55 
31 43 2 27 12 32 37 7 1 36 14 4 23 30 
17 5 46 21 60 80 11 41 47 12 34 52 25 18 
22 10 51 26 65 85 16 46 52 17 39 57 30 23 
60 72 31 56 17 3 66 36 30 65 43 25 52 59 
29 41 0 25 14 34 35 5 1 34 12 6 21 28 
10 2 39 14 53 73 4 34 40 5 27 45 18 11 
15 3 44 19 58 78 9 39 45 10 32 50 23 16 
25 13 54 29 68 88 19 49 55 20 42 60 33 26 
63 75 34 59 20 0 69 39 33 68 46 28 55 62 

87 83 30 76 17 47 75 41 79 63 9 25 41 43 
15 11 42 4 55 25 3 31 7 9 81 47 31 29 
19 15 38 8 51 21 7 27 11 5 77 43 27 25 
65 61 8 54 5 25 53 19 57 41 31 3 19 21 
90 86 33 79 20 50 78 44 82 66 6 28 44 46 
65 61 8 54 5 25 53 19 57 41 31 3 19 21 
17 13 40 6 53 23 5 29 9 7 79 45 29 27 
12 8 45 1 58 28 0 34 4 12 84 50 34 32 
94 90 37 83 24 54 82 48 86 70 2 32 48 50 
63 59 6 52 7 23 51 17 55 39 33 1 17 19 
24 20 33 13 46 16 12 22 16 0 72 38 22 20 
19 15 38 8 51 21 7 27 11 5 77 43 27 25 
9 5 48 2 61 31 3 37 1 15 87 53 37 35 
97 93 40 86 27 57 85 51 89 73 1 35 51 53 

12 10 48 5 43 68 54 34 7 69 11 48 44 10 
60 82 24 67 29 4 18 38 65 3 83 24 28 82 
56 78 20 63 25 0 14 34 61 1 79 20 24 78 
10 32 26 17 21 46 32 12 15 47 33 26 22 32 
15 7 51 8 46 71 57 37 10 72 8 51 47 7 
10 32 26 17 21 46 32 12 15 47 33 26 22 32 
58 80 22 65 27 2 16 36 63 1 81 22 26 80 
63 85 27 70 32 7 21 41 68 6 86 27 31 85 
19 3 55 12 50 75 61 41 14 76 4 55 51 3 
12 34 24 19 19 44 30 10 17 45 35 24 20 34 
51 73 15 58 20 5 9 29 56 6 74 15 19 73 
56 78 20 63 25 0 14 34 61 1 79 20 24 78 
66 88 30 73 35 10 24 44 71 9 89 30 34 88 
22 0 58 15 53 78 64 44 17 79 1 58 54 0 

51 79 53 10 32 7 19 63 86 51 53 41 34 1 
21 7 19 62 40 79 53 9 14 21 19 31 38 71 
17 11 15 58 36 75 49 5 18 17 15 27 34 67 
29 57 31 12 10 29 3 41 64 29 31 19 12 21 
54 82 56 13 35 4 22 66 89 54 56 44 37 4 
29 57 31 12 10 29 3 41 64 29 31 19 12 21 
19 9 17 60 38 77 51 7 16 19 17 29 36 69 
24 4 22 65 43 82 56 12 11 24 22 34 41 74 
58 86 60 17 39 0 26 70 93 58 60 48 41 8 
27 55 29 14 8 31 5 39 62 27 29 17 10 23 
12 16 10 53 31 70 44 0 23 12 10 22 29 62 
17 11 15 58 36 75 49 5 18 17 15 27 34 67 
27 1 25 68 46 85 59 15 8 27 25 37 44 77 
61 89 63 20 42 3 29 73 96 61 63 51 44 11 

38 83 36 23 25 39 85 85 28 85 35 10 1 16 
34 11 36 49 47 33 13 13 44 13 37 82 71 56 
30 15 32 45 43 29 17 17 40 17 33 78 67 52 
16 61 14 1 3 17 63 63 6 63 13 32 21 6 
41 86 39 26 28 42 88 88 31 88 38 7 4 19 
16 61 14 1 3 17 63 63 6 63 13 32 21 6 
32 13 34 47 45 31 15 15 42 15 35 80 69 54 
37 8 39 52 50 36 10 10 47 10 40 85 74 59 
45 90 43 30 32 46 92 92 35 92 42 3 8 23 
14 59 12 1 1 15 61 61 4 61 11 34 23 8 
25 20 27 40 38 24 22 22 35 22 28 73 62 47 
30 15 32 45 43 29 17 17 40 17 33 78 67 52 
40 5 42 55 53 39 7 7 50 7 43 88 77 62 
48 93 46 33 35 49 95 95 38 95 45 0 11 26 

72 27 24 16 8 21 87 15 68 47 4 42 7 35 
0 45 48 56 80 51 15 57 4 25 76 30 65 37 
4 41 44 52 76 47 19 53 0 21 72 26 61 33 
50 5 2 6 30 1 65 7 46 25 26 20 15 13 
75 30 27 19 5 24 90 18 71 50 1 45 10 38 
50 5 2 6 30 1 65 7 46 25 26 20 15 13 
2 43 46 54 78 49 17 55 2 23 74 28 63 35 
3 48 51 59 83 54 12 60 7 28 79 33 68 40 
