14 4 

13 69 51 69 75 13 7 64 3 48 79 2 2 27 
16 66 48 66 72 16 4 61 6 45 76 1 1 24 
58 24 6 24 30 58 38 19 48 3 34 43 43 18 
59 23 5 23 29 59 39 18 49 2 33 44 44 19 
21 61 43 61 67 21 1 56 11 40 71 6 6 19 
6 76 58 76 82 6 14 71 4 55 86 9 9 34 
76 6 12 6 12 76 56 1 66 15 16 61 61 36 
62 20 2 20 26 62 42 15 52 1 30 47 47 22 
37 45 27 45 51 37 17 40 27 24 55 22 22 3 
2 80 62 80 86 2 18 75 8 59 90 13 13 38 
85 3 21 3 3 85 65 8 75 24 7 70 70 45 
75 7 11 7 13 75 55 2 65 14 17 60 60 35 
63 19 1 19 25 63 43 14 53 2 29 48 48 23 
58 24 6 24 30 58 38 19 48 3 34 43 43 18 

56 0 7 28 14 66 10 59 74 73 44 74 79 4 
53 3 4 25 11 63 13 56 71 70 41 71 76 1 
11 45 38 17 31 21 55 14 29 28 1 29 34 41 
10 46 39 18 32 20 56 13 28 27 2 28 33 42 
48 8 1 20 6 58 18 51 66 65 36 66 71 4 
63 7 14 35 21 73 3 66 81 80 51 81 86 11 
7 63 56 35 49 3 73 4 11 10 19 11 16 59 
7 49 42 21 35 17 59 10 25 24 5 25 30 45 
32 24 17 4 10 42 34 35 50 49 20 50 55 20 
67 11 18 39 25 77 1 70 85 84 55 85 90 15 
16 72 65 44 58 6 82 13 2 1 28 2 7 68 
6 62 55 34 48 4 72 3 12 11 18 12 17 58 
6 50 43 22 36 16 60 9 24 23 6 24 29 46 
11 45 38 17 31 21 55 14 29 28 1 29 34 41 

66 57 7 10 68 49 5 56 20 0 62 49 84 5 
63 54 10 7 65 46 8 53 17 3 59 46 81 2 
21 12 52 35 23 4 50 11 25 45 17 4 39 40 
20 11 53 36 22 3 51 10 26 46 16 3 38 41 
58 49 15 2 60 41 13 48 12 8 54 41 76 3 
73 64 0 17 75 56 2 63 27 7 69 56 91 12 
3 6 70 53 5 14 68 7 43 63 1 14 21 58 
17 8 56 39 19 0 54 7 29 49 13 0 35 44 
42 33 31 14 44 25 29 32 4 24 38 25 60 19 
77 68 4 21 79 60 6 67 31 11 73 60 95 16 
6 15 79 62 4 23 77 16 52 72 10 23 12 67 
4 5 69 52 6 13 67 6 42 62 0 13 22 57 
16 7 57 40 18 1 55 6 30 50 12 1 34 45 
21 12 52 35 23 4 50 11 25 45 17 4 39 40 

69 13 20 41 27 79 3 72 87 86 57 87 92 17 
13 69 62 41 55 3 79 10 5 4 25 5 10 65 
5 51 44 23 37 15 61 8 23 22 7 23 28 47 
13 69 62 41 55 3 79 10 5 4 25 5 10 65 
19 75 68 47 61 9 85 16 1 2 31 1 4 71 
69 13 20 41 27 79 3 72 87 86 57 87 92 17 
49 7 0 21 7 59 17 52 67 66 37 67 72 3 
8 64 57 36 50 2 74 5 10 9 20 10 15 60 
59 3 10 31 17 69 7 62 77 76 47 77 82 7 
8 48 41 20 34 18 58 11 26 25 4 26 31 44 
23 79 72 51 65 13 89 20 5 6 35 5 0 75 
54 2 5 26 12 64 12 57 72 71 42 72 77 2 
54 2 5 26 12 64 12 57 72 71 42 72 77 2 
29 27 20 1 13 39 37 32 47 46 17 47 52 23 

79 70 6 23 81 62 8 69 33 13 75 62 97 18 
3 12 76 59 1 20 74 13 49 69 7 20 15 64 
15 6 58 41 17 2 56 5 31 51 11 2 33 46 
3 12 76 59 1 20 74 13 49 69 7 20 15 64 
9 18 82 65 7 26 80 19 55 75 13 26 9 70 
79 70 6 23 81 62 8 69 33 13 75 62 97 18 
59 50 14 3 61 42 12 49 13 7 55 42 77 2 
2 7 71 54 4 15 69 8 44 64 2 15 20 59 
69 60 4 13 71 52 2 59 23 3 65 52 87 8 
18 9 55 38 20 1 53 8 28 48 14 1 36 43 
13 22 86 69 11 30 84 23 59 79 17 30 5 74 
64 55 9 8 66 47 7 54 18 2 60 47 82 3 
64 55 9 8 66 47 7 54 18 2 60 47 82 3 
39 30 34 17 41 22 32 29 7 27 35 22 57 22 

10 1 63 46 12 7 61 0 36 56 6 7 28 51 
66 57 7 10 68 49 5 56 20 0 62 49 84 5 
59 50 14 3 61 42 12 49 13 7 55 42 77 2 
38 29 35 18 40 21 33 28 8 28 34 21 56 23 
52 43 21 4 54 35 19 42 6 14 48 35 70 9 
0 9 73 56 2 17 71 10 46 66 4 17 18 61 
76 67 3 20 78 59 5 66 30 10 72 59 94 15 
7 2 66 49 9 10 64 3 39 59 3 10 25 54 
8 17 81 64 6 25 79 18 54 74 12 25 10 69 
7 16 80 63 5 24 78 17 53 73 11 24 11 68 
22 13 51 34 24 5 49 12 24 44 18 5 40 39 
8 17 81 64 6 25 79 18 54 74 12 25 10 69 
13 22 86 69 11 30 84 23 59 79 17 30 5 74 
62 53 11 6 64 45 9 52 16 4 58 45 80 1 

