7 8 

28 20 2 32 49 45 41 
52 44 26 56 73 21 17 
9 17 35 5 12 82 78 
64 56 38 68 85 9 5 
8 16 34 4 13 81 77 
15 7 11 19 36 58 54 
23 15 3 27 44 50 46 

5 30 31 42 46 34 16 
19 54 7 18 70 10 40 
42 7 68 79 9 71 21 
31 66 5 6 82 2 52 
41 6 67 78 10 70 20 
18 17 44 55 33 47 3 
10 25 36 47 41 39 11 

31 15 16 44 26 3 29 
7 39 40 68 50 21 5 
68 22 21 7 11 40 66 
5 51 52 80 62 33 7 
67 21 20 8 10 39 65 
44 2 3 31 13 16 42 
36 10 11 39 21 8 34 

17 41 37 33 3 19 41 
7 65 61 57 21 43 65 
54 4 0 4 40 18 4 
19 77 73 69 33 55 77 
53 5 1 3 39 17 5 
30 28 24 20 16 6 28 
22 36 32 28 8 14 36 

18 37 25 42 16 21 12 
6 13 1 66 8 45 12 
55 74 62 5 53 16 49 
18 1 11 78 20 57 24 
54 73 61 6 52 15 48 
31 50 38 29 29 8 25 
23 42 30 37 21 16 17 

8 46 32 40 44 3 5 
16 22 56 16 20 21 19 
45 83 5 77 81 40 42 
28 10 68 4 8 33 31 
44 82 4 76 80 39 41 
21 59 19 53 57 16 18 
13 51 27 45 49 8 10 

1 9 8 15 7 6 11 
25 33 32 39 31 30 13 
36 28 29 22 30 31 48 
37 45 44 51 43 42 25 
35 27 28 21 29 30 47 
12 4 5 2 6 7 24 
4 4 3 10 2 1 16 

33 2 59 70 18 62 12 
25 10 51 62 26 54 4 
7 28 33 44 44 36 14 
37 2 63 74 14 66 16 
54 19 80 91 3 83 33 
40 75 14 3 91 11 61 
36 71 10 1 87 7 57 

59 13 12 16 2 31 57 
51 5 4 24 6 23 49 
33 13 14 42 24 5 31 
63 17 16 12 6 35 61 
80 34 33 5 23 52 78 
14 60 61 89 71 42 16 
10 56 57 85 67 38 12 

45 13 9 5 31 9 13 
37 21 17 13 23 1 21 
19 39 35 31 5 17 39 
49 9 5 1 35 13 9 
66 8 12 16 52 30 8 
28 86 82 78 42 64 86 
24 82 78 74 38 60 82 

46 65 53 14 44 7 40 
38 57 45 22 36 1 32 
20 39 27 40 18 19 14 
50 69 57 10 48 11 44 
67 86 74 7 65 28 61 
27 8 20 87 29 66 33 
23 4 16 83 25 62 29 

36 74 4 68 72 31 33 
28 66 12 60 64 23 25 
10 48 30 42 46 5 7 
40 78 0 72 76 35 37 
57 95 17 89 93 52 54 
37 1 77 5 1 42 40 
33 5 73 1 3 38 36 

27 19 20 13 21 22 39 
19 11 12 5 13 14 31 
1 7 6 13 5 4 13 
31 23 24 17 25 26 43 
48 40 41 34 42 43 60 
46 54 53 60 52 51 34 
42 50 49 56 48 47 30 

26 20 21 49 31 2 24 
61 15 14 14 4 33 59 
0 46 47 75 57 28 2 
11 57 58 86 68 39 13 
77 31 30 2 20 49 75 
3 49 50 78 60 31 5 
47 1 0 28 10 19 45 

12 46 42 38 2 24 46 
47 11 7 3 33 11 11 
14 72 68 64 28 50 72 
25 83 79 75 39 61 83 
63 5 9 13 49 27 5 
17 75 71 67 31 53 75 
33 25 21 17 19 3 25 

13 32 20 47 11 26 7 
48 67 55 12 46 9 42 
13 6 6 73 15 52 19 
24 5 17 84 26 63 30 
64 83 71 4 62 25 58 
16 3 9 76 18 55 22 
34 53 41 26 32 5 28 

3 41 37 35 39 2 0 
38 76 2 70 74 33 35 
23 15 63 9 13 28 26 
34 4 74 2 2 39 37 
54 92 14 86 90 49 51 
26 12 66 6 10 31 29 
24 62 16 56 60 19 21 

6 14 13 20 12 11 6 
29 21 22 15 23 24 41 
32 40 39 46 38 37 20 
43 51 50 57 49 48 31 
45 37 38 31 39 40 57 
35 43 42 49 41 40 23 
15 7 8 1 9 10 27 

14 72 68 64 28 50 72 
32 26 22 18 18 4 26 
33 25 21 17 19 3 25 
61 3 7 11 47 25 3 
43 15 11 7 29 7 15 
14 44 40 36 0 22 44 
12 70 66 62 26 48 70 

13 6 6 73 15 52 19 
33 52 40 27 31 6 27 
34 53 41 26 32 5 28 
62 81 69 2 60 23 56 
44 63 51 16 42 5 38 
15 34 22 45 13 24 9 
11 8 4 71 13 50 17 

23 15 63 9 13 28 26 
23 61 17 55 59 18 20 
24 62 16 56 60 19 21 
52 90 12 84 88 47 49 
34 72 6 66 70 29 31 
5 43 35 37 41 0 2 
21 17 61 11 15 26 24 

32 40 39 46 38 37 20 
14 6 7 0 8 9 26 
15 7 8 1 9 10 27 
43 35 36 29 37 38 55 
25 17 18 11 19 20 37 
4 12 11 18 10 9 8 
30 38 37 44 36 35 18 

1 20 8 59 1 38 5 
59 78 66 1 57 20 53 
55 74 62 5 53 16 49 
51 70 58 9 49 12 45 
15 34 22 45 13 24 9 
37 56 44 23 35 2 31 
59 78 66 1 57 20 53 

9 29 49 23 27 14 12 
49 87 9 81 85 44 46 
45 83 5 77 81 40 42 
41 79 1 73 77 36 38 
5 43 35 37 41 0 2 
27 65 13 59 63 22 24 
49 87 9 81 85 44 46 

18 26 25 32 24 23 6 
40 32 33 26 34 35 52 
36 28 29 22 30 31 48 
32 24 25 18 26 27 44 
4 12 11 18 10 9 8 
18 10 11 4 12 13 30 
40 32 33 26 34 35 52 

10 28 50 22 26 15 13 
29 9 69 3 7 34 32 
17 21 57 15 19 22 20 
50 88 10 82 86 45 47 
8 30 48 24 28 13 11 
29 67 11 61 65 24 26 
4 34 44 28 32 9 7 

19 27 26 33 25 24 7 
38 46 45 52 44 43 26 
26 34 33 40 32 31 14 
41 33 34 27 35 36 53 
17 25 24 31 23 22 5 
20 12 13 6 14 15 32 
13 21 20 27 19 18 1 

9 17 16 23 15 14 3 
47 55 54 61 53 52 35 
31 23 24 17 25 26 43 
41 49 48 55 47 46 29 
45 53 52 59 51 50 33 
4 12 11 18 10 9 8 
6 14 13 20 12 11 6 

