7 4 

63 22 15 61 3 14 14 
75 10 27 73 9 2 2 
52 33 4 50 14 25 25 
56 29 8 54 10 21 21 
2 87 50 4 68 79 79 
68 17 20 66 2 9 9 
44 41 4 42 22 33 33 

26 2 33 1 34 2 29 
14 14 45 11 46 14 41 
37 9 22 12 23 9 18 
33 5 26 8 27 5 22 
91 63 32 66 31 63 36 
21 7 38 4 39 7 34 
45 17 14 20 15 17 10 

63 21 10 56 20 24 10 
75 9 22 68 32 36 22 
52 32 1 45 9 13 1 
56 28 3 49 13 17 3 
2 86 55 9 45 41 55 
68 16 15 61 25 29 15 
44 40 9 37 1 5 9 

89 61 30 64 29 61 34 
4 24 55 21 56 24 51 
41 13 18 16 19 13 14 
87 59 28 62 27 59 32 
23 5 36 2 37 5 32 
12 16 47 13 48 16 43 
12 16 47 13 48 16 43 

0 84 53 7 43 39 53 
85 1 32 78 42 46 32 
48 36 5 41 5 9 5 
2 82 51 5 41 37 51 
66 18 13 59 23 27 13 
77 7 24 70 34 38 24 
77 7 24 70 34 38 24 

89 5 36 82 46 50 36 
61 23 8 54 18 22 8 
30 54 23 23 13 9 23 
64 20 11 57 21 25 11 
29 55 24 22 14 10 24 
61 23 8 54 18 22 8 
34 50 19 27 9 5 19 

