6 17 

29 55 13 51 3 22 
30 4 72 8 56 37 
15 41 27 37 11 8 
0 26 42 22 26 7 
2 28 40 24 24 5 
27 53 15 49 1 20 

40 28 25 27 14 24 
19 87 34 86 73 83 
26 42 11 41 28 38 
11 57 4 56 43 53 
13 55 2 54 41 51 
38 30 23 29 16 26 

39 19 6 5 33 41 
20 40 65 64 26 18 
25 5 20 19 19 27 
10 10 35 34 4 12 
12 8 33 32 6 14 
37 17 8 7 31 39 

55 0 14 42 1 2 
4 59 73 17 58 57 
41 14 28 28 13 12 
26 29 43 13 28 27 
28 27 41 15 26 25 
53 2 16 40 1 0 

25 28 44 4 6 68 
34 31 15 63 65 9 
11 14 30 18 20 54 
4 1 15 33 35 39 
2 1 17 31 33 41 
23 26 42 6 8 66 

2 6 15 27 18 12 
57 65 44 32 41 71 
12 20 1 13 4 26 
27 35 14 2 11 41 
25 33 12 0 9 39 
0 8 13 25 16 14 

40 32 24 13 51 26 
19 27 35 46 8 85 
26 18 10 1 37 40 
11 3 5 16 22 55 
13 5 3 14 24 53 
38 30 22 11 49 28 

67 24 23 17 28 9 
8 83 36 42 87 68 
53 38 9 3 42 23 
38 53 6 12 57 38 
40 51 4 10 55 36 
65 26 21 15 30 11 

1 47 19 8 7 3 
58 12 40 51 52 56 
13 33 5 6 7 11 
28 18 10 21 22 26 
26 20 8 19 20 24 
1 45 17 6 5 1 

23 35 38 23 25 68 
82 24 21 82 84 9 
37 21 24 37 39 54 
52 6 9 52 54 39 
50 8 11 50 52 41 
25 33 36 25 27 66 

0 3 35 31 55 3 
59 62 24 28 4 62 
14 17 21 17 41 17 
29 32 6 2 26 32 
27 30 8 4 28 30 
2 5 33 29 53 5 

55 24 66 10 2 24 
4 83 7 49 61 35 
41 38 52 4 16 10 
26 53 37 19 31 5 
28 51 39 17 29 3 
53 26 64 8 4 22 

17 47 24 5 19 6 
76 12 83 54 40 65 
31 33 38 9 5 20 
46 18 53 24 10 35 
44 20 51 22 8 33 
19 45 26 3 17 8 

22 2 4 6 15 54 
37 61 55 53 74 5 
8 16 10 8 29 40 
7 31 25 23 44 25 
5 29 23 21 42 27 
20 4 2 4 17 52 

8 27 30 6 6 9 
67 86 29 53 65 50 
22 41 16 8 20 5 
37 56 1 23 35 20 
35 54 3 21 33 18 
10 29 28 4 8 7 

10 62 3 24 9 6 
69 3 62 35 68 65 
24 48 17 10 23 20 
39 33 32 5 38 35 
37 35 30 3 36 33 
12 60 5 22 11 8 

11 57 4 56 43 53 
15 83 30 82 69 79 
53 15 38 14 1 11 
11 79 26 78 65 75 
37 31 22 30 17 27 
18 50 3 49 36 46 

10 10 35 34 4 12 
16 36 61 60 22 14 
52 32 7 8 46 54 
12 32 57 56 18 10 
36 16 9 8 30 38 
17 3 28 27 11 19 

26 29 43 13 28 27 
0 55 69 13 54 53 
68 13 1 55 14 15 
4 51 65 9 50 49 
52 3 17 39 2 1 
33 22 36 20 21 20 

4 1 15 33 35 39 
30 27 11 59 61 13 
38 41 57 9 7 81 
26 23 7 55 57 17 
22 25 41 7 9 65 
3 6 22 26 28 46 

27 35 14 2 11 41 
53 61 40 28 37 67 
15 7 28 40 31 1 
49 57 36 24 33 63 
1 9 12 24 15 15 
20 28 7 5 4 34 

11 3 5 16 22 55 
15 23 31 42 4 81 
