19 19 

4 15 1 78 20 45 69 25 53 1 51 19 53 74 30 47 69 5 57 
11 30 16 63 35 30 54 10 38 16 36 34 38 59 15 32 54 10 42 
6 13 1 80 18 47 71 27 55 1 53 17 55 76 32 49 71 7 59 
6 13 1 80 18 47 71 27 55 1 53 17 55 76 32 49 71 7 59 
70 89 75 4 94 29 5 49 21 75 23 93 21 0 44 27 5 69 17 
5 24 10 69 29 36 60 16 44 10 42 28 44 65 21 38 60 4 48 
12 7 7 86 12 53 77 33 61 7 59 11 61 82 38 55 77 13 65 
32 51 37 42 56 9 33 11 17 37 15 55 17 38 6 11 33 31 21 
62 81 67 12 86 21 3 41 13 67 15 85 13 8 36 19 3 61 9 
12 31 17 62 36 29 53 9 37 17 35 35 37 58 14 31 53 11 41 
9 28 14 65 33 32 56 12 40 14 38 32 40 61 17 34 56 8 44 
4 15 1 78 20 45 69 25 53 1 51 19 53 74 30 47 69 5 57 
17 36 22 57 41 24 48 4 32 22 30 40 32 53 9 26 48 16 36 
16 3 11 90 8 57 81 37 65 11 63 7 65 86 42 59 81 17 69 
3 22 8 71 27 38 62 18 46 8 44 26 46 67 23 40 62 2 50 
57 76 62 17 81 16 8 36 8 62 10 80 8 13 31 14 8 56 4 
75 94 80 1 99 34 10 54 26 80 28 98 26 5 49 32 10 74 22 
60 79 65 14 84 19 5 39 11 65 13 83 11 10 34 17 5 59 7 
22 3 17 96 2 63 87 43 71 17 69 1 71 92 48 65 87 23 75 

13 41 2 19 59 16 22 47 69 11 4 61 17 3 69 2 43 18 70 
2 26 13 4 44 31 7 32 54 26 19 46 2 18 54 17 28 33 55 
15 43 4 21 61 14 24 49 71 9 2 63 19 1 71 0 45 16 72 
15 43 4 21 61 14 24 49 71 9 2 63 19 1 71 0 45 16 72 
61 33 72 55 15 90 52 27 5 85 78 13 57 77 5 76 31 92 4 
4 32 7 10 50 25 13 38 60 20 13 52 8 12 60 11 34 27 61 
21 49 10 27 67 8 30 55 77 3 4 69 25 5 77 6 51 10 78 
23 5 34 17 23 52 14 11 33 47 40 25 19 39 33 38 7 54 34 
53 25 64 47 7 82 44 19 3 77 70 5 49 69 3 68 23 84 4 
3 25 14 3 43 32 6 31 53 27 20 45 1 19 53 18 27 34 54 
0 28 11 6 46 29 9 34 56 24 17 48 4 16 56 15 30 31 57 
13 41 2 19 59 16 22 47 69 11 4 61 17 3 69 2 43 18 70 
8 20 19 2 38 37 1 26 48 32 25 40 4 24 48 23 22 39 49 
25 53 14 31 71 4 34 59 81 1 8 73 29 9 81 10 55 6 82 
6 34 5 12 52 23 15 40 62 18 11 54 10 10 62 9 36 25 63 
48 20 59 42 2 77 39 14 8 72 65 0 44 64 8 63 18 79 9 
66 38 77 60 20 95 57 32 10 90 83 18 62 82 10 81 36 97 9 
51 23 62 45 5 80 42 17 5 75 68 3 47 67 5 66 21 82 6 
31 59 20 37 77 2 40 65 87 7 14 79 35 15 87 16 61 0 88 

12 37 52 20 9 24 59 14 22 51 19 48 1 47 50 51 34 17 8 
3 22 37 5 6 9 44 29 7 36 34 33 14 32 35 36 19 32 23 
14 39 54 22 11 26 61 12 24 53 17 50 3 49 52 53 36 15 6 
14 39 54 22 11 26 61 12 24 53 17 50 3 49 52 53 36 15 6 
62 37 22 54 65 50 15 88 52 23 93 26 73 27 24 23 40 91 82 
3 28 43 11 0 15 50 23 13 42 28 39 8 38 41 42 25 26 17 
20 45 60 28 17 32 67 6 30 59 11 56 9 55 58 59 42 9 0 
24 1 16 16 27 12 23 50 14 15 55 12 35 11 14 15 2 53 44 
54 29 14 46 57 42 7 80 44 15 85 18 65 19 16 15 32 83 74 
4 21 36 4 7 8 43 30 6 35 35 32 15 31 34 35 18 33 24 
1 24 39 7 4 11 46 27 9 38 32 35 12 34 37 38 21 30 21 
12 37 52 20 9 24 59 14 22 51 19 48 1 47 50 51 34 17 8 
9 16 31 1 12 3 38 35 1 30 40 27 20 26 29 30 13 38 29 
24 49 64 32 21 36 71 2 34 63 7 60 13 59 62 63 46 5 4 
5 30 45 13 2 17 52 21 15 44 26 41 6 40 43 44 27 24 15 
49 24 9 41 52 37 2 75 39 10 80 13 60 14 11 10 27 78 69 
67 42 27 59 70 55 20 93 57 28 98 31 78 32 29 28 45 96 87 
52 27 12 44 55 40 5 78 42 13 83 16 63 17 14 13 30 81 72 
30 55 70 38 27 42 77 4 40 69 1 66 19 65 68 69 52 1 10 

22 14 37 31 4 6 36 60 63 59 41 17 26 6 63 32 1 27 41 
7 1 22 16 19 9 21 45 48 44 26 32 11 21 48 17 14 12 26 
24 16 39 33 2 8 38 62 65 61 43 15 28 4 65 34 3 29 43 
24 16 39 33 2 8 38 62 65 61 43 15 28 4 65 34 3 29 43 
52 60 37 43 78 68 38 14 11 15 33 91 48 80 11 42 73 47 33 
13 5 28 22 13 3 27 51 54 50 32 26 17 15 54 23 8 18 32 
30 22 45 39 4 14 44 68 71 67 49 9 34 2 71 40 9 35 49 
14 22 1 5 40 30 0 24 27 23 5 53 10 42 27 4 35 9 5 
44 52 29 35 70 60 30 6 3 7 25 83 40 72 3 34 65 39 25 
6 2 21 15 20 10 20 44 47 43 25 33 10 22 47 16 15 11 25 
9 1 24 18 17 7 23 47 50 46 28 30 13 19 50 19 12 14 28 
22 14 37 31 4 6 36 60 63 59 41 17 26 6 63 32 1 27 41 
1 7 16 10 25 15 15 39 42 38 20 38 5 27 42 11 20 6 20 
34 26 49 43 8 18 48 72 75 71 53 5 38 6 75 44 13 39 53 
15 7 30 24 11 1 29 53 56 52 34 24 19 13 56 25 6 20 34 
39 47 24 30 65 55 25 1 2 2 20 78 35 67 2 29 60 34 20 
57 65 42 48 83 73 43 19 16 20 38 96 53 85 16 47 78 52 38 
42 50 27 33 68 58 28 4 1 5 23 81 38 70 1 32 63 37 23 
40 32 55 49 14 24 54 78 81 77 59 1 44 12 81 50 19 45 59 

73 20 10 6 2 1 7 67 12 19 22 70 18 3 36 1 65 21 6 
58 5 5 9 17 14 8 52 3 34 7 55 33 18 21 16 50 6 9 
75 22 12 8 0 3 9 69 14 17 24 72 16 1 38 1 67 23 8 
75 22 12 8 0 3 9 69 14 17 24 72 16 1 38 1 67 23 8 
1 54 64 68 76 73 67 7 62 93 52 4 92 77 38 75 9 53 68 
64 11 1 3 11 8 2 58 3 28 13 61 27 12 27 10 56 12 3 
81 28 18 14 6 9 15 75 20 11 30 78 10 5 44 7 73 29 14 
37 16 26 30 38 35 29 31 24 55 14 34 54 39 0 37 29 15 30 
7 46 56 60 68 65 59 1 54 85 44 4 84 69 30 67 1 45 60 
57 4 6 10 18 15 9 51 4 35 6 54 34 19 20 17 49 5 10 
60 7 3 7 15 12 6 54 1 32 9 57 31 16 23 14 52 8 7 
73 20 10 6 2 1 7 67 12 19 22 70 18 3 36 1 65 21 6 
52 1 11 15 23 20 14 46 9 40 1 49 39 24 15 22 44 0 15 
85 32 22 18 10 13 19 79 24 7 34 82 6 9 48 11 77 33 18 
66 13 3 1 9 6 0 60 5 26 15 63 25 10 29 8 58 14 1 
12 41 51 55 63 60 54 6 49 80 39 9 79 64 25 62 4 40 55 
6 59 69 73 81 78 72 12 67 98 57 9 97 82 43 80 14 58 73 
9 44 54 58 66 63 57 3 52 83 42 6 82 67 28 65 1 43 58 
91 38 28 24 16 19 25 85 30 1 40 88 0 15 54 17 83 39 24 

