14 18 

8 76 3 22 27 35 1 71 37 49 76 84 33 57 
50 18 55 36 31 23 59 13 21 9 18 26 25 1 
63 5 68 49 44 36 72 0 34 22 5 13 38 14 
14 54 19 0 5 13 23 49 15 27 54 62 11 35 
28 40 33 14 9 1 37 35 1 13 40 48 3 21 
15 83 10 29 34 42 6 78 44 56 83 91 40 64 
13 55 18 1 6 14 22 50 16 28 55 63 12 36 
25 43 30 11 6 2 34 38 4 16 43 51 0 24 
45 23 50 31 26 18 54 18 16 4 23 31 20 4 
35 33 40 21 16 8 44 28 6 6 33 41 10 14 
67 1 72 53 48 40 76 4 38 26 1 9 42 18 
8 76 3 22 27 35 1 71 37 49 76 84 33 57 
29 39 34 15 10 2 38 34 0 12 39 47 4 20 
8 60 13 6 11 19 17 55 21 33 60 68 17 41 

77 61 3 83 25 60 2 1 10 35 35 8 28 23 
19 3 61 25 33 2 60 57 48 23 23 50 30 35 
6 10 74 12 46 11 73 70 61 36 36 63 43 48 
55 39 25 61 3 38 24 21 12 13 13 14 6 1 
41 25 39 47 11 24 38 35 26 1 1 28 8 13 
84 68 4 90 32 67 5 8 17 42 42 15 35 30 
56 40 24 62 4 39 23 20 11 14 14 13 7 2 
44 28 36 50 8 27 35 32 23 2 2 25 5 10 
24 8 56 30 28 7 55 52 43 18 18 45 25 30 
34 18 46 40 18 17 45 42 33 8 8 35 15 20 
2 14 78 8 50 15 77 74 65 40 40 67 47 52 
77 61 3 83 25 60 2 1 10 35 35 8 28 23 
40 24 40 46 12 23 39 36 27 2 2 29 9 14 
61 45 19 67 9 44 18 15 6 19 19 8 12 7 

84 49 23 9 73 52 62 68 67 68 52 1 57 18 
26 9 35 67 15 6 4 10 9 10 6 57 1 40 
13 22 48 80 2 19 9 3 4 3 19 70 14 53 
62 27 1 31 51 30 40 46 45 46 30 21 35 4 
48 13 13 45 37 16 26 32 31 32 16 35 21 18 
91 56 30 2 80 59 69 75 74 75 59 8 64 25 
63 28 2 30 52 31 41 47 46 47 31 20 36 3 
51 16 10 42 40 19 29 35 34 35 19 32 24 15 
31 4 30 62 20 1 9 15 14 15 1 52 4 35 
41 6 20 52 30 9 19 25 24 25 9 42 14 25 
9 26 52 84 2 23 13 7 8 7 23 74 18 57 
84 49 23 9 73 52 62 68 67 68 52 1 57 18 
47 12 14 46 36 15 25 31 30 31 15 36 20 19 
68 33 7 25 57 36 46 52 51 52 36 15 41 2 

