11 4 

12 31 52 21 82 4 36 57 17 73 23 
55 36 15 46 15 63 31 10 50 6 44 
51 32 11 42 19 59 27 6 46 10 40 
33 14 7 24 37 41 9 12 28 28 22 
2 21 42 11 72 6 26 47 7 63 13 
39 20 1 30 31 47 15 6 34 22 28 
5 14 35 4 65 13 19 40 0 56 6 
81 62 41 72 11 89 57 36 76 20 70 
86 67 46 77 16 94 62 41 81 25 75 
84 65 44 75 14 92 60 39 79 23 73 
52 33 12 43 18 60 28 7 47 9 41 

6 99 69 85 32 42 74 36 95 4 88 
61 32 2 18 35 25 7 31 28 63 21 
57 36 6 22 31 21 11 27 32 59 25 
39 54 24 40 13 3 29 9 50 41 43 
4 89 59 75 22 32 64 26 85 6 78 
45 48 18 34 19 9 23 15 44 47 37 
11 82 52 68 15 25 57 19 78 13 71 
87 6 24 8 61 51 19 57 2 89 5 
92 1 29 13 66 56 24 62 3 94 10 
90 3 27 11 64 54 22 60 1 92 8 
58 35 5 21 32 22 10 28 31 60 24 

19 54 82 18 34 1 33 84 76 67 58 
48 13 15 49 33 66 34 17 9 0 9 
44 9 19 45 29 62 30 21 13 4 5 
26 9 37 27 11 44 12 39 31 22 13 
9 44 72 8 24 9 23 74 66 57 48 
32 3 31 33 17 50 18 33 25 16 7 
2 37 65 1 17 16 16 67 59 50 41 
74 39 11 75 59 92 60 9 17 26 35 
79 44 16 80 64 97 65 14 22 31 40 
77 42 14 78 62 95 63 12 20 29 38 
45 10 18 46 30 63 31 20 12 3 6 

6 87 57 73 20 30 62 24 83 8 76 
25 68 38 54 1 11 43 5 64 27 57 
46 47 17 33 20 10 22 16 43 48 36 
15 78 48 64 11 21 53 15 74 17 67 
76 17 13 3 50 40 8 46 13 78 6 
2 95 65 81 28 38 70 32 91 0 84 
30 63 33 49 4 6 38 0 59 32 52 
51 42 12 28 25 15 17 21 38 53 31 
11 82 52 68 15 25 57 19 78 13 71 
67 26 4 12 41 31 1 37 22 69 15 
17 76 46 62 9 19 51 13 72 19 65 

7 42 70 6 22 11 21 72 64 55 46 
12 23 51 13 3 30 2 53 45 36 27 
33 2 30 34 18 51 19 32 24 15 6 
2 33 61 3 13 20 12 63 55 46 37 
63 28 0 64 48 81 49 2 6 15 24 
15 50 78 14 30 3 29 80 72 63 54 
17 18 46 18 2 35 3 48 40 31 22 
38 3 25 39 23 56 24 27 19 10 1 
2 37 65 1 17 16 16 67 59 50 41 
54 19 9 55 39 72 40 11 3 6 15 
4 31 59 5 11 22 10 61 53 44 35 

13 48 76 12 28 5 27 78 70 61 52 
80 45 17 81 65 98 66 15 23 32 41 
50 15 13 51 35 68 36 15 7 2 11 
66 31 3 67 51 84 52 1 9 18 27 
13 22 50 14 2 31 1 52 44 35 26 
23 12 40 24 8 41 9 42 34 25 16 
55 20 8 56 40 73 41 10 2 7 16 
17 18 46 18 2 35 3 48 40 31 22 
76 41 13 77 61 94 62 11 19 28 37 
15 50 78 14 30 3 29 80 72 63 54 
69 34 6 70 54 87 55 4 12 21 30 

