16 7 

47 2 9 5 27 3 18 28 8 6 42 31 15 23 30 64 
9 40 29 43 65 41 20 10 30 44 4 69 23 15 68 26 
1 50 39 53 75 51 30 20 40 54 6 79 33 25 78 16 
24 25 14 28 50 26 5 5 15 29 19 54 8 0 53 41 
66 17 28 14 8 16 37 47 27 13 61 12 34 42 11 83 
16 33 22 36 58 34 13 3 23 37 11 62 16 8 61 33 
54 5 16 2 20 4 25 35 15 1 49 24 22 30 23 71 
23 26 15 29 51 27 6 4 16 30 18 55 9 1 54 40 
51 2 13 1 23 1 22 32 12 2 46 27 19 27 26 68 
20 69 58 72 94 70 49 39 59 73 25 98 52 44 97 3 
46 3 8 6 28 4 17 27 7 7 41 32 14 22 31 63 
65 16 27 13 9 15 36 46 26 12 60 13 33 41 12 82 
46 3 8 6 28 4 17 27 7 7 41 32 14 22 31 63 
2 51 40 54 76 52 31 21 41 55 7 80 34 26 79 15 
13 36 25 39 61 37 16 6 26 40 8 65 19 11 64 30 
57 8 19 5 17 7 28 38 18 4 52 21 25 33 20 74 

23 4 23 17 12 8 46 57 12 5 41 5 57 54 23 16 
61 34 61 55 26 46 8 19 50 33 3 33 19 16 61 22 
71 44 71 65 36 56 2 9 60 43 7 43 9 6 71 32 
46 19 46 40 11 31 23 34 35 18 18 18 34 31 46 7 
4 23 4 2 31 11 65 76 7 24 60 24 76 73 4 35 
54 27 54 48 19 39 15 26 43 26 10 26 26 23 54 15 
16 11 16 10 19 1 53 64 5 12 48 12 64 61 16 23 
47 20 47 41 12 32 22 33 36 19 17 19 33 30 47 8 
19 8 19 13 16 4 50 61 8 9 45 9 61 58 19 20 
90 63 90 84 55 75 21 10 79 62 26 62 10 13 90 51 
24 3 24 18 11 9 45 56 13 4 40 4 56 53 24 15 
5 22 5 1 30 10 64 75 6 23 59 23 75 72 5 34 
24 3 24 18 11 9 45 56 13 4 40 4 56 53 24 15 
72 45 72 66 37 57 3 8 61 44 8 44 8 5 72 33 
57 30 57 51 22 42 12 23 46 29 7 29 23 20 57 18 
13 14 13 7 22 2 56 67 2 15 51 15 67 64 13 26 

9 54 16 3 62 64 53 18 35 47 30 25 66 23 25 1 
47 16 22 35 24 26 15 20 3 9 8 63 28 61 63 37 
57 6 32 45 14 16 5 30 13 1 18 73 18 71 73 47 
32 31 7 20 39 41 30 5 12 24 7 48 43 46 48 22 
10 73 35 22 81 83 72 37 54 66 49 6 85 4 6 20 
40 23 15 28 31 33 22 13 4 16 1 56 35 54 56 30 
2 61 23 10 69 71 60 25 42 54 37 18 73 16 18 8 
33 30 8 21 38 40 29 6 11 23 6 49 42 47 49 23 
5 58 20 7 66 68 57 22 39 51 34 21 70 19 21 5 
76 13 51 64 5 3 14 49 32 20 37 92 1 90 92 66 
10 53 15 2 61 63 52 17 34 46 29 26 65 24 26 0 
9 72 34 21 80 82 71 36 53 65 48 7 84 5 7 19 
10 53 15 2 61 63 52 17 34 46 29 26 65 24 26 0 
58 5 33 46 13 15 4 31 14 2 19 74 17 72 74 48 
43 20 18 31 28 30 19 16 1 13 4 59 32 57 59 33 
1 64 26 13 72 74 63 28 45 57 40 15 76 13 15 11 

30 62 29 47 5 55 32 19 60 29 66 8 11 24 14 25 
8 24 67 9 43 17 70 57 22 67 28 46 27 14 24 13 
18 14 77 1 53 7 80 67 12 77 18 56 37 24 34 23 
7 39 52 24 28 32 55 42 37 52 43 31 12 1 9 2 
49 81 10 66 14 74 13 0 79 10 85 11 30 43 33 44 
1 31 60 16 36 24 63 50 29 60 35 39 20 7 17 6 
37 69 22 54 2 62 25 12 67 22 73 1 18 31 21 32 
6 38 53 23 29 31 56 43 36 53 42 32 13 0 10 1 
34 66 25 51 1 59 28 15 64 25 70 4 15 28 18 29 
37 5 96 20 72 12 99 86 7 96 1 75 56 43 53 42 
29 61 30 46 6 54 33 20 59 30 65 9 10 23 13 24 
48 80 11 65 13 73 14 1 78 11 84 10 29 42 32 43 
29 61 30 46 6 54 33 20 59 30 65 9 10 23 13 24 
19 13 78 2 54 6 81 68 11 78 17 57 38 25 35 24 
4 28 63 13 39 21 66 53 26 63 32 42 23 10 20 9 
40 72 19 57 5 65 22 9 70 19 76 2 21 34 24 35 

18 17 9 39 61 38 6 5 9 36 58 44 20 24 46 14 
20 55 29 1 23 0 32 33 47 2 20 6 18 62 8 52 
30 65 39 9 13 10 42 43 57 12 10 4 28 72 2 62 
5 40 14 16 38 15 17 18 32 13 35 21 3 47 23 37 
37 2 28 58 80 57 25 24 10 55 77 63 39 5 65 5 
13 48 22 8 30 7 25 26 40 5 27 13 11 55 15 45 
25 10 16 46 68 45 13 12 2 43 65 51 27 17 53 7 
6 41 15 15 37 14 18 19 33 12 34 20 4 48 22 38 
22 13 13 43 65 42 10 9 5 40 62 48 24 20 50 10 
49 84 58 28 6 29 61 62 76 31 9 23 47 91 21 81 
17 18 8 38 60 37 5 4 10 35 57 43 19 25 45 15 
36 1 27 57 79 56 24 23 9 54 76 62 38 6 64 4 
17 18 8 38 60 37 5 4 10 35 57 43 19 25 45 15 
31 66 40 10 12 11 43 44 58 13 9 5 29 73 3 63 
16 51 25 5 27 4 28 29 43 2 24 10 14 58 12 48 
28 7 19 49 71 48 16 15 1 46 68 54 30 14 56 4 

24 24 32 8 23 26 10 10 51 14 29 65 41 18 53 3 
62 14 6 46 15 12 48 28 13 52 67 27 3 20 15 41 
72 24 16 56 25 22 58 38 3 62 77 17 7 30 5 51 
47 1 9 31 0 3 33 13 28 37 52 42 18 5 30 26 
5 43 51 11 42 45 9 29 70 5 10 84 60 37 72 16 
55 7 1 39 8 5 41 21 20 45 60 34 10 13 22 34 
17 31 39 1 30 33 3 17 58 7 22 72 48 25 60 4 
48 0 8 32 1 2 34 14 27 38 53 41 17 6 29 27 
20 28 36 4 27 30 6 14 55 10 25 69 45 22 57 1 
91 43 35 75 44 41 77 57 16 81 96 2 26 49 14 70 
25 23 31 9 22 25 11 9 50 15 30 64 40 17 52 4 
6 42 50 10 41 44 8 28 69 4 11 83 59 36 71 15 
25 23 31 9 22 25 11 9 50 15 30 64 40 17 52 4 
73 25 17 57 26 23 59 39 2 63 78 16 8 31 4 52 
58 10 2 42 11 8 44 24 17 48 63 31 7 16 19 37 
14 34 42 2 33 36 0 20 61 4 19 75 51 28 63 7 

70 43 70 64 35 55 1 10 59 42 6 42 10 7 70 31 
21 6 21 15 14 6 48 59 10 7 43 7 59 56 21 18 
32 5 32 26 3 17 37 48 21 4 32 4 48 45 32 7 
18 9 18 12 17 3 51 62 7 10 46 10 62 59 18 21 
4 31 4 10 39 19 73 84 15 32 68 32 84 81 4 43 
20 7 20 14 15 5 49 60 9 8 44 8 60 57 20 19 
41 14 41 35 6 26 28 39 30 13 23 13 39 36 41 2 
51 24 51 45 16 36 18 29 40 23 13 23 29 26 51 12 
31 4 31 25 4 16 38 49 20 3 33 3 49 46 31 8 
17 10 17 11 18 2 52 63 6 11 47 11 63 60 17 22 
65 38 65 59 30 50 4 15 54 37 1 37 15 12 65 26 
8 35 8 14 43 23 77 88 19 36 72 36 88 85 8 47 
38 11 38 32 3 23 31 42 27 10 26 10 42 39 38 1 
46 19 46 40 11 31 23 34 35 18 18 18 34 31 46 7 
7 34 7 13 42 22 76 87 18 35 71 35 87 84 7 46 
87 60 87 81 52 72 18 7 76 59 23 59 7 10 87 48 

56 7 31 44 15 17 6 29 12 0 17 72 19 70 72 46 
7 56 18 5 64 66 55 20 37 49 32 23 68 21 23 3 
18 45 7 6 53 55 44 9 26 38 21 34 57 32 34 8 
4 59 21 8 67 69 58 23 40 52 35 20 71 18 20 6 
18 81 43 30 89 91 80 45 62 74 57 2 93 4 2 28 
6 57 19 6 65 67 56 21 38 50 33 22 69 20 22 4 
27 36 2 15 44 46 35 0 17 29 12 43 48 41 43 17 
37 26 12 25 34 36 25 10 7 19 2 53 38 51 53 27 
17 46 8 5 54 56 45 10 27 39 22 33 58 31 33 7 
3 60 22 9 68 70 59 24 41 53 36 19 72 17 19 7 
51 12 26 39 20 22 11 24 7 5 12 67 24 65 67 41 
22 85 47 34 93 95 84 49 66 78 61 6 97 8 6 32 
24 39 1 12 47 49 38 3 20 32 15 40 51 38 40 14 
32 31 7 20 39 41 30 5 12 24 7 48 43 46 48 22 
21 84 46 33 92 94 83 48 65 77 60 5 96 7 5 31 
73 10 48 61 2 0 11 46 29 17 34 89 2 87 89 63 

17 15 76 0 52 8 79 66 13 76 19 55 36 23 33 22 
32 64 27 49 3 57 30 17 62 27 68 6 13 26 16 27 
21 53 38 38 14 46 41 28 51 38 57 17 2 15 5 16 
35 67 24 52 0 60 27 14 65 24 71 3 16 29 19 30 
57 89 2 74 22 82 5 8 87 2 93 19 38 51 41 52 
33 65 26 50 2 58 29 16 63 26 69 5 14 27 17 28 
12 44 47 29 23 37 50 37 42 47 48 26 7 6 4 7 
2 34 57 19 33 27 60 47 32 57 38 36 17 4 14 3 
22 54 37 39 13 47 40 27 52 37 58 16 3 16 6 17 
36 68 23 53 1 61 26 13 66 23 72 2 17 30 20 31 
12 20 71 5 47 13 74 61 18 71 24 50 31 18 28 17 
61 93 2 78 26 86 1 12 91 2 97 23 42 55 45 56 
15 47 44 32 20 40 47 34 45 44 51 23 4 9 1 10 
7 39 52 24 28 32 55 42 37 52 43 31 12 1 9 2 
60 92 1 77 25 85 2 11 90 1 96 22 41 54 44 55 
34 2 93 17 69 9 96 83 4 93 2 72 53 40 50 39 

29 64 38 8 14 9 41 42 56 11 11 3 27 71 1 61 
20 15 11 41 63 40 8 7 7 38 60 46 22 22 48 12 
9 26 0 30 52 29 3 4 18 27 49 35 11 33 37 23 
23 12 14 44 66 43 11 10 4 41 63 49 25 19 51 9 
45 10 36 66 88 65 33 32 18 63 85 71 47 3 73 13 
21 14 12 42 64 41 9 8 6 39 61 47 23 21 49 11 
0 35 9 21 43 20 12 13 27 18 40 26 2 42 28 32 
10 45 19 11 33 10 22 23 37 8 30 16 8 52 18 42 
10 25 1 31 53 30 2 3 17 28 50 36 12 32 38 22 
24 11 15 45 67 44 12 11 3 42 64 50 26 18 52 8 
24 59 33 3 19 4 36 37 51 6 16 2 22 66 4 56 
49 14 40 70 92 69 37 36 22 67 89 75 51 7 77 17 
3 32 6 24 46 23 9 10 24 21 43 29 5 39 31 29 
5 40 14 16 38 15 17 18 32 13 35 21 3 47 23 37 
48 13 39 69 91 68 36 35 21 66 88 74 50 6 76 16 
46 81 55 25 3 26 58 59 73 28 6 20 44 88 18 78 

71 23 15 55 24 21 57 37 4 61 76 18 6 29 6 50 
22 26 34 6 25 28 8 12 53 12 27 67 43 20 55 1 
33 15 23 17 14 17 19 1 42 23 38 56 32 9 44 12 
19 29 37 3 28 31 5 15 56 9 24 70 46 23 58 2 
3 51 59 19 50 53 17 37 78 13 2 92 68 45 80 24 
21 27 35 5 26 29 7 13 54 11 26 68 44 21 56 0 
42 6 14 26 5 8 28 8 33 32 47 47 23 0 35 21 
52 4 4 36 5 2 38 18 23 42 57 37 13 10 25 31 
32 16 24 16 15 18 18 2 43 22 37 57 33 10 45 11 
18 30 38 2 29 32 4 16 57 8 23 71 47 24 59 3 
66 18 10 50 19 16 52 32 9 56 71 23 1 24 11 45 
7 55 63 23 54 57 21 41 82 17 2 96 72 49 84 28 
39 9 17 23 8 11 25 5 36 29 44 50 26 3 38 18 
47 1 9 31 0 3 33 13 28 37 52 42 18 5 30 26 
6 54 62 22 53 56 20 40 81 16 1 95 71 48 83 27 
88 40 32 72 41 38 74 54 13 78 93 1 23 46 11 67 

14 77 39 26 85 87 76 41 58 70 53 2 89 0 2 24 
13 50 12 1 58 60 49 14 31 43 26 29 62 27 29 3 
14 77 39 26 85 87 76 41 58 70 53 2 89 0 2 24 
8 71 33 20 79 81 70 35 52 64 47 8 83 6 8 18 
21 42 4 9 50 52 41 6 23 35 18 37 54 35 37 11 
1 62 24 11 70 72 61 26 43 55 38 17 74 15 17 9 
55 8 30 43 16 18 7 28 11 1 16 71 20 69 71 45 
66 3 41 54 5 7 4 39 22 10 27 82 9 80 82 56 
3 66 28 15 74 76 65 30 47 59 42 13 78 11 13 13 
14 49 11 2 57 59 48 13 30 42 25 30 61 28 30 4 
50 13 25 38 21 23 12 23 6 6 11 66 25 64 66 40 
14 49 11 2 57 59 48 13 30 42 25 30 61 28 30 4 
66 3 41 54 5 7 4 39 22 10 27 82 9 80 82 56 
63 0 38 51 8 10 1 36 19 7 24 79 12 77 79 53 
14 77 39 26 85 87 76 41 58 70 53 2 89 0 2 24 
25 38 0 13 46 48 37 2 19 31 14 41 50 39 41 15 

53 85 6 70 18 78 9 4 83 6 89 15 34 47 37 48 
26 58 33 43 9 51 36 23 56 33 62 12 7 20 10 21 
53 85 6 70 18 78 9 4 83 6 89 15 34 47 37 48 
