18 10 

51 28 71 49 5 23 83 79 1 86 
29 3 95 20 47 73 90 60 31 89 
94 11 21 21 26 20 33 98 33 5 
97 58 82 10 40 5 69 43 12 76 
65 67 37 89 30 86 48 71 75 99 
21 7 21 1 35 43 36 4 34 49 
48 96 30 52 90 63 31 8 73 69 
10 17 56 70 29 10 19 63 77 94 
2 5 74 89 1 83 26 26 94 84 
85 89 20 11 94 54 30 90 61 41 
65 17 44 36 48 40 79 95 43 58 
34 51 70 4 40 22 45 85 2 99 
67 29 63 16 55 89 23 13 88 31 
38 64 93 98 17 96 37 15 96 27 
65 35 94 51 57 34 42 60 8 44 
19 38 2 61 70 96 81 0 95 62 
39 43 74 91 36 6 97 61 84 60 
42 89 92 17 12 60 69 32 8 98 
