19 16 

81 59 56 7 82 92 67 78 42 71 91 1 4 10 71 69 
31 92 37 47 35 93 48 62 25 82 50 88 34 15 5 56 
80 27 16 27 20 36 38 10 95 39 4 8 15 24 97 95 
89 21 75 21 31 1 22 2 35 86 58 17 72 92 21 72 
53 35 81 52 40 31 75 11 56 66 20 92 76 54 67 25 
8 48 33 50 29 3 54 8 9 1 43 9 55 13 33 79 
37 41 97 38 3 8 94 81 85 6 82 92 95 13 88 45 
10 9 1 95 98 31 2 43 74 42 4 93 56 40 10 71 
32 50 73 51 52 9 10 11 69 39 16 58 2 18 55 29 
98 10 92 42 27 12 18 85 96 50 83 43 28 75 57 58 
67 53 49 26 29 46 65 4 66 63 88 91 1 32 27 10 
19 24 26 6 12 16 34 55 61 25 8 30 99 0 39 82 
94 56 0 8 28 34 78 43 14 11 87 59 76 71 27 31 
73 72 24 0 79 54 44 27 93 56 55 60 6 47 82 58 
15 67 46 39 63 54 36 1 4 1 18 31 17 24 4 1 
83 12 86 95 84 88 23 38 50 39 46 3 57 97 18 43 
58 22 69 10 97 44 71 61 65 2 46 49 28 64 88 76 
97 6 18 80 4 71 99 44 53 10 11 11 69 59 88 76 
84 82 60 2 12 76 76 43 79 72 79 77 40 55 90 93 
