15 11 

92 28 39 70 5 6 22 29 63 51 39 
11 55 91 38 5 15 12 12 78 9 40 
9 34 98 66 49 25 41 94 3 74 87 
89 44 66 54 23 31 85 8 49 71 88 
72 69 72 83 12 46 46 45 97 67 59 
43 32 55 44 81 25 77 61 38 29 18 
94 60 48 10 83 74 45 15 48 32 14 
42 81 96 47 62 77 0 57 20 0 16 
12 67 81 1 96 33 28 29 63 48 18 
78 52 31 78 65 56 67 38 94 72 62 
83 76 30 73 96 19 96 55 33 64 22 
57 23 10 48 70 59 61 79 62 55 58 
83 9 21 53 98 68 7 75 34 80 69 
21 74 54 48 55 85 34 87 98 53 42 
43 1 53 26 81 12 59 76 93 75 81 
