19 14 

32 22 87 49 38 35 91 7 31 85 12 12 2 57 
96 89 32 48 0 25 81 4 89 46 90 99 41 76 
45 14 69 29 16 89 2 57 1 76 5 58 44 97 
46 55 70 47 30 83 47 15 27 55 89 11 62 51 
88 0 90 43 7 59 56 31 89 71 32 9 68 6 
92 53 69 50 14 46 7 26 66 11 17 32 76 3 
38 70 86 63 69 98 48 97 10 71 17 70 38 78 
3 41 64 43 52 31 73 18 57 96 58 5 37 6 
97 36 97 40 68 31 1 14 35 99 66 4 66 65 
92 79 47 56 85 69 63 49 57 72 49 1 21 95 
63 47 7 8 8 35 3 93 45 6 92 79 95 53 
54 36 26 39 55 58 23 63 89 94 66 53 61 62 
79 85 57 13 89 36 33 57 37 78 25 67 16 34 
88 20 75 76 71 57 45 6 91 53 22 32 28 73 
5 50 18 36 56 11 97 52 93 32 62 81 1 55 
47 56 4 13 20 3 65 2 63 62 66 38 79 17 
89 73 3 94 29 85 99 26 13 28 61 60 85 76 
15 22 22 49 63 62 42 23 94 95 40 37 9 13 
19 90 69 13 21 96 99 41 16 8 60 14 26 21 
