17 10 

1 89 67 82 31 69 58 96 5 19 
50 27 61 12 7 28 57 69 93 3 
14 53 99 66 21 48 53 65 35 40 
55 18 25 28 89 91 38 45 25 6 
30 26 77 43 76 25 86 62 78 39 
12 11 75 12 98 58 67 97 78 93 
86 82 90 92 61 10 52 60 45 13 
77 98 82 3 61 34 9 52 70 20 
41 62 56 46 96 24 26 49 31 8 
64 66 98 16 19 40 94 82 25 15 
97 54 0 69 22 3 41 86 63 73 
13 86 93 10 65 42 45 36 26 40 
22 45 37 78 79 47 43 71 40 34 
84 90 90 80 80 37 77 69 66 46 
97 44 0 19 71 12 78 53 43 91 
67 0 33 62 90 53 88 61 31 33 
3 98 75 5 69 45 66 50 81 1 
