12 18 

7 13 61 33 75 42 83 49 67 24 2 12 75 91 52 16 34 29 
2 72 23 70 77 50 90 68 44 9 65 67 12 85 18 3 36 16 
81 5 35 33 8 84 3 87 5 84 55 89 67 31 69 64 78 4 
63 40 14 25 79 54 21 47 35 1 1 61 71 94 76 49 6 10 
45 51 31 73 86 99 89 32 39 15 92 62 5 42 13 47 58 3 
65 80 72 87 69 98 70 91 14 5 77 98 78 14 68 15 64 45 
3 14 17 86 23 1 71 35 28 81 41 77 7 96 37 63 20 81 
25 72 80 16 89 65 11 58 26 31 5 28 9 12 64 42 42 3 
97 43 62 75 40 52 81 5 26 61 37 34 43 29 48 88 26 71 
60 66 74 19 15 13 31 75 71 94 15 99 63 66 73 94 15 41 
72 71 35 20 87 25 88 7 79 99 83 36 52 36 5 93 69 63 
27 54 32 59 87 89 25 26 89 14 21 45 38 4 60 59 35 25 
