10 18 

41 65 44 45 81 89 29 88 80 29 25 11 46 36 10 86 71 17 
97 46 75 90 97 50 65 18 76 72 95 33 55 88 32 2 99 6 
78 70 94 38 11 91 83 53 30 31 58 88 7 40 63 5 39 17 
98 19 61 60 21 55 99 7 42 99 50 72 98 51 96 7 2 12 
29 32 5 47 6 4 18 33 92 62 2 43 11 54 27 54 49 68 
40 78 91 18 76 85 12 47 81 76 21 43 69 54 71 68 25 16 
21 4 31 22 33 68 29 67 33 63 18 65 63 54 68 71 58 36 
6 42 34 68 58 48 46 58 92 93 87 0 94 11 95 94 36 17 
56 18 50 65 96 1 21 35 60 13 9 68 33 76 65 11 65 36 
50 46 1 92 5 36 26 26 85 59 71 81 35 65 99 31 16 80 
