10 18 

24 59 78 45 48 39 20 0 19 16 91 86 88 38 12 83 52 18 
39 7 89 88 15 16 18 23 71 27 23 70 79 66 42 80 42 22 
35 96 8 25 38 75 76 53 52 75 87 19 39 94 66 56 60 21 
75 72 32 66 91 8 45 37 24 40 79 42 50 21 97 57 65 33 
47 4 5 54 26 28 60 5 3 89 23 52 8 72 25 71 99 76 
30 2 96 68 82 66 78 49 97 32 77 55 91 64 31 98 91 14 
55 19 66 91 47 32 69 98 62 30 51 2 82 34 62 76 12 83 
50 93 48 19 39 14 26 83 47 48 77 92 49 12 16 74 44 38 
56 40 15 15 49 41 6 61 91 78 38 45 19 56 69 55 79 86 
19 52 52 88 18 34 80 27 94 84 26 45 16 61 91 23 78 63 
