19 16 

8 68 66 79 37 12 1 89 86 8 71 23 15 99 52 0 
29 82 89 50 36 34 70 57 93 36 36 16 4 57 50 57 
99 89 53 23 67 87 97 10 95 41 19 83 46 78 49 70 
47 97 76 21 85 60 82 35 84 59 86 0 60 36 87 10 
92 1 99 30 35 81 67 33 40 68 58 44 3 46 19 40 
10 96 50 99 82 71 10 43 1 26 36 36 58 92 95 18 
46 40 95 97 34 94 80 61 25 2 20 56 5 53 65 22 
74 47 57 21 36 82 6 50 32 50 5 86 17 15 42 54 
80 85 62 64 12 70 35 21 33 98 99 4 7 30 30 34 
23 28 31 20 4 23 88 11 60 52 12 76 40 9 1 32 
39 79 77 11 8 85 21 6 92 56 1 29 1 15 33 14 
74 18 33 27 67 82 92 93 83 9 33 40 69 97 16 57 
77 18 31 9 87 30 72 52 67 40 20 26 48 95 40 94 
42 45 7 70 70 17 70 49 2 15 31 37 74 74 31 29 
21 16 82 5 38 81 54 57 46 74 70 15 17 86 53 80 
7 45 20 70 29 81 80 86 50 14 96 66 10 8 83 18 
15 72 45 64 24 57 96 33 34 66 7 92 46 41 59 99 
49 95 67 43 59 80 8 99 91 57 79 73 33 34 36 75 
34 45 73 39 5 64 49 26 6 21 66 29 71 9 62 41 
