18 14 

33 65 59 30 78 99 78 39 82 92 3 93 91 96 
38 66 17 44 98 45 21 85 43 46 53 32 95 43 
18 65 98 0 26 32 64 23 65 7 73 10 31 85 
22 94 43 69 37 83 24 15 22 7 28 41 88 78 
62 49 70 64 47 34 1 12 0 75 72 50 35 72 
50 91 79 28 64 73 93 49 70 1 73 29 17 7 
72 27 52 48 89 43 43 40 59 32 79 91 63 18 
37 18 67 29 51 78 11 77 12 94 99 78 48 94 
55 67 46 40 9 54 85 3 26 98 18 84 55 18 
41 99 73 94 45 45 5 57 5 84 16 86 66 66 
82 80 16 43 68 82 31 8 90 99 31 80 84 81 
14 1 86 6 9 73 96 6 95 86 3 44 94 44 
16 97 88 82 77 45 59 56 71 50 62 96 84 15 
95 6 1 7 5 66 40 61 55 17 77 76 17 53 
14 47 44 23 70 32 43 85 47 82 91 54 31 12 
68 6 38 5 78 94 36 8 78 20 52 33 8 79 
25 4 42 29 43 89 99 66 5 7 89 38 0 87 
46 98 51 60 34 95 49 70 26 16 83 79 50 26 
