14 18 

88 28 32 37 19 42 11 17 54 4 52 18 79 37 75 75 81 37 
86 94 46 76 76 52 47 47 47 78 61 19 45 56 63 59 31 13 
22 93 98 52 4 57 93 18 66 57 50 46 29 70 25 25 20 34 
67 58 21 65 34 43 16 78 32 18 36 47 4 6 72 3 34 72 
92 64 39 90 96 31 2 63 70 62 78 92 48 86 87 82 20 21 
36 95 72 41 94 11 46 78 96 14 40 44 78 26 5 27 29 73 
38 42 58 64 11 71 48 8 73 77 91 60 44 55 82 83 24 30 
12 8 25 95 49 29 24 39 88 6 21 60 32 56 71 7 16 76 
81 29 59 66 57 18 47 61 96 81 11 99 58 77 42 17 25 38 
56 31 59 19 5 58 15 18 51 96 92 62 43 57 96 69 12 6 
65 61 95 48 49 88 77 90 5 8 88 19 33 57 47 42 59 53 
64 99 41 75 13 66 66 5 61 87 95 23 70 28 37 90 62 35 
18 56 72 93 31 86 74 61 7 96 60 88 45 66 39 58 82 48 
81 67 86 41 20 38 68 30 28 11 4 98 81 58 19 37 14 61 
