20 12 

35 70 80 15 46 19 91 2 92 36 84 5 
70 58 50 85 37 67 48 6 8 68 0 24 
77 38 51 96 63 52 40 49 96 4 12 26 
68 31 67 46 39 6 28 27 1 34 57 75 
11 78 76 16 99 98 56 35 60 49 39 5 
63 58 66 70 25 0 38 22 61 17 73 76 
83 81 39 85 46 24 1 44 57 29 27 89 
30 12 14 92 82 78 12 64 37 80 4 31 
23 39 56 25 63 90 92 17 81 94 28 48 
91 24 55 81 14 81 74 77 77 25 84 11 
60 20 94 55 6 65 39 81 68 69 40 90 
51 44 61 51 85 30 95 67 53 51 35 43 
45 45 44 88 98 69 18 30 83 56 43 19 
67 67 97 2 25 18 21 80 78 29 99 40 
12 10 78 45 50 74 90 41 46 67 97 30 
72 40 58 61 90 12 0 28 0 85 82 30 
26 38 57 15 13 68 78 52 45 58 24 44 
96 32 86 80 36 84 43 8 26 48 21 54 
28 98 36 4 59 92 28 44 10 5 63 23 
92 98 81 62 94 94 19 97 50 78 27 67 
