18 10 

29 50 78 71 19 18 37 85 70 97 
56 56 81 33 54 24 77 59 95 16 
92 48 14 49 11 71 29 2 72 56 
94 54 69 79 87 84 24 58 47 84 
94 34 20 62 5 72 7 24 60 48 
96 43 58 75 17 38 13 95 75 6 
1 11 98 65 20 94 55 55 18 6 
11 16 49 39 86 83 21 85 76 76 
49 37 97 15 83 3 61 63 47 73 
18 24 85 15 36 69 36 57 67 39 
97 3 77 71 75 60 20 76 91 34 
28 35 18 83 35 50 8 59 82 49 
43 0 91 66 13 70 31 48 25 33 
54 74 98 43 6 33 74 61 44 88 
25 90 21 47 49 79 53 58 95 26 
11 14 61 5 14 45 88 11 90 41 
6 52 36 91 12 18 38 23 36 51 
11 75 27 0 65 95 69 86 90 17 
