16 14 

20 8 75 64 61 4 95 30 34 56 66 43 49 22 
51 28 26 20 86 20 33 59 98 88 54 39 80 85 
77 64 31 88 1 75 82 11 73 96 62 78 43 44 
39 20 2 54 74 11 41 78 35 10 72 94 28 93 
37 17 9 81 38 17 50 70 69 10 8 22 44 50 
95 18 82 20 38 17 15 29 26 99 7 1 74 30 
42 35 65 13 47 46 52 39 9 39 34 67 28 10 
33 35 44 43 80 59 32 43 85 6 58 57 20 35 
1 16 3 87 30 30 77 23 43 20 81 88 1 67 
77 96 98 8 92 51 52 17 7 80 39 11 4 98 
51 17 73 46 33 67 58 10 64 64 42 99 24 10 
17 39 32 86 74 64 67 63 88 29 4 23 79 96 
22 34 56 55 54 36 53 89 22 52 60 54 53 2 
19 59 62 23 83 30 64 29 58 34 86 50 99 59 
53 60 18 15 26 12 36 67 1 85 15 85 11 72 
31 51 27 69 21 4 42 50 1 7 81 96 95 39 
