19 10 

61 71 58 2 9 88 16 23 73 13 
11 32 51 14 50 66 34 65 35 30 
23 99 0 82 21 36 19 31 14 14 
48 0 44 96 58 96 39 30 38 17 
98 58 22 89 80 57 79 5 28 41 
99 50 53 28 8 51 18 92 56 68 
96 8 32 82 60 77 15 11 61 10 
69 15 54 35 40 14 90 67 97 19 
32 41 19 20 91 75 23 45 99 64 
67 9 63 2 71 47 52 97 9 9 
95 70 51 75 8 64 52 36 51 75 
21 85 68 67 80 46 19 2 80 8 
0 25 9 3 54 26 18 14 32 8 
95 59 56 40 86 33 66 94 42 39 
20 2 44 51 43 94 67 18 1 90 
46 99 72 97 11 29 69 32 2 59 
3 49 85 69 42 66 81 10 32 67 
84 52 87 40 35 62 43 43 71 59 
28 20 85 56 20 30 65 55 52 28 
