15 18 

46 88 55 37 95 93 78 31 45 70 41 38 56 90 73 95 63 86 
23 0 23 41 27 64 89 14 75 65 25 60 40 96 13 21 10 85 
4 96 12 90 90 28 91 36 13 90 43 22 68 56 80 96 66 25 
21 36 85 88 90 68 17 44 58 53 39 32 28 25 95 8 54 58 
38 28 64 29 75 16 70 86 42 48 28 44 6 48 15 17 60 58 
30 0 42 33 6 56 81 99 85 28 77 60 20 52 51 75 80 7 
73 89 36 56 5 83 14 15 61 3 29 59 75 97 49 95 23 1 
68 76 35 74 88 39 98 23 69 42 66 75 90 85 71 29 65 78 
86 69 2 73 0 70 54 22 83 50 57 67 73 6 93 41 44 59 
98 7 15 14 37 83 50 37 55 38 79 36 36 20 14 42 69 22 
61 5 26 87 42 69 67 20 75 83 4 35 15 31 27 57 56 44 
82 5 14 39 35 90 58 94 22 98 18 76 0 87 3 48 89 16 
85 69 95 41 56 39 70 6 8 35 4 19 66 21 37 27 79 97 
32 16 86 94 14 50 50 62 50 96 49 97 47 85 21 68 14 53 
88 14 79 19 75 79 4 5 24 76 26 44 67 77 73 35 84 19 
