12 14 

94 82 27 44 96 20 6 15 72 24 9 22 79 37 
64 7 12 57 96 78 30 9 91 24 15 34 51 41 
3 39 82 14 73 82 44 54 19 34 91 4 61 76 
4 93 99 28 60 29 26 82 66 28 56 4 74 90 
3 74 40 0 53 27 88 93 72 19 59 14 26 88 
18 75 73 59 23 94 56 46 72 59 75 13 7 10 
89 60 4 32 65 38 33 5 14 40 93 82 59 3 
34 64 70 60 52 32 81 9 4 60 58 71 89 96 
8 49 54 62 23 32 3 28 8 93 49 22 54 93 
71 26 67 55 62 13 65 39 73 68 34 39 71 45 
35 37 72 55 40 99 74 98 66 65 11 68 73 68 
27 72 76 98 68 83 99 18 13 72 56 18 7 13 
