18 10 

52 17 80 58 98 60 89 93 23 8 
0 30 2 7 4 45 89 25 0 5 
80 67 36 13 61 14 4 64 76 27 
53 48 71 5 69 95 73 83 21 62 
25 28 88 25 55 51 28 44 91 32 
47 15 78 76 67 48 57 52 34 45 
21 25 45 50 56 17 59 90 41 25 
81 48 23 64 91 34 6 66 37 24 
62 32 44 58 54 40 72 80 8 50 
11 71 47 7 4 12 63 9 64 45 
66 14 20 14 24 63 85 46 60 66 
27 63 44 9 60 29 81 84 72 56 
66 41 44 26 86 74 11 37 82 11 
38 91 46 43 35 7 9 18 4 87 
69 67 52 26 75 43 67 95 96 67 
13 76 64 65 42 71 12 80 98 83 
77 12 43 0 90 18 30 34 81 3 
5 93 55 39 0 56 28 67 54 75 
