16 18 

39 40 71 37 38 64 29 74 86 18 32 69 53 38 12 76 31 18 
64 45 71 6 61 71 27 60 76 26 52 73 60 49 32 42 5 9 
83 17 24 19 50 54 29 41 56 7 45 89 22 4 22 59 75 3 
50 83 19 58 17 65 5 78 62 91 5 71 8 33 2 86 69 63 
86 93 11 75 61 9 59 22 89 77 27 22 5 38 16 90 78 36 
98 90 84 68 3 52 90 90 14 94 30 1 12 44 19 98 19 47 
3 90 61 53 86 12 7 60 54 55 88 65 16 75 94 23 3 81 
59 79 83 7 66 96 59 34 5 16 57 15 85 41 54 84 44 38 
91 8 70 50 79 80 13 7 8 43 57 9 60 98 42 2 21 69 
66 17 14 40 31 44 69 4 88 95 96 90 66 2 95 35 81 83 
57 7 24 66 24 36 29 37 7 19 25 79 72 7 95 8 46 94 
39 68 32 72 94 73 43 87 66 63 50 8 67 92 28 73 93 96 
89 57 8 53 4 15 25 23 84 66 9 71 18 96 0 89 0 29 
47 22 49 62 14 10 73 20 5 4 53 93 6 65 69 35 78 17 
58 93 34 76 17 94 78 47 64 74 87 69 92 77 33 80 90 36 
11 92 94 72 91 39 31 36 55 69 95 76 61 63 33 57 63 12 
