13 4 

13 34 29 13 7 25 40 25 44 15 8 51 33 
55 76 13 55 49 67 82 17 2 27 50 9 9 
62 83 20 62 56 74 89 24 5 34 57 2 16 
22 43 20 22 16 34 49 16 35 6 17 42 24 
54 75 12 54 48 66 81 16 3 26 49 10 8 
13 34 29 13 7 25 40 25 44 15 8 51 33 
72 93 30 72 66 84 99 34 15 44 67 8 26 
18 39 24 18 12 30 45 20 39 10 13 46 28 
3 24 39 3 3 15 30 35 54 25 2 61 43 
7 14 49 7 13 5 20 45 64 35 12 71 53 
66 87 24 66 60 78 93 28 9 38 61 2 20 
41 62 1 41 35 53 68 3 16 13 36 23 5 
54 75 12 54 48 66 81 16 3 26 49 10 8 

3 50 2 52 8 48 37 3 44 59 16 27 39 
39 8 44 10 34 6 5 39 2 17 26 15 3 
46 1 51 3 41 1 12 46 5 10 33 22 10 
6 41 11 43 1 39 28 6 35 50 7 18 30 
38 9 43 11 33 7 4 38 3 18 25 14 2 
3 50 2 52 8 48 37 3 44 59 16 27 39 
56 9 61 7 51 11 22 56 15 0 43 32 20 
2 45 7 47 3 43 32 2 39 54 11 22 34 
13 60 8 62 18 58 47 13 54 69 26 37 49 
23 70 18 72 28 68 57 23 64 79 36 47 59 
50 3 55 1 45 5 16 50 9 6 37 26 14 
25 22 30 24 20 20 9 25 16 31 12 1 11 
38 9 43 11 33 7 4 38 3 18 25 14 2 

41 32 13 23 10 48 9 39 7 50 24 51 13 
1 10 55 19 52 6 33 81 35 8 66 9 29 
8 17 62 26 59 1 40 88 42 1 73 2 36 
32 23 22 14 19 39 0 48 2 41 33 42 4 
0 9 54 18 51 7 32 80 34 9 65 10 28 
41 32 13 23 10 48 9 39 7 50 24 51 13 
18 27 72 36 69 11 50 98 52 9 83 8 46 
36 27 18 18 15 43 4 44 2 45 29 46 8 
51 42 3 33 0 58 19 29 17 60 14 61 23 
61 52 7 43 10 68 29 19 27 70 4 71 33 
12 21 66 30 63 5 44 92 46 3 77 2 40 
13 4 41 5 38 20 19 67 21 22 52 23 15 
0 9 54 18 51 7 32 80 34 9 65 10 28 

16 63 11 65 21 61 50 16 57 72 29 40 52 
37 84 32 86 42 82 71 37 78 93 50 61 73 
26 21 31 23 21 19 8 26 15 30 13 2 10 
16 63 11 65 21 61 50 16 57 72 29 40 52 
10 57 5 59 15 55 44 10 51 66 23 34 46 
28 75 23 77 33 73 62 28 69 84 41 52 64 
43 90 38 92 48 88 77 43 84 99 56 67 79 
22 25 27 27 17 23 12 22 19 34 9 2 14 
41 6 46 8 36 4 7 41 0 15 28 17 5 
12 35 17 37 7 33 22 12 29 44 1 12 24 
11 58 6 60 16 56 45 11 52 67 24 35 47 
48 1 53 1 43 3 14 48 7 8 35 24 12 
30 17 35 19 25 15 4 30 11 26 17 6 6 

54 45 0 36 3 61 22 26 20 63 11 64 26 
75 66 21 57 24 82 43 5 41 84 10 85 47 
12 3 42 6 39 19 20 68 22 21 53 22 16 
54 45 0 36 3 61 22 26 20 63 11 64 26 
48 39 6 30 3 55 16 32 14 57 17 58 20 
66 57 12 48 15 73 34 14 32 75 1 76 38 
81 72 27 63 30 88 49 1 47 90 16 91 53 
16 7 38 2 35 23 16 64 18 25 49 26 12 
3 12 57 21 54 4 35 83 37 6 68 7 31 
26 17 28 8 25 33 6 54 8 35 39 36 2 
49 40 5 31 2 56 17 31 15 58 16 59 21 
10 19 64 28 61 3 42 90 44 1 75 0 38 
8 1 46 10 43 15 24 72 26 17 57 18 20 

38 29 16 20 13 45 6 42 4 47 27 48 10 
9 18 63 27 60 2 41 89 43 0 74 1 37 
43 34 11 25 8 50 11 37 9 52 22 53 15 
11 20 65 29 62 4 43 91 45 2 76 1 39 
33 24 21 15 18 40 1 47 1 42 32 43 5 
7 16 61 25 58 0 39 87 41 2 72 3 35 
4 5 50 14 47 11 28 76 30 13 61 14 24 
38 29 16 20 13 45 6 42 4 47 27 48 10 
3 12 57 21 54 4 35 83 37 6 68 7 31 
18 27 72 36 69 11 50 98 52 9 83 8 46 
25 16 29 7 26 32 7 55 9 34 40 35 3 
14 5 40 4 37 21 18 66 20 23 51 24 14 
2 7 52 16 49 9 30 78 32 11 63 12 26 

