20 10 

24 15 1 66 21 40 14 22 21 67 27 51 19 4 37 18 51 12 30 8 
34 43 57 8 37 18 44 80 79 9 31 7 39 62 21 40 7 70 28 66 
3 6 20 45 0 19 7 43 42 46 6 30 2 25 16 3 30 33 9 29 
18 9 5 60 15 34 8 28 27 61 21 45 13 10 31 12 45 18 24 14 
30 21 7 72 27 46 20 16 15 73 33 57 25 2 43 24 57 6 36 2 
9 0 14 51 6 25 1 37 36 52 12 36 4 19 22 3 36 27 15 23 
39 30 16 81 36 55 29 7 6 82 42 66 34 11 52 33 66 3 45 7 
48 39 25 90 45 64 38 2 3 91 51 75 43 20 61 42 75 12 54 16 
25 16 2 67 22 41 15 21 20 68 28 52 20 3 38 19 52 11 31 7 
41 32 18 83 38 57 31 5 4 84 44 68 36 13 54 35 68 5 47 9 
0 9 23 42 3 16 10 46 45 43 3 27 5 28 13 6 27 36 6 32 
33 24 10 75 30 49 23 13 12 76 36 60 28 5 46 27 60 3 39 1 
21 12 2 63 18 37 11 25 24 64 24 48 16 7 34 15 48 15 27 11 
40 49 63 2 43 24 50 86 85 3 37 13 45 68 27 46 13 76 34 72 
8 1 15 50 5 24 2 38 37 51 11 35 3 20 21 2 35 28 14 24 
11 20 34 31 14 5 21 57 56 32 8 16 16 39 2 17 16 47 5 43 
43 34 20 85 40 59 33 3 2 86 46 70 38 15 56 37 70 7 49 11 
2 11 25 40 5 14 12 48 47 41 1 25 7 30 11 8 25 38 4 34 
30 21 7 72 27 46 20 16 15 73 33 57 25 2 43 24 57 6 36 2 
17 8 6 59 14 33 7 29 28 60 20 44 12 11 30 11 44 19 23 15 

62 7 46 10 21 45 6 2 49 24 47 61 8 4 56 17 26 9 2 8 
4 51 12 68 79 13 64 60 9 82 11 3 66 54 2 41 84 67 56 66 
41 14 25 31 42 24 27 23 28 45 26 40 29 17 35 4 47 30 19 29 
56 1 40 16 27 39 12 8 43 30 41 55 14 2 50 11 32 15 4 14 
68 13 52 4 15 51 0 4 55 18 53 67 2 10 62 23 20 3 8 2 
47 8 31 25 36 30 21 17 34 39 32 46 23 11 41 2 41 24 13 23 
77 22 61 5 6 60 9 13 64 9 62 76 7 19 71 32 11 6 17 7 
86 31 70 14 3 69 18 22 73 0 71 85 16 28 80 41 2 15 26 16 
63 8 47 9 20 46 5 1 50 23 48 62 7 5 57 18 25 8 3 7 
79 24 63 7 4 62 11 15 66 7 64 78 9 21 73 34 9 8 19 9 
38 17 22 34 45 21 30 26 25 48 23 37 32 20 32 7 50 33 22 32 
71 16 55 1 12 54 3 7 58 15 56 70 1 13 65 26 17 0 11 1 
59 4 43 13 24 42 9 5 46 27 44 58 11 1 53 14 29 12 1 11 
2 57 18 74 85 19 70 66 15 88 17 3 72 60 8 47 90 73 62 72 
46 9 30 26 37 29 22 18 33 40 31 45 24 12 40 1 42 25 14 24 
27 28 11 45 56 10 41 37 14 59 12 26 43 31 21 18 61 44 33 43 
81 26 65 9 2 64 13 17 68 5 66 80 11 23 75 36 7 10 21 11 
36 19 20 36 47 19 32 28 23 50 21 35 34 22 30 9 52 35 24 34 
68 13 52 4 15 51 0 4 55 18 53 67 2 10 62 23 20 3 8 2 
55 0 39 17 28 38 13 9 42 31 40 54 15 3 49 10 33 16 5 15 

52 64 52 14 22 49 47 50 63 42 48 22 2 32 2 34 18 13 42 21 
6 6 6 44 80 9 11 8 5 16 10 36 56 26 60 24 76 45 16 79 
31 43 31 7 43 28 26 29 42 21 27 1 19 11 23 13 39 8 21 42 
46 58 46 8 28 43 41 44 57 36 42 16 4 26 8 28 24 7 36 27 
58 70 58 20 16 55 53 56 69 48 54 28 8 38 4 40 12 19 48 15 
37 49 37 1 37 34 32 35 48 27 33 7 13 17 17 19 33 2 27 36 
67 79 67 29 7 64 62 65 78 57 63 37 17 47 13 49 3 28 57 6 
76 88 76 38 2 73 71 74 87 66 72 46 26 56 22 58 6 37 66 3 
53 65 53 15 21 50 48 51 64 43 49 23 3 33 1 35 17 14 43 20 
69 81 69 31 5 66 64 67 80 59 65 39 19 49 15 51 1 30 59 4 
28 40 28 10 46 25 23 26 39 18 24 2 22 8 26 10 42 11 18 45 
61 73 61 23 13 58 56 59 72 51 57 31 11 41 7 43 9 22 51 12 
49 61 49 11 25 46 44 47 60 39 45 19 1 29 5 31 21 10 39 24 
12 0 12 50 86 15 17 14 1 22 16 42 62 32 66 30 82 51 22 85 
36 48 36 2 38 33 31 34 47 26 32 6 14 16 18 18 34 3 26 37 
17 29 17 21 57 14 12 15 28 7 13 13 33 3 37 1 53 22 7 56 
71 83 71 33 3 68 66 69 82 61 67 41 21 51 17 53 1 32 61 2 
26 38 26 12 48 23 21 24 37 16 22 4 24 6 28 8 44 13 16 47 
58 70 58 20 16 55 53 56 69 48 54 28 8 38 4 40 12 19 48 15 
45 57 45 7 29 42 40 43 56 35 41 15 5 25 9 27 25 6 35 28 

54 32 47 29 53 22 28 27 5 69 2 25 11 9 16 23 25 13 70 13 
4 26 11 29 5 36 30 31 63 11 56 83 47 67 74 81 83 71 12 45 
33 11 26 8 32 1 7 6 26 48 19 46 10 30 37 44 46 34 49 8 
48 26 41 23 47 16 22 21 11 63 4 31 5 15 22 29 31 19 64 7 
60 38 53 35 59 28 34 33 1 75 8 19 17 3 10 17 19 7 76 19 
39 17 32 14 38 7 13 12 20 54 13 40 4 24 31 38 40 28 55 2 
69 47 62 44 68 37 43 42 10 84 17 10 26 6 1 8 10 2 85 28 
78 56 71 53 77 46 52 51 19 93 26 1 35 15 8 1 1 11 94 37 
55 33 48 30 54 23 29 28 4 70 3 24 12 8 15 22 24 12 71 14 
71 49 64 46 70 39 45 44 12 86 19 8 28 8 1 6 8 4 87 30 
30 8 23 5 29 2 4 3 29 45 22 49 13 33 40 47 49 37 46 11 
63 41 56 38 62 31 37 36 4 78 11 16 20 0 7 14 16 4 79 22 
51 29 44 26 50 19 25 24 8 66 1 28 8 12 19 26 28 16 67 10 
10 32 17 35 11 42 36 37 69 5 62 89 53 73 80 87 89 77 6 51 
38 16 31 13 37 6 12 11 21 53 14 41 5 25 32 39 41 29 54 3 
19 3 12 6 18 13 7 8 40 34 33 60 24 44 51 58 60 48 35 22 
73 51 66 48 72 41 47 46 14 88 21 6 30 10 3 4 6 6 89 32 
28 6 21 3 27 4 2 1 31 43 24 51 15 35 42 49 51 39 44 13 
60 38 53 35 59 28 34 33 1 75 8 19 17 3 10 17 19 7 76 19 
47 25 40 22 46 15 21 20 12 62 5 32 4 16 23 30 32 20 63 6 

25 8 35 26 24 69 70 1 32 69 12 43 14 11 31 4 63 23 41 46 
33 66 23 32 82 11 12 57 26 11 70 15 72 47 27 54 5 35 17 12 
4 29 14 5 45 48 49 20 11 48 33 22 35 10 10 17 42 2 20 25 
19 14 29 20 30 63 64 5 26 63 18 37 20 5 25 2 57 17 35 40 
31 2 41 32 18 75 76 7 38 75 6 49 8 17 37 10 69 29 47 52 
10 23 20 11 39 54 55 14 17 54 27 28 29 4 16 11 48 8 26 31 
40 7 50 41 9 84 85 16 47 84 3 58 1 26 46 19 78 38 56 61 
49 16 59 50 0 93 94 25 56 93 12 67 10 35 55 28 87 47 65 70 
26 7 36 27 23 70 71 2 33 70 11 44 13 12 32 5 64 24 42 47 
42 9 52 43 7 86 87 18 49 86 5 60 3 28 48 21 80 40 58 63 
1 32 11 2 48 45 46 23 8 45 36 19 38 13 7 20 39 1 17 22 
34 1 44 35 15 78 79 10 41 78 3 52 5 20 40 13 72 32 50 55 
22 11 32 23 27 66 67 2 29 66 15 40 17 8 28 1 60 20 38 43 
39 72 29 38 88 5 6 63 32 5 76 21 78 53 33 60 1 41 23 18 
9 24 19 10 40 53 54 15 16 53 28 27 30 5 15 12 47 7 25 30 
10 43 0 9 59 34 35 34 3 34 47 8 49 24 4 31 28 12 6 11 
44 11 54 45 5 88 89 20 51 88 7 62 5 30 50 23 82 42 60 65 
1 34 9 0 50 43 44 25 6 43 38 17 40 15 5 22 37 3 15 20 
31 2 41 32 18 75 76 7 38 75 6 49 8 17 37 10 69 29 47 52 
18 15 28 19 31 62 63 6 25 62 19 36 21 4 24 3 56 16 34 39 

21 12 41 39 7 35 59 60 39 12 18 22 15 16 56 13 31 38 62 23 
79 70 17 19 51 23 1 2 19 46 40 36 73 42 2 45 27 20 4 81 
42 33 20 18 14 14 38 39 18 9 3 1 36 5 35 8 10 17 41 44 
27 18 35 33 1 29 53 54 33 6 12 16 21 10 50 7 25 32 56 29 
15 6 47 45 13 41 65 66 45 18 24 28 9 22 62 19 37 44 68 17 
36 27 26 24 8 20 44 45 24 3 3 7 30 1 41 2 16 23 47 38 
6 3 56 54 22 50 74 75 54 27 33 37 0 31 71 28 46 53 77 8 
3 12 65 63 31 59 83 84 63 36 42 46 9 40 80 37 55 62 86 1 
20 11 42 40 8 36 60 61 40 13 19 23 14 17 57 14 32 39 63 22 
4 5 58 56 24 52 76 77 56 29 35 39 2 33 73 30 48 55 79 6 
45 36 17 15 17 11 35 36 15 12 6 2 39 8 32 11 7 14 38 47 
12 3 50 48 16 44 68 69 48 21 27 31 6 25 65 22 40 47 71 14 
24 15 38 36 4 32 56 57 36 9 15 19 18 13 53 10 28 35 59 26 
85 76 23 25 57 29 5 4 25 52 46 42 79 48 8 51 33 26 2 87 
37 28 25 23 9 19 43 44 23 4 2 6 31 0 40 3 15 22 46 39 
56 47 6 4 28 0 24 25 4 23 17 13 50 19 21 22 4 3 27 58 
2 7 60 58 26 54 78 79 58 31 37 41 4 35 75 32 50 57 81 4 
47 38 15 13 19 9 33 34 13 14 8 4 41 10 30 13 5 12 36 49 
15 6 47 45 13 41 65 66 45 18 24 28 9 22 62 19 37 44 68 17 
28 19 34 32 0 28 52 53 32 5 11 15 22 9 49 6 24 31 55 30 

8 33 7 19 67 13 34 43 31 63 5 24 42 37 41 44 16 4 15 68 
50 25 65 39 9 71 24 15 27 5 53 82 16 21 17 14 42 62 43 10 
13 12 28 2 46 34 13 22 10 42 16 45 21 16 20 23 5 25 6 47 
2 27 13 13 61 19 28 37 25 57 1 30 36 31 35 38 10 10 9 62 
14 39 1 25 73 7 40 49 37 69 11 18 48 43 47 50 22 2 21 74 
7 18 22 4 52 28 19 28 16 48 10 39 27 22 26 29 1 19 0 53 
23 48 8 34 82 2 49 58 46 78 20 9 57 52 56 59 31 11 30 83 
32 57 17 43 91 11 58 67 55 87 29 0 66 61 65 68 40 20 39 92 
9 34 6 20 68 12 35 44 32 64 6 23 43 38 42 45 17 3 16 69 
25 50 10 36 84 4 51 60 48 80 22 7 59 54 58 61 33 13 32 85 
16 9 31 5 43 37 10 19 7 39 19 48 18 13 17 20 8 28 9 44 
17 42 2 28 76 4 43 52 40 72 14 15 51 46 50 53 25 5 24 77 
5 30 10 16 64 16 31 40 28 60 2 27 39 34 38 41 13 7 12 65 
56 31 71 45 3 77 30 21 33 1 59 88 22 27 23 20 48 68 49 4 
8 17 23 3 51 29 18 27 15 47 11 40 26 21 25 28 0 20 1 52 
27 2 42 16 32 48 1 8 4 28 30 59 7 2 6 9 19 39 20 33 
27 52 12 38 86 6 53 62 50 82 24 5 61 56 60 63 35 15 34 87 
18 7 33 7 41 39 8 17 5 37 21 50 16 11 15 18 10 30 11 42 
14 39 1 25 73 7 40 49 37 69 11 18 48 43 47 50 22 2 21 74 
1 26 14 12 60 20 27 36 24 56 2 31 35 30 34 37 9 11 8 61 

9 52 6 67 28 7 21 13 0 45 66 37 21 23 54 25 28 14 42 12 
49 6 64 9 30 65 79 71 58 13 8 21 79 81 4 33 30 72 16 70 
12 31 27 46 7 28 42 34 21 24 45 16 42 44 33 4 7 35 21 33 
3 46 12 61 22 13 27 19 6 39 60 31 27 29 48 19 22 20 36 18 
15 58 0 73 34 1 15 7 6 51 72 43 15 17 60 31 34 8 48 6 
6 37 21 52 13 22 36 28 15 30 51 22 36 38 39 10 13 29 27 27 
24 67 9 82 43 8 6 2 15 60 81 52 6 8 69 40 43 1 57 3 
33 76 18 91 52 17 3 11 24 69 90 61 3 1 78 49 52 10 66 12 
10 53 5 68 29 6 20 12 1 46 67 38 20 22 55 26 29 13 43 11 
26 69 11 84 45 10 4 4 17 62 83 54 4 6 71 42 45 3 59 5 
15 28 30 43 4 31 45 37 24 21 42 13 45 47 30 1 4 38 18 36 
18 61 3 76 37 2 12 4 9 54 75 46 12 14 63 34 37 5 51 3 
6 49 9 64 25 10 24 16 3 42 63 34 24 26 51 22 25 17 39 15 
55 12 70 3 36 71 85 77 64 19 2 27 85 87 10 39 36 78 22 76 
7 36 22 51 12 23 37 29 16 29 50 21 37 39 38 9 12 30 26 28 
26 17 41 32 7 42 56 48 35 10 31 2 56 58 19 10 7 49 7 47 
28 71 13 86 47 12 2 6 19 64 85 56 2 4 73 44 47 5 61 7 
17 26 32 41 2 33 47 39 26 19 40 11 47 49 28 1 2 40 16 38 
15 58 0 73 34 1 15 7 6 51 72 43 15 17 60 31 34 8 48 6 
2 45 13 60 21 14 28 20 7 38 59 30 28 30 47 18 21 21 35 19 

11 9 67 2 55 62 55 22 12 57 16 30 28 42 25 18 45 31 0 49 
69 67 9 56 3 4 3 80 46 1 42 28 30 16 33 40 13 27 58 9 
32 30 46 19 34 41 34 43 9 36 5 9 7 21 4 3 24 10 21 28 
17 15 61 4 49 56 49 28 6 51 10 24 22 36 19 12 39 25 6 43 
5 3 73 8 61 68 61 16 18 63 22 36 34 48 31 24 51 37 6 55 
26 24 52 13 40 47 40 37 3 42 1 15 13 27 10 3 30 16 15 34 
