11 6 

39 40 88 48 10 60 62 46 11 22 30 
11 10 38 2 60 10 12 4 39 28 20 
8 7 41 1 57 13 15 1 36 25 17 
25 24 24 16 74 4 2 18 53 42 34 
22 21 27 13 71 1 1 15 50 39 31 
14 15 63 23 35 35 37 21 14 3 5 
24 23 25 15 73 3 1 17 52 41 33 
46 47 95 55 3 67 69 53 18 29 37 
41 40 8 32 90 20 18 34 69 58 50 
42 43 91 51 7 63 65 49 14 25 33 
40 41 89 49 9 61 63 47 12 23 31 

8 13 51 76 84 53 7 24 9 4 33 
42 37 1 26 34 3 57 26 59 54 17 
39 34 4 29 37 6 54 23 56 51 14 
56 51 13 12 20 11 71 40 73 68 31 
53 48 10 15 23 8 68 37 70 65 28 
17 12 26 51 59 28 32 1 34 29 8 
55 50 12 13 21 10 70 39 72 67 30 
15 20 58 83 91 60 0 31 2 3 40 
72 67 29 4 4 27 87 56 89 84 47 
11 16 54 79 87 56 4 27 6 1 36 
9 14 52 77 85 54 6 25 8 3 34 

11 52 83 32 14 32 52 4 11 2 66 
39 2 33 18 36 18 2 46 61 48 16 
36 5 36 15 33 15 5 43 58 45 19 
53 12 19 32 50 32 12 60 75 62 2 
50 9 22 29 47 29 9 57 72 59 5 
14 27 58 7 11 7 27 21 36 23 41 
52 11 20 31 49 31 11 59 74 61 3 
18 59 90 39 21 39 59 11 4 9 73 
69 28 3 48 66 48 28 76 91 78 14 
14 55 86 35 17 35 55 7 8 5 69 
12 53 84 33 15 33 53 5 10 3 67 

85 37 69 24 48 26 11 57 61 52 52 
35 13 19 26 2 24 39 7 11 2 2 
38 10 22 23 1 21 36 10 14 5 5 
21 27 5 40 16 38 53 7 3 12 12 
24 24 8 37 13 35 50 4 0 9 9 
60 12 44 1 23 1 14 32 36 27 27 
22 26 6 39 15 37 52 6 2 11 11 
92 44 76 31 55 33 18 64 68 59 59 
5 43 11 56 32 54 69 23 19 28 28 
88 40 72 27 51 29 14 60 64 55 55 
86 38 70 25 49 27 12 58 62 53 53 

63 35 84 80 7 1 3 6 51 0 79 
13 15 34 30 43 49 53 44 1 50 29 
16 12 37 33 40 46 50 41 4 47 32 
1 29 20 16 57 63 67 58 13 64 15 
2 26 23 19 54 60 64 55 10 61 18 
38 10 59 55 18 24 28 19 26 25 54 
