16 5 

31 42 41 47 9 41 6 74 71 16 17 37 15 24 7 47 
11 22 21 27 11 21 14 54 51 4 3 17 5 44 27 27 
22 11 12 6 44 12 47 21 18 37 36 16 38 77 60 6 
43 32 33 27 65 33 68 0 3 58 57 37 59 98 81 27 
52 63 62 68 30 62 27 95 92 37 38 58 36 3 14 68 
30 19 20 14 52 20 55 13 10 45 44 24 46 85 68 14 
37 48 47 53 15 47 12 80 77 22 23 43 21 18 1 53 
18 7 8 2 40 8 43 25 22 33 32 12 34 73 56 2 
22 33 32 38 0 32 3 65 62 7 8 28 6 33 16 38 
12 23 22 28 10 22 13 55 52 3 2 18 4 43 26 28 
41 30 31 25 63 31 66 2 1 56 55 35 57 96 79 25 
31 20 21 15 53 21 56 12 9 46 45 25 47 86 69 15 
28 39 38 44 6 38 3 71 68 13 14 34 12 27 10 44 
39 50 49 55 17 49 14 82 79 24 25 45 23 16 1 55 
10 21 20 26 12 20 15 53 50 5 4 16 6 45 28 26 
25 14 15 9 47 15 50 18 15 40 39 19 41 80 63 9 

41 14 14 7 41 67 24 17 52 20 9 1 54 72 68 56 
21 6 6 27 21 47 44 3 32 40 29 21 34 52 48 36 
12 39 39 60 12 14 77 36 1 73 62 54 1 19 15 3 
33 60 60 81 33 7 98 57 22 94 83 75 20 2 6 18 
62 35 35 14 62 88 3 38 73 1 12 20 75 93 89 77 
20 47 47 68 20 6 85 44 9 81 70 62 7 11 7 5 
47 20 20 1 47 73 18 23 58 14 3 5 60 78 74 62 
8 35 35 56 8 18 73 32 3 69 58 50 5 23 19 7 
32 5 5 16 32 58 33 8 43 29 18 10 45 63 59 47 
22 5 5 26 22 48 43 2 33 39 28 20 35 53 49 37 
31 58 58 79 31 5 96 55 20 92 81 73 18 0 4 16 
21 48 48 69 21 5 86 45 10 82 71 63 8 10 6 6 
38 11 11 10 38 64 27 14 49 23 12 4 51 69 65 53 
49 22 22 1 49 75 16 25 60 12 1 7 62 80 76 64 
20 7 7 28 20 46 45 4 31 41 30 22 33 51 47 35 
15 42 42 63 15 11 80 39 4 76 65 57 2 16 12 0 

36 58 16 49 29 22 38 33 44 25 8 59 12 9 25 22 
16 38 4 29 9 42 18 13 24 45 28 39 32 29 5 2 
17 5 37 4 24 75 15 20 9 78 61 6 65 62 28 31 
38 16 58 25 45 96 36 41 30 99 82 15 86 83 49 52 
57 79 37 70 50 1 59 54 65 4 13 80 9 12 46 43 
25 3 45 12 32 83 23 28 17 86 69 2 73 70 36 39 
42 64 22 55 35 16 44 39 50 19 2 65 6 3 31 28 
13 9 33 0 20 71 11 16 5 74 57 10 61 58 24 27 
27 49 7 40 20 31 29 24 35 34 17 50 21 18 16 13 
17 39 3 30 10 41 19 14 25 44 27 40 31 28 6 3 
36 14 56 23 43 94 34 39 28 97 80 13 84 81 47 50 
26 4 46 13 33 84 24 29 18 87 70 3 74 71 37 40 
33 55 13 46 26 25 35 30 41 28 11 56 15 12 22 19 
44 66 24 57 37 14 46 41 52 17 0 67 4 1 33 30 
15 37 5 28 8 43 17 12 23 46 29 38 33 30 4 1 
20 2 40 7 27 78 18 23 12 81 64 3 68 65 31 34 

2 4 71 71 23 5 4 11 20 39 14 47 72 58 35 47 
22 16 51 51 3 15 16 31 0 19 34 27 52 38 15 27 
55 49 18 18 30 48 49 64 33 14 67 6 19 5 18 6 
76 70 3 3 51 69 70 85 54 35 88 27 2 16 39 27 
19 25 92 92 44 26 25 10 41 60 7 68 93 79 56 68 
63 57 10 10 38 56 57 72 41 22 75 14 11 3 26 14 
4 10 77 77 29 11 10 5 26 45 8 53 78 64 41 53 
51 45 22 22 26 44 45 60 29 10 63 2 23 9 14 2 
