18 8 

66 30 3 71 44 45 6 84 86 39 80 23 85 50 69 19 76 62 
72 36 3 77 50 51 12 90 92 45 86 29 91 56 75 25 82 68 
22 58 91 17 44 43 82 4 2 49 8 65 3 38 19 69 12 26 
10 46 79 5 32 31 70 8 10 37 4 53 9 26 7 57 0 14 
48 12 21 53 26 27 12 66 68 21 62 5 67 32 51 1 58 44 
15 51 84 10 37 36 75 3 5 42 1 58 4 31 12 62 5 19 
27 9 42 32 5 6 33 45 47 0 41 16 46 11 30 20 37 23 
15 21 54 20 7 6 45 33 35 12 29 28 34 1 18 32 25 11 
17 53 86 12 39 38 77 1 3 44 3 60 2 33 14 64 7 21 
43 7 26 48 21 22 17 61 63 16 57 0 62 27 46 4 53 39 
14 22 55 19 8 7 46 32 34 13 28 29 33 2 17 33 24 10 
43 7 26 48 21 22 17 61 63 16 57 0 62 27 46 4 53 39 
61 25 8 66 39 40 1 79 81 34 75 18 80 45 64 14 71 57 
73 37 4 78 51 52 13 91 93 46 87 30 92 57 76 26 83 69 
15 21 54 20 7 6 45 33 35 12 29 28 34 1 18 32 25 11 
17 19 52 22 5 4 43 35 37 10 31 26 36 1 20 30 27 13 
26 10 43 31 4 5 34 44 46 1 40 17 45 10 29 21 36 22 
9 27 60 14 13 12 51 27 29 18 23 34 28 7 12 38 19 5 

32 61 45 82 1 32 22 57 23 66 22 89 29 90 45 72 67 40 
38 67 51 88 5 38 28 63 29 72 28 95 35 96 51 78 73 46 
56 27 43 6 89 56 66 31 65 22 66 1 59 2 43 16 21 48 
44 15 31 6 77 44 54 19 53 10 54 13 47 14 31 4 9 36 
14 43 27 64 19 14 4 39 5 48 4 71 11 72 27 54 49 22 
49 20 36 1 82 49 59 24 58 15 59 8 52 9 36 9 14 41 
7 22 6 43 40 7 17 18 16 27 17 50 10 51 6 33 28 1 
19 10 6 31 52 19 29 6 28 15 29 38 22 39 6 21 16 11 
51 22 38 1 84 51 61 26 60 17 61 6 54 7 38 11 16 43 
9 38 22 59 24 9 1 34 0 43 1 66 6 67 22 49 44 17 
20 9 7 30 53 20 30 5 29 14 30 37 23 38 7 20 15 12 
9 38 22 59 24 9 1 34 0 43 1 66 6 67 22 49 44 17 
27 56 40 77 6 27 17 52 18 61 17 84 24 85 40 67 62 35 
39 68 52 89 6 39 29 64 30 73 29 96 36 97 52 79 74 47 
19 10 6 31 52 19 29 6 28 15 29 38 22 39 6 21 16 11 
17 12 4 33 50 17 27 8 26 17 27 40 20 41 4 23 18 9 
8 21 5 42 41 8 18 17 17 26 18 49 11 50 5 32 27 0 
25 4 12 25 58 25 35 0 34 9 35 32 28 33 12 15 10 17 

5 75 8 8 52 0 6 47 60 89 82 1 68 25 10 63 42 59 
1 81 14 2 58 6 0 53 66 95 88 5 74 31 16 69 48 65 
93 13 80 96 36 88 94 41 28 1 6 89 20 63 78 25 46 29 
81 1 68 84 24 76 82 29 16 13 6 77 8 51 66 13 34 17 
23 57 10 26 34 18 24 29 42 71 64 19 50 7 8 45 24 41 
86 6 73 89 29 81 87 34 21 8 1 82 13 56 71 18 39 22 
44 36 31 47 13 39 45 8 21 50 43 40 29 14 29 24 3 20 
56 24 43 59 1 51 57 4 9 38 31 52 17 26 41 12 9 8 
88 8 75 91 31 83 89 36 23 6 1 84 15 58 73 20 41 24 
28 52 15 31 29 23 29 24 37 66 59 24 45 2 13 40 19 36 
57 23 44 60 0 52 58 5 8 37 30 53 16 27 42 11 10 7 
28 52 15 31 29 23 29 24 37 66 59 24 45 2 13 40 19 36 
10 70 3 13 47 5 11 42 55 84 77 6 63 20 5 58 37 54 
2 82 15 1 59 7 1 54 67 96 89 6 75 32 17 70 49 66 
56 24 43 59 1 51 57 4 9 38 31 52 17 26 41 12 9 8 
54 26 41 57 3 49 55 2 11 40 33 50 19 24 39 14 7 10 
45 35 32 48 12 40 46 7 20 49 42 41 28 15 30 23 2 19 
62 18 49 65 5 57 63 10 3 32 25 58 11 32 47 6 15 2 

57 86 41 49 0 22 61 39 53 67 32 74 22 55 24 14 8 90 
63 92 47 55 6 28 67 45 59 73 38 80 28 61 30 20 14 96 
31 2 47 39 88 66 27 49 35 21 56 14 66 33 64 74 80 2 
19 10 35 27 76 54 15 37 23 9 44 2 54 21 52 62 68 14 
39 68 23 31 18 4 43 21 35 49 14 56 4 37 6 4 10 72 
24 5 40 32 81 59 20 42 28 14 49 7 59 26 57 67 73 9 
18 47 2 10 39 17 22 0 14 28 7 35 17 16 15 25 31 51 
6 35 10 2 51 29 10 12 2 16 19 23 29 4 27 37 43 39 
26 3 42 34 83 61 22 44 30 16 51 9 61 28 59 69 75 7 
34 63 18 26 23 1 38 16 30 44 9 51 1 32 1 9 15 67 
5 34 11 3 52 30 9 13 1 15 20 22 30 3 28 38 44 38 
34 63 18 26 23 1 38 16 30 44 9 51 1 32 1 9 15 67 
