14 4 

11 53 11 4 61 50 23 15 21 29 26 14 62 28 
15 57 7 8 65 54 27 11 17 25 30 18 66 24 
21 63 1 14 71 60 33 5 11 19 36 24 72 18 
15 27 37 22 35 24 3 41 47 55 0 12 36 54 
50 8 72 57 0 11 38 76 82 90 35 47 1 89 
25 67 3 18 75 64 37 1 7 15 40 28 76 14 
30 12 52 37 20 9 18 56 62 70 15 27 21 69 
1 43 21 6 51 40 13 25 31 39 16 4 52 38 
46 4 68 53 4 7 34 72 78 86 31 43 5 85 
4 38 26 11 46 35 8 30 36 44 11 1 47 43 
22 20 44 29 28 17 10 48 54 62 7 19 29 61 
32 10 54 39 18 7 20 58 64 72 17 29 19 71 
35 77 13 28 85 74 47 9 3 5 50 38 86 4 
18 24 40 25 32 21 6 44 50 58 3 15 33 57 

15 1 26 22 13 60 9 30 42 1 63 30 18 35 
19 5 30 18 9 64 13 26 46 3 67 34 14 31 
25 11 36 12 3 70 19 20 52 9 73 40 8 25 
11 25 0 48 39 34 17 56 16 27 37 4 44 61 
46 60 35 83 74 1 52 91 19 62 2 31 79 96 
29 15 40 8 1 74 23 16 56 13 77 44 4 21 
26 40 15 63 54 19 32 71 1 42 22 11 59 76 
5 9 16 32 23 50 1 40 32 11 53 20 28 45 
42 56 31 79 70 3 48 87 15 58 6 27 75 92 
0 14 11 37 28 45 6 45 27 16 48 15 33 50 
18 32 7 55 46 27 24 63 9 34 30 3 51 68 
28 42 17 65 56 17 34 73 1 44 20 13 61 78 
39 25 50 2 11 84 33 6 66 23 87 54 6 11 
14 28 3 51 42 31 20 59 13 30 34 1 47 64 

11 31 37 24 17 39 31 39 22 19 31 18 56 27 
15 35 41 20 21 43 35 43 18 15 35 14 60 23 
21 41 47 14 27 49 41 49 12 9 41 8 66 17 
15 5 11 50 9 13 5 13 48 45 5 44 30 53 
50 30 24 85 44 22 30 22 83 80 30 79 5 88 
25 45 51 10 31 53 45 53 8 5 45 4 70 13 
30 10 4 65 24 2 10 2 63 60 10 59 15 68 
1 21 27 34 7 29 21 29 32 29 21 28 46 37 
46 26 20 81 40 18 26 18 79 76 26 75 1 84 
4 16 22 39 2 24 16 24 37 34 16 33 41 42 
22 2 4 57 16 6 2 6 55 52 2 51 23 60 
32 12 6 67 26 4 12 4 65 62 12 61 13 70 
35 55 61 0 41 63 55 63 2 5 55 6 80 3 
18 2 8 53 12 10 2 10 51 48 2 47 27 56 

4 10 15 33 24 49 2 41 31 12 52 19 29 46 
38 52 27 75 66 7 44 83 11 54 10 23 71 88 
26 12 37 11 2 71 20 19 53 10 74 41 7 24 
11 3 22 26 17 56 5 34 38 5 59 26 22 39 
46 60 35 83 74 1 52 91 19 62 2 31 79 96 
35 49 24 72 63 10 41 80 8 51 13 20 68 85 
8 22 3 45 36 37 14 53 19 24 40 7 41 58 
30 16 41 7 2 75 24 15 57 14 78 45 3 20 
36 22 47 1 8 81 30 9 63 20 84 51 3 14 
44 30 55 7 16 89 38 1 71 28 92 59 11 6 
11 25 0 48 39 34 17 56 16 27 37 4 44 61 
1 13 12 36 27 46 5 44 28 15 49 16 32 49 
47 61 36 84 75 2 53 92 20 63 1 32 80 97 
43 29 54 6 15 88 37 2 70 27 91 58 10 7 

0 20 26 35 6 28 20 28 33 30 20 29 45 38 
42 22 16 77 36 14 22 14 75 72 22 71 3 80 
22 42 48 13 28 50 42 50 11 8 42 7 67 16 
7 27 33 28 13 35 27 35 26 23 27 22 52 31 
50 30 24 85 44 22 30 22 83 80 30 79 5 88 
39 19 13 74 33 11 19 11 72 69 19 68 6 77 
12 8 14 47 6 16 8 16 45 42 8 41 33 50 
26 46 52 9 32 54 46 54 7 4 46 3 71 12 
32 52 58 3 38 60 52 60 1 2 52 3 77 6 
40 60 66 5 46 68 60 68 7 10 60 11 85 2 
15 5 11 50 9 13 5 13 48 45 5 44 30 53 
3 17 23 38 3 25 17 25 36 33 17 32 42 41 
51 31 25 86 45 23 31 23 84 81 31 80 6 89 
39 59 65 4 45 67 59 67 6 9 59 10 84 1 

4 16 22 39 2 24 16 24 37 34 16 33 41 42 
10 30 36 25 16 38 30 38 23 20 30 19 55 28 
15 5 11 50 9 13 5 13 48 45 5 44 30 53 
33 53 59 2 39 61 53 61 0 3 53 4 78 5 
24 44 50 11 30 52 44 52 9 6 44 5 69 14 
49 29 23 84 43 21 29 21 82 79 29 78 4 87 
2 22 28 33 8 30 22 30 31 28 22 27 47 36 
41 61 67 6 47 69 61 69 8 11 61 12 86 3 
31 11 5 66 25 3 11 3 64 61 11 60 14 69 
12 32 38 23 18 40 32 40 21 18 32 17 57 26 
52 32 26 87 46 24 32 24 85 82 32 81 7 90 
19 1 7 54 13 9 1 9 52 49 1 48 26 57 
29 49 55 6 35 57 49 57 4 1 49 0 74 9 
46 66 72 11 52 74 66 74 13 16 66 17 91 8 

