11 10 

61 23 13 78 26 5 12 46 27 5 9 
11 49 59 6 46 67 84 26 45 77 81 
8 30 40 25 27 48 65 7 26 58 62 
2 40 50 15 37 58 75 17 36 68 72 
27 11 21 44 8 29 46 12 7 39 43 
24 14 24 41 11 32 49 9 10 42 46 
53 15 5 70 18 3 20 38 19 13 17 
15 23 33 32 20 41 58 0 19 51 55 
9 29 39 26 26 47 64 6 25 57 61 
26 12 22 43 9 30 47 11 8 40 44 
69 31 21 86 34 13 4 54 35 3 1 

17 80 67 46 62 65 59 12 59 25 65 
89 8 5 26 10 7 13 84 13 47 7 
70 27 14 7 9 12 6 65 6 28 12 
80 17 4 17 1 2 4 75 4 38 2 
51 46 33 12 28 31 25 46 25 9 31 
54 43 30 9 25 28 22 49 22 12 28 
25 72 59 38 54 57 51 20 51 17 57 
63 34 21 0 16 19 13 58 13 21 19 
69 28 15 6 10 13 7 64 7 27 13 
52 45 32 11 27 30 24 47 24 10 30 
9 88 75 54 70 73 67 4 67 33 73 

67 1 72 17 6 52 81 61 50 12 2 
5 71 0 55 66 20 9 11 22 84 70 
14 52 19 36 47 1 28 8 3 65 51 
4 62 9 46 57 11 18 2 13 75 61 
33 33 38 17 28 18 47 27 16 46 32 
30 36 35 20 31 15 44 24 13 49 35 
59 7 64 9 2 44 73 53 42 20 6 
21 45 26 29 40 6 35 15 4 58 44 
15 51 20 35 46 0 29 9 2 64 50 
32 34 37 18 29 17 46 26 15 47 33 
75 9 80 25 14 60 89 69 58 4 10 

14 17 1 11 13 21 60 14 60 13 19 
58 89 71 83 85 51 12 86 12 85 53 
39 70 52 64 66 32 7 67 7 66 34 
49 80 62 74 76 42 3 77 3 76 44 
20 51 33 45 47 13 26 48 26 47 15 
23 54 36 48 50 16 23 51 23 50 18 
6 25 7 19 21 13 52 22 52 21 11 
32 63 45 57 59 25 14 60 14 59 27 
38 69 51 63 65 31 8 66 8 65 33 
21 52 34 46 48 14 25 49 25 48 16 
22 9 9 3 5 29 68 6 68 5 27 

52 26 19 10 65 4 19 59 40 44 64 
20 46 53 82 7 68 53 13 32 28 8 
1 27 34 63 12 49 34 6 13 9 11 
11 37 44 73 2 59 44 4 23 19 1 
18 8 15 44 31 30 15 25 6 10 30 
15 11 18 47 28 33 18 22 3 7 27 
44 18 11 18 57 4 11 51 32 36 56 
6 20 27 56 19 42 27 13 6 2 18 
0 26 33 62 13 48 33 7 12 8 12 
17 9 16 45 30 31 16 24 5 9 29 
60 34 27 2 73 12 27 67 48 52 72 

70 35 31 46 14 15 31 71 9 51 60 
