12 5 

2 56 5 12 63 70 36 47 21 24 12 62 
24 34 17 10 41 48 14 25 43 2 34 40 
66 8 59 52 1 6 28 17 85 40 76 2 
25 33 18 11 40 47 13 24 44 1 35 39 
6 64 13 20 71 78 44 55 13 32 4 70 
23 35 16 9 42 49 15 26 42 3 33 41 
74 16 67 60 9 2 36 25 93 48 84 10 
36 22 29 22 29 36 2 13 55 10 46 28 
12 70 19 26 77 84 50 61 7 38 2 76 
66 8 59 52 1 6 28 17 85 40 76 2 
23 35 16 9 42 49 15 26 42 3 33 41 
1 57 6 13 64 71 37 48 20 25 11 63 

0 52 67 17 8 51 20 24 45 6 7 59 
22 30 45 39 14 29 2 46 23 16 29 37 
64 12 3 81 56 13 44 88 19 58 71 5 
23 29 44 40 15 28 3 47 22 17 30 36 
8 60 75 9 16 59 28 16 53 14 1 67 
21 31 46 38 13 30 1 45 24 15 28 38 
72 20 5 89 64 21 52 96 27 66 79 13 
34 18 33 51 26 17 14 58 11 28 41 25 
14 66 81 3 22 65 34 10 59 20 7 73 
64 12 3 81 56 13 44 88 19 58 71 5 
21 31 46 38 13 30 1 45 24 15 28 38 
1 53 68 16 9 52 21 23 46 7 6 60 

64 4 38 25 6 28 7 31 53 23 26 8 
42 26 16 47 28 6 15 9 31 45 48 30 
0 68 26 89 70 36 57 33 11 87 90 72 
41 27 15 48 29 5 16 8 30 46 49 31 
72 4 46 17 2 36 15 39 61 15 18 0 
43 25 17 46 27 7 14 10 32 44 47 29 
8 76 34 97 78 44 65 41 19 95 98 80 
30 38 4 59 40 6 27 3 19 57 60 42 
78 10 52 11 8 42 21 45 67 9 12 6 
0 68 26 89 70 36 57 33 11 87 90 72 
43 25 17 46 27 7 14 10 32 44 47 29 
65 3 39 24 5 29 8 32 54 22 25 7 

8 47 51 55 69 42 51 19 12 60 1 10 
14 25 29 33 47 20 29 41 34 38 23 12 
56 17 13 9 5 22 13 83 76 4 65 54 
15 24 28 32 46 19 28 42 35 37 24 13 
16 55 59 63 77 50 59 11 4 68 7 18 
13 26 30 34 48 21 30 40 33 39 22 11 
64 25 21 17 3 30 21 91 84 12 73 62 
26 13 17 21 35 8 17 53 46 26 35 24 
22 61 65 69 83 56 65 5 2 74 13 24 
56 17 13 9 5 22 13 83 76 4 65 54 
13 26 30 34 48 21 30 40 33 39 22 11 
9 48 52 56 70 43 52 18 11 61 0 11 

2 54 69 15 10 53 22 22 47 8 5 61 
56 4 11 73 48 5 36 80 11 50 63 3 
5 47 62 22 3 46 15 29 40 1 12 54 
12 40 55 29 4 39 8 36 33 6 19 47 
63 11 4 80 55 12 43 87 18 57 70 4 
70 18 3 87 62 19 50 94 25 64 77 11 
36 16 31 53 28 15 16 60 9 30 43 23 
47 5 20 64 39 4 27 71 2 41 54 12 
21 73 88 4 29 72 41 3 66 27 14 80 
24 28 43 41 16 27 4 48 21 18 31 35 
12 64 79 5 20 63 32 12 57 18 5 71 
62 10 5 79 54 11 42 86 17 56 69 3 

66 2 40 23 4 30 9 33 55 21 24 6 
8 60 18 81 62 28 49 25 3 79 82 64 
59 9 33 30 11 23 2 26 48 28 31 13 
52 16 26 37 18 16 5 19 41 35 38 20 
1 67 25 88 69 35 56 32 10 86 89 71 
6 74 32 95 76 42 63 39 17 93 96 78 
28 40 2 61 42 8 29 5 17 59 62 44 
17 51 9 72 53 19 40 16 6 70 73 55 
85 17 59 4 15 49 28 52 74 2 5 13 
40 28 14 49 30 4 17 7 29 47 50 32 
76 8 50 13 6 40 19 43 65 11 14 4 
2 66 24 87 68 34 55 31 9 85 88 70 

10 49 53 57 71 44 53 17 10 62 1 12 
48 9 5 1 13 14 5 75 68 4 57 46 
3 42 46 50 64 37 46 24 17 55 6 5 
4 35 39 43 57 30 39 31 24 48 13 2 
55 16 12 8 6 21 12 82 75 3 64 53 
62 23 19 15 1 28 19 89 82 10 71 60 
28 11 15 19 33 6 15 55 48 24 37 26 
39 0 4 8 22 5 4 66 59 13 48 37 
29 68 72 76 90 63 72 2 9 81 20 31 
16 23 27 31 45 18 27 43 36 36 25 14 
20 59 63 67 81 54 63 7 0 72 11 22 
54 15 11 7 7 20 11 81 74 2 63 52 

64 4 38 25 6 28 7 31 53 23 26 8 
12 56 14 77 58 24 45 21 1 75 78 60 
3 71 29 92 73 39 60 36 14 90 93 75 
81 13 55 8 11 45 24 48 70 6 9 9 
56 12 30 33 14 20 1 23 45 31 34 16 
13 55 13 76 57 23 44 20 2 74 77 59 
44 24 18 45 26 8 13 11 33 43 46 28 
88 20 62 1 18 52 31 55 77 1 2 16 
19 49 7 70 51 17 38 14 8 68 71 53 
58 10 32 31 12 22 1 25 47 29 32 14 
71 3 45 18 1 35 14 38 60 16 19 1 
5 63 21 84 65 31 52 28 6 82 85 67 

8 47 51 55 69 42 51 19 12 60 1 10 
44 5 1 3 17 10 1 71 64 8 53 42 
59 20 16 12 2 25 16 86 79 7 68 57 
25 64 68 72 86 59 68 2 5 77 16 27 
0 39 43 47 61 34 43 27 20 52 9 2 
43 4 0 4 18 9 0 70 63 9 52 41 
12 27 31 35 49 22 31 39 32 40 21 10 
32 71 75 79 93 66 75 5 12 84 23 34 
37 2 6 10 24 3 6 64 57 15 46 35 
2 41 45 49 63 36 45 25 18 54 7 4 
15 54 58 62 76 49 58 12 5 67 6 17 
51 12 8 4 10 17 8 78 71 1 60 49 

56 17 13 9 5 22 13 83 76 4 65 54 
12 51 55 59 73 46 55 15 8 64 3 14 
30 9 13 17 31 4 13 57 50 22 39 28 
33 72 76 80 94 67 76 6 13 85 24 35 
14 53 57 61 75 48 57 13 6 66 5 16 
20 19 23 27 41 14 23 47 40 32 29 18 
1 40 44 48 62 35 44 26 19 53 8 3 
23 16 20 24 38 11 20 50 43 29 32 21 
45 6 2 2 16 11 2 72 65 7 54 43 
31 70 74 78 92 65 74 4 11 83 22 33 
34 73 77 81 95 68 77 7 14 86 25 36 
16 55 59 63 77 50 59 11 4 68 7 18 

