9 4 

27 11 61 33 56 17 12 2 21 
60 22 28 66 23 16 45 35 12 
87 49 1 93 4 43 72 62 39 
36 2 52 42 47 8 21 11 12 
62 24 26 68 21 18 47 37 14 
32 6 56 38 51 12 17 7 16 
52 14 36 58 31 8 37 27 4 
86 48 2 92 3 42 71 61 38 
18 20 70 24 65 26 3 7 30 

17 63 19 33 37 58 28 34 15 
16 30 14 66 4 25 61 67 48 
43 3 41 93 23 2 88 94 75 
8 54 10 42 28 49 37 43 24 
18 28 16 68 2 23 63 69 50 
12 58 14 38 32 53 33 39 20 
8 38 6 58 12 33 53 59 40 
42 4 40 92 22 1 87 93 74 
26 72 28 24 46 67 19 25 6 

13 24 11 2 9 57 18 33 58 
20 57 22 31 24 24 15 0 25 
47 84 49 58 51 3 42 27 2 
4 33 2 7 0 48 9 24 49 
22 59 24 33 26 22 17 2 23 
8 29 6 3 4 52 13 28 53 
12 49 14 23 16 32 7 8 33 
46 83 48 57 50 2 41 26 1 
22 15 20 11 18 66 27 42 67 

44 90 46 6 64 85 1 7 12 
6 52 8 44 26 47 39 45 26 
44 2 42 94 24 3 89 95 76 
50 96 52 0 70 91 5 1 18 
39 7 37 89 19 2 84 90 71 
0 46 2 50 20 41 45 51 32 
29 75 31 21 49 70 16 22 3 
19 65 21 31 39 60 26 32 13 
4 42 2 54 16 37 49 55 36 

40 3 38 29 36 84 45 60 85 
2 35 0 9 2 46 7 22 47 
48 85 50 59 52 4 43 28 3 
46 9 44 35 42 90 51 66 91 
43 80 45 54 47 1 38 23 2 
4 41 6 15 8 40 1 16 41 
25 12 23 14 21 69 30 45 70 
15 22 13 4 11 59 20 35 60 
8 45 10 19 12 36 3 12 37 

4 41 6 15 8 40 1 16 41 
50 87 52 61 54 6 45 30 5 
6 43 8 17 10 38 1 14 39 
46 9 44 35 42 90 51 66 91 
24 61 26 35 28 20 19 4 21 
45 82 47 56 49 1 40 25 0 
41 4 39 30 37 85 46 61 86 
47 10 45 36 43 91 52 67 92 
28 9 26 17 24 72 33 48 73 

