13 6 

10 34 35 4 26 27 4 12 31 35 17 18 26 
38 6 7 24 54 1 32 16 59 7 45 46 2 
3 41 42 11 19 34 3 19 24 42 10 11 33 
39 5 6 25 55 2 33 17 60 6 46 47 3 
22 22 23 8 38 15 16 0 43 23 29 30 14 
19 25 26 5 35 18 13 3 40 26 26 27 17 
49 5 4 35 65 12 43 27 70 4 56 57 13 
27 17 18 13 43 10 21 5 48 18 34 35 9 
33 77 78 47 17 70 39 55 12 78 26 25 69 
31 13 14 17 47 6 25 9 52 14 38 39 5 
59 15 14 45 75 22 53 37 80 14 66 67 23 
29 73 74 43 13 66 35 51 8 74 22 21 65 
17 61 62 31 1 54 23 39 4 62 10 9 53 

45 17 33 36 16 15 33 25 18 24 19 16 19 
17 45 5 64 12 43 61 3 46 52 9 12 9 
52 10 40 29 23 8 26 32 11 17 26 23 26 
16 46 4 65 13 44 62 4 47 53 10 13 10 
33 29 21 48 4 27 45 13 30 36 7 4 7 
36 26 24 45 7 24 42 16 27 33 10 7 10 
6 56 6 75 23 54 72 14 57 63 20 23 20 
28 34 16 53 1 32 50 8 35 41 2 1 2 
88 26 76 7 59 28 10 68 25 19 62 59 62 
24 38 12 57 5 36 54 4 39 45 2 5 2 
4 66 16 85 33 64 82 24 67 73 30 33 30 
84 22 72 3 55 24 6 64 21 15 58 55 58 
72 10 60 9 43 12 6 52 9 3 46 43 46 

26 25 38 15 19 16 16 13 24 12 46 14 49 
54 53 10 43 9 12 44 15 52 16 18 14 21 
19 18 45 8 26 23 9 20 17 19 53 21 56 
55 54 9 44 10 13 45 16 53 17 17 15 20 
38 37 26 27 7 4 28 1 36 0 34 2 37 
35 34 29 24 10 7 25 4 33 3 37 5 40 
65 64 1 54 20 23 55 26 63 27 7 25 10 
43 42 21 32 2 1 33 4 41 5 29 3 32 
17 18 81 28 62 59 27 56 19 55 89 57 92 
47 46 17 36 2 5 37 8 45 9 25 7 28 
75 74 11 64 30 33 65 36 73 37 3 35 0 
13 14 77 24 58 55 23 52 15 51 85 53 88 
1 2 65 12 46 43 11 40 3 39 73 41 76 

32 40 13 4 37 35 15 31 31 6 6 43 40 
4 68 15 24 65 63 43 59 59 22 22 71 12 
39 33 20 11 30 28 8 24 24 13 13 36 47 
3 69 16 25 66 64 44 60 60 23 23 72 11 
20 52 1 8 49 47 27 43 43 6 6 55 28 
23 49 4 5 46 44 24 40 40 3 3 52 31 
7 79 26 35 76 74 54 70 70 33 33 82 1 
15 57 4 13 54 52 32 48 48 11 11 60 23 
75 3 56 47 6 8 28 12 12 49 49 0 83 
11 61 8 17 58 56 36 52 52 15 15 64 19 
17 89 36 45 86 84 64 80 80 43 43 92 9 
71 1 52 43 2 4 24 8 8 45 45 4 79 
59 13 40 31 10 8 12 4 4 33 33 16 67 

27 22 18 27 17 40 45 12 11 15 36 8 13 
55 50 46 1 45 68 73 40 39 13 64 20 41 
20 15 11 34 10 33 38 5 4 22 29 15 6 
56 51 47 2 46 69 74 41 40 14 65 21 42 
39 34 30 15 29 52 57 24 23 3 48 4 25 
36 31 27 18 26 49 54 21 20 6 45 1 22 
66 61 57 12 56 79 84 51 50 24 75 31 52 
44 39 35 10 34 57 62 29 28 2 53 9 30 
16 21 25 70 26 3 2 31 32 58 7 51 30 
48 43 39 6 38 61 66 33 32 6 57 13 34 
76 71 67 22 66 89 94 61 60 34 85 41 62 
12 17 21 66 22 1 6 27 28 54 3 47 26 
0 5 9 54 10 13 18 15 16 42 9 35 14 

55 7 43 26 26 5 23 35 8 14 29 26 29 
11 51 1 70 18 49 67 9 52 58 15 18 15 
10 52 2 71 19 50 68 10 53 59 16 19 16 
41 21 29 40 12 19 37 21 22 28 15 12 15 
71 9 59 10 42 11 7 51 8 2 45 42 45 
18 44 6 63 11 42 60 2 45 51 8 11 8 
49 13 37 32 20 11 29 29 14 20 23 20 23 
33 29 21 48 4 27 45 13 30 36 7 4 7 
76 14 64 5 47 16 2 56 13 7 50 47 50 
10 52 2 71 19 50 68 10 53 59 16 19 16 
62 0 50 19 33 2 16 42 1 7 36 33 36 
63 1 51 18 34 3 15 43 0 6 37 34 37 
19 43 7 62 10 41 59 1 44 50 7 10 7 

16 15 48 5 29 26 6 23 14 22 56 24 59 
60 59 4 49 15 18 50 21 58 22 12 20 15 
61 60 3 50 16 19 51 22 59 23 11 21 14 
30 29 34 19 15 12 20 9 28 8 42 10 45 
0 1 64 11 45 42 10 39 2 38 72 40 75 
53 52 11 42 8 11 43 14 51 15 19 13 22 
22 21 42 11 23 20 12 17 20 16 50 18 53 
38 37 26 27 7 4 28 1 36 0 34 2 37 
5 6 69 16 50 47 15 44 7 43 77 45 80 
61 60 3 50 16 19 51 22 59 23 11 21 14 
9 8 55 2 36 33 1 30 7 29 63 31 66 
8 7 56 3 37 34 2 31 6 30 64 32 67 
52 51 12 41 7 10 42 13 50 14 20 12 23 

42 30 23 14 27 25 5 21 21 16 16 33 50 
2 74 21 30 71 69 49 65 65 28 28 77 6 
3 75 22 31 72 70 50 66 66 29 29 78 5 
28 44 9 0 41 39 19 35 35 2 2 47 36 
58 14 39 30 11 9 11 5 5 32 32 17 66 
5 67 14 23 64 62 42 58 58 21 21 70 13 
