6 7 

83 18 11 81 15 85 
8 57 86 6 60 10 
70 5 24 68 2 72 
36 29 58 34 32 38 
81 16 13 79 13 83 
63 2 31 61 5 65 

11 83 34 65 1 71 
64 8 41 10 74 4 
2 70 21 52 12 58 
36 36 13 18 46 24 
9 81 32 63 1 69 
9 63 14 45 19 51 

36 49 27 51 32 9 
39 26 48 24 43 84 
23 36 14 38 19 22 
11 2 20 4 15 56 
34 47 25 49 30 11 
16 29 7 31 12 29 

10 8 59 40 13 57 
65 67 16 35 88 18 
3 5 46 27 26 44 
37 39 12 7 60 10 
8 6 57 38 15 55 
10 12 39 20 33 37 

82 12 66 18 7 45 
7 87 9 57 68 30 
69 25 53 5 6 32 
35 59 19 29 40 2 
80 14 64 16 5 43 
62 32 46 2 13 25 

78 7 21 4 29 43 
3 82 54 71 46 32 
65 20 8 9 16 30 
31 54 26 43 18 4 
76 9 19 2 27 41 
58 27 1 16 9 23 

72 0 49 18 82 12 
7 65 16 47 17 53 
22 94 45 76 12 82 
70 2 47 16 80 10 
4 68 19 50 14 56 
74 2 51 20 84 14 

47 34 56 32 51 92 
18 31 9 33 14 27 
47 60 38 62 43 2 
45 32 54 30 49 90 
21 34 12 36 17 24 
49 36 58 34 53 94 

73 75 24 43 96 26 
8 10 41 22 31 39 
21 19 70 51 2 68 
71 73 22 41 94 24 
5 7 44 25 28 42 
75 77 26 45 98 28 

1 95 17 65 76 38 
64 30 48 0 11 27 
93 1 77 29 18 56 
1 93 15 63 74 36 
67 27 51 3 8 30 
3 97 19 67 78 40 

5 90 62 79 54 40 
60 25 3 14 11 25 
89 4 32 15 40 54 
3 88 60 77 52 38 
63 22 6 11 14 28 
7 92 64 81 56 42 

25 38 16 40 21 20 
47 34 56 32 51 92 
2 15 7 17 2 43 
29 16 38 14 33 74 
35 48 26 50 31 10 
35 22 44 20 39 80 

1 3 48 29 24 46 
73 75 24 43 96 26 
24 26 25 6 47 23 
55 57 6 25 78 8 
9 7 58 39 14 56 
61 63 12 31 84 14 

71 23 55 7 4 34 
1 95 17 65 76 38 
48 46 32 16 27 11 
17 77 1 47 58 20 
81 13 65 17 6 44 
11 83 5 53 64 26 

67 18 10 7 18 32 
5 90 62 79 54 40 
44 41 13 30 5 9 
13 72 44 61 36 22 
77 8 20 3 28 42 
7 78 50 67 42 28 

26 28 23 4 49 21 
39 41 10 9 62 8 
17 19 32 13 40 30 
41 43 8 11 64 6 
22 24 27 8 45 25 
19 17 68 49 4 66 

46 48 30 18 29 9 
33 61 17 31 42 4 
55 39 39 9 20 18 
31 63 15 33 44 6 
50 44 34 14 25 13 
91 3 75 27 16 54 

42 43 15 32 7 7 
29 56 28 45 20 6 
51 34 6 23 2 16 
27 58 30 47 22 8 
46 39 11 28 3 11 
87 2 30 13 38 52 

72 22 56 8 3 35 
74 20 58 10 1 37 
23 71 7 41 52 14 
42 52 26 22 33 5 
95 1 79 31 20 58 
25 69 9 39 50 12 

68 17 11 6 19 33 
70 15 13 4 21 35 
19 66 38 55 30 16 
38 47 19 36 11 3 
91 6 34 17 42 56 
21 64 36 53 28 14 

4 89 61 78 53 39 
90 5 33 16 41 55 
12 73 45 62 37 23 
60 25 3 14 11 25 
71 14 14 3 22 36 
33 52 24 41 16 2 

