10 3 

1 7 0 0 10 35 28 16 5 38 
17 25 18 18 8 53 46 2 13 56 
25 33 26 26 16 61 54 10 21 64 
24 16 23 23 33 12 5 39 28 15 
5 13 6 6 4 41 34 10 1 44 
9 17 10 10 0 45 38 6 5 48 
24 32 25 25 15 60 53 9 20 63 
56 48 55 55 65 20 27 71 60 17 
43 35 42 42 52 7 14 58 47 4 
8 16 9 9 1 44 37 7 4 47 

57 13 23 52 20 1 36 25 24 34 
75 5 5 70 38 19 54 7 6 52 
83 13 3 78 46 27 62 1 2 60 
34 36 46 29 3 22 13 48 47 11 
63 7 17 58 26 7 42 19 18 40 
67 3 13 62 30 11 46 15 14 44 
82 12 2 77 45 26 61 0 1 59 
2 68 78 3 35 54 19 80 79 21 
15 55 65 10 22 41 6 67 66 8 
66 4 14 61 29 10 45 16 15 43 

58 12 22 53 21 2 37 24 23 35 
50 20 30 45 13 6 29 32 31 27 
57 13 23 52 20 1 36 25 24 34 
57 13 23 52 20 1 36 25 24 34 
67 3 13 62 30 11 46 15 14 44 
22 48 58 17 15 34 1 60 59 1 
29 41 51 24 8 27 8 53 52 6 
73 3 7 68 36 17 52 9 8 50 
62 8 18 57 25 6 41 20 19 39 
19 51 61 14 18 37 2 63 62 4 

