10 4 

85 12 91 24 84 43 8 3 46 59 
7 66 13 54 6 35 70 81 32 19 
11 62 17 50 10 31 66 77 28 15 
49 24 55 12 48 7 28 39 10 23 
16 57 22 45 15 26 61 72 23 10 
9 64 15 52 8 33 68 79 30 17 
40 33 46 21 39 2 37 48 1 14 
88 15 94 27 87 46 11 0 49 62 
53 20 59 8 52 11 24 35 14 27 
77 4 83 16 76 35 0 11 38 51 

53 49 58 25 2 28 46 22 50 35 
25 29 20 53 76 50 32 56 28 43 
21 25 16 49 72 46 28 52 24 39 
17 13 22 11 34 8 10 14 14 1 
16 20 11 44 67 41 23 47 19 34 
23 27 18 51 74 48 30 54 26 41 
8 4 13 20 43 17 1 23 5 10 
56 52 61 28 5 31 49 25 53 38 
21 17 26 7 30 4 14 10 18 3 
45 41 50 17 6 20 38 14 42 27 

78 7 66 28 81 82 82 24 11 40 
0 71 12 50 3 4 4 54 67 38 
4 67 8 46 7 8 8 50 63 34 
42 29 30 8 45 46 46 12 25 4 
9 62 3 41 12 13 13 45 58 29 
2 69 10 48 5 6 6 52 65 36 
33 38 21 17 36 37 37 21 34 5 
81 10 69 31 84 85 85 27 14 43 
46 25 34 4 49 50 50 8 21 8 
70 1 58 20 73 74 74 16 3 32 

32 36 27 60 83 57 39 63 35 50 
41 37 46 13 10 16 34 10 38 23 
38 42 33 66 89 63 45 69 41 56 
29 25 34 1 22 4 22 2 26 11 
31 35 26 59 82 56 38 62 34 49 
10 6 15 18 41 15 3 21 7 8 
45 41 50 17 6 20 38 14 42 27 
56 52 61 28 5 31 49 25 53 38 
7 3 12 21 44 18 0 24 4 11 
6 10 1 34 57 31 13 37 9 24 

7 78 19 57 4 3 3 61 74 45 
66 5 54 16 69 70 70 12 1 28 
13 84 25 63 10 9 9 67 80 51 
54 17 42 4 57 58 58 0 13 16 
6 77 18 56 3 2 2 60 73 44 
35 36 23 15 38 39 39 19 32 3 
70 1 58 20 73 74 74 16 3 32 
81 10 69 31 84 85 85 27 14 43 
32 39 20 18 35 36 36 22 35 6 
19 52 7 31 22 23 23 35 48 19 

25 46 13 25 28 29 29 29 42 13 
29 42 17 21 32 33 33 25 38 9 
20 51 8 30 23 24 24 34 47 18 
53 18 41 3 56 57 57 1 14 15 
76 5 64 26 79 80 80 22 9 38 
50 21 38 0 53 54 54 4 17 12 
32 39 20 18 35 36 36 22 35 6 
56 15 44 6 59 60 60 2 11 18 
28 43 16 22 31 32 32 26 39 10 
43 28 31 7 46 47 47 11 24 5 

