15 9 

12 7 33 9 6 26 9 46 89 82 12 81 5 42 83 
72 91 51 75 78 58 75 38 5 2 72 3 79 42 1 
49 68 28 52 55 35 52 15 28 21 49 20 56 19 22 
6 25 15 9 12 8 9 28 71 64 6 63 13 24 65 
61 80 40 64 67 47 64 27 16 9 61 8 68 31 10 
30 49 9 33 36 16 33 4 47 40 30 39 37 0 41 
42 61 21 45 48 28 45 8 35 28 42 27 49 12 29 
25 44 4 28 31 11 28 9 52 45 25 44 32 5 46 
25 44 4 28 31 11 28 9 52 45 25 44 32 5 46 
25 44 4 28 31 11 28 9 52 45 25 44 32 5 46 
16 3 37 13 10 30 13 50 93 86 16 85 9 46 87 
43 62 22 46 49 29 46 9 34 27 43 26 50 13 28 
31 50 10 34 37 17 34 3 46 39 31 38 38 1 40 
60 79 39 63 66 46 63 26 17 10 60 9 67 30 11 
17 2 38 14 11 31 14 51 94 87 17 86 10 47 88 

59 2 59 71 68 22 58 72 52 74 22 24 34 82 84 
25 82 25 13 16 62 26 12 32 10 62 60 50 2 0 
2 59 2 10 7 39 3 11 9 13 39 37 27 21 23 
41 16 41 53 50 4 40 54 34 56 4 6 16 64 66 
14 71 14 2 5 51 15 1 21 1 51 49 39 9 11 
17 40 17 29 26 20 16 30 10 32 20 18 8 40 42 
5 52 5 17 14 32 4 18 2 20 32 30 20 28 30 
22 35 22 34 31 15 21 35 15 37 15 13 3 45 47 
22 35 22 34 31 15 21 35 15 37 15 13 3 45 47 
22 35 22 34 31 15 21 35 15 37 15 13 3 45 47 
63 6 63 75 72 26 62 76 56 78 26 28 38 86 88 
4 53 4 16 13 33 3 17 3 19 33 31 21 27 29 
16 41 16 28 25 21 15 29 9 31 21 19 9 39 41 
13 70 13 1 4 50 14 0 20 2 50 48 38 10 12 
64 7 64 76 73 27 63 77 57 79 27 29 39 87 89 

60 4 90 59 58 9 2 58 33 17 48 75 15 82 71 
24 80 6 25 26 75 82 26 51 67 36 9 69 2 13 
